fecha,clae6,empresas
2012-03-01,239100,3
2012-03-01,239201,3
2012-03-01,239202,8
2012-03-01,239209,3
2012-03-01,239310,3
2012-03-01,239399,3
2012-03-01,239410,3
2012-03-01,239510,-99
2012-03-01,239591,-99
2012-03-01,239592,7
2012-03-01,239593,4
2012-03-01,239600,17
2012-03-01,239900,20
2012-03-01,241001,6
2012-03-01,241009,35
2012-03-01,242010,3
2012-03-01,242090,13
2012-03-01,243100,10
2012-03-01,243200,14
2012-03-01,251101,7
2012-03-01,251102,12
2012-03-01,251200,11
2012-03-01,252000,3
2012-03-01,259100,17
2012-03-01,259200,10
2012-03-01,259301,8
2012-03-01,259302,4
2012-03-01,259309,7
2012-03-01,259910,10
2012-03-01,259991,3
2012-03-01,259992,-99
2012-03-01,259993,38
2012-03-01,259999,125
2012-03-01,261000,13
2012-03-01,262000,24
2012-03-01,263000,13
2012-03-01,264000,19
2012-03-01,265101,28
2012-03-01,265102,19
2012-03-01,266010,18
2012-03-01,266090,26
2012-03-01,267001,17
2012-03-01,268000,-99
2012-03-01,271010,32
2012-03-01,271020,24
2012-03-01,272000,9
2012-03-01,273110,4
2012-03-01,273190,18
2012-03-01,274000,15
2012-03-01,275010,13
2012-03-01,275020,13
2012-03-01,275091,9
2012-03-01,275092,5
2012-03-01,275099,27
2012-03-01,279000,69
2012-03-01,281100,5
2012-03-01,281201,21
2012-03-01,281301,23
2012-03-01,281400,8
2012-03-01,281500,4
2012-03-01,281600,15
2012-03-01,281700,-99
2012-03-01,281900,45
2012-03-01,282110,-99
2012-03-01,282120,33
2012-03-01,282130,-99
2012-03-01,282200,18
2012-03-01,282300,8
2012-03-01,282400,11
2012-03-01,282500,21
2012-03-01,282600,-99
2012-03-01,282901,4
2012-03-01,282909,95
2012-03-01,291000,14
2012-03-01,292000,10
2012-03-01,293090,205
2012-03-01,301100,8
2012-03-01,301200,5
2012-03-01,302000,5
2012-03-01,303000,8
2012-03-01,309100,13
2012-03-01,309200,16
2012-03-01,309900,4
2012-03-01,310010,23
2012-03-01,310020,10
2012-03-01,310030,11
2012-03-01,321012,-99
2012-03-01,321020,-99
2012-03-01,322001,-99
2012-03-01,323001,7
2012-03-01,324000,4
2012-03-01,329010,3
2012-03-01,329020,4
2012-03-01,329030,-99
2012-03-01,329040,6
2012-03-01,329090,51
2012-03-01,331101,-99
2012-03-01,331210,8
2012-03-01,331290,8
2012-03-01,331301,-99
2012-03-01,331400,4
2012-03-01,331900,9
2012-03-01,332000,3
2012-03-01,351110,15
2012-03-01,351130,3
2012-03-01,351190,4
2012-03-01,351201,-99
2012-03-01,351310,-99
2012-03-01,351320,3
2012-03-01,352020,-99
2012-03-01,370000,-99
2012-03-01,381100,-99
2012-03-01,381200,-99
2012-03-01,382010,-99
2012-03-01,382020,4
2012-03-01,390000,-99
2012-03-01,410011,3
2012-03-01,410021,14
2012-03-01,421000,17
2012-03-01,422100,3
2012-03-01,422200,16
2012-03-01,429010,5
2012-03-01,429090,18
2012-03-01,431210,-99
2012-03-01,431220,-99
2012-03-01,432110,-99
2012-03-01,432190,13
2012-03-01,432200,3
2012-03-01,432910,5
2012-03-01,432920,3
2012-03-01,432990,8
2012-03-01,433020,3
2012-03-01,439100,-99
2012-03-01,439910,-99
2012-03-01,439990,5
2012-03-01,451110,15
2012-03-01,451190,12
2012-03-01,451210,-99
2012-03-01,451290,3
2012-03-01,452220,-99
2012-03-01,452300,-99
2012-03-01,452401,-99
2012-03-01,452600,-99
2012-03-01,452700,-99
2012-03-01,452800,-99
2012-03-01,452990,4
2012-03-01,453100,181
2012-03-01,453210,9
2012-03-01,453220,4
2012-03-01,453291,42
2012-03-01,454010,30
2012-03-01,454020,-99
2012-03-01,461011,5
2012-03-01,461012,-99
2012-03-01,461013,-99
2012-03-01,461019,-99
2012-03-01,461039,-99
2012-03-01,461040,-99
2012-03-01,461091,-99
2012-03-01,461092,-99
2012-03-01,461093,7
2012-03-01,461094,6
2012-03-01,461099,10
2012-03-01,462120,19
2012-03-01,462131,5
2012-03-01,462190,5
2012-03-01,462201,-99
2012-03-01,462209,8
2012-03-01,463111,3
2012-03-01,463129,-99
2012-03-01,463130,-99
2012-03-01,463140,22
2012-03-01,463153,-99
2012-03-01,463154,7
2012-03-01,463159,-99
2012-03-01,463160,3
2012-03-01,463170,3
2012-03-01,463180,4
2012-03-01,463191,10
2012-03-01,463199,41
2012-03-01,463211,-99
2012-03-01,463212,-99
2012-03-01,463219,-99
2012-03-01,463220,-99
2012-03-01,463300,3
2012-03-01,464111,73
2012-03-01,464112,10
2012-03-01,464113,10
2012-03-01,464114,8
2012-03-01,464119,22
2012-03-01,464121,-99
2012-03-01,464129,33
2012-03-01,464130,17
2012-03-01,464141,5
2012-03-01,464142,5
2012-03-01,464149,18
2012-03-01,464150,4
2012-03-01,464211,30
2012-03-01,464212,5
2012-03-01,464221,27
2012-03-01,464222,3
2012-03-01,464223,29
2012-03-01,464310,83
2012-03-01,464320,34
2012-03-01,464330,67
2012-03-01,464340,17
2012-03-01,464410,41
2012-03-01,464420,41
2012-03-01,464501,26
2012-03-01,464502,55
2012-03-01,464610,-99
2012-03-01,464620,30
2012-03-01,464631,9
2012-03-01,464632,57
2012-03-01,464910,4
2012-03-01,464920,6
2012-03-01,464930,23
2012-03-01,464940,25
2012-03-01,464950,42
2012-03-01,464991,8
2012-03-01,464999,41
2012-03-01,465100,80
2012-03-01,465210,25
2012-03-01,465220,26
2012-03-01,465310,34
2012-03-01,465320,17
2012-03-01,465330,26
2012-03-01,465340,38
2012-03-01,465350,70
2012-03-01,465360,3
2012-03-01,465390,118
2012-03-01,465400,71
2012-03-01,465500,-99
2012-03-01,465610,4
2012-03-01,465690,13
2012-03-01,465910,33
2012-03-01,465920,3
2012-03-01,465930,119
2012-03-01,465990,155
2012-03-01,466110,7
2012-03-01,466129,6
2012-03-01,466200,36
2012-03-01,466310,5
2012-03-01,466320,23
2012-03-01,466330,91
2012-03-01,466340,19
2012-03-01,466350,-99
2012-03-01,466360,14
2012-03-01,466370,4
2012-03-01,466391,23
2012-03-01,466399,35
2012-03-01,466910,5
2012-03-01,466920,-99
2012-03-01,466931,24
2012-03-01,466932,37
2012-03-01,466939,30
2012-03-01,466940,3
2012-03-01,466990,18
2012-03-01,469010,4
2012-03-01,469090,499
2012-03-01,471110,5
2012-03-01,471120,6
2012-03-01,471190,3
2012-03-01,471900,-99
2012-03-01,472111,-99
2012-03-01,472120,-99
2012-03-01,472190,3
2012-03-01,472200,-99
2012-03-01,472300,-99
2012-03-01,473000,-99
2012-03-01,474010,31
2012-03-01,474020,3
2012-03-01,475110,3
2012-03-01,475120,-99
2012-03-01,475190,6
2012-03-01,475220,6
2012-03-01,475230,13
2012-03-01,475240,-99
2012-03-01,475250,-99
2012-03-01,475260,-99
2012-03-01,475270,-99
2012-03-01,475290,42
2012-03-01,475300,12
2012-03-01,475410,-99
2012-03-01,475430,7
2012-03-01,475440,6
2012-03-01,475490,15
2012-03-01,476110,7
2012-03-01,476120,-99
2012-03-01,476130,5
2012-03-01,476310,23
2012-03-01,476320,3
2012-03-01,476400,6
2012-03-01,477110,-99
2012-03-01,477130,-99
2012-03-01,477140,6
2012-03-01,477190,42
2012-03-01,477210,-99
2012-03-01,477220,6
2012-03-01,477230,-99
2012-03-01,477290,4
2012-03-01,477310,4
2012-03-01,477320,11
2012-03-01,477330,34
2012-03-01,477410,10
2012-03-01,477420,5
2012-03-01,477430,4
2012-03-01,477440,4
2012-03-01,477470,4
2012-03-01,477490,53
2012-03-01,479101,3
2012-03-01,479109,-99
2012-03-01,479900,6
2012-03-01,491110,3
2012-03-01,491200,5
2012-03-01,492210,-99
2012-03-01,492229,3
2012-03-01,492240,-99
2012-03-01,492280,3
2012-03-01,492290,20
2012-03-01,493110,-99
2012-03-01,493200,-99
2012-03-01,501200,6
2012-03-01,502101,-99
2012-03-01,502200,-99
2012-03-01,511000,16
2012-03-01,512000,-99
2012-03-01,521010,3
2012-03-01,522020,-99
2012-03-01,522091,-99
2012-03-01,522099,5
2012-03-01,523011,15
2012-03-01,523019,-99
2012-03-01,523031,-99
2012-03-01,523090,28
2012-03-01,524120,-99
2012-03-01,524190,-99
2012-03-01,524210,-99
2012-03-01,524290,9
2012-03-01,524310,-99
2012-03-01,524330,5
2012-03-01,524390,6
2012-03-01,530010,-99
2012-03-01,551022,5
2012-03-01,551090,-99
2012-03-01,552000,-99
2012-03-01,561011,-99
2012-03-01,561013,-99
2012-03-01,561019,3
2012-03-01,562099,-99
2012-03-01,581100,23
2012-03-01,581300,17
2012-03-01,591110,3
2012-03-01,591120,-99
2012-03-01,591200,7
2012-03-01,591300,6
2012-03-01,601000,-99
2012-03-01,602100,-99
2012-03-01,602200,13
2012-03-01,602310,-99
2012-03-01,602320,4
2012-03-01,602900,-99
2012-03-01,611090,3
2012-03-01,612000,3
2012-03-01,613000,-99
2012-03-01,614010,3
2012-03-01,619000,10
2012-03-01,620100,28
2012-03-01,620200,6
2012-03-01,620900,25
2012-03-01,631110,-99
2012-03-01,641910,-99
2012-03-01,641930,5
2012-03-01,642000,-99
2012-03-01,649100,3
2012-03-01,649999,3
2012-03-01,651310,-99
2012-03-01,661131,-99
2012-03-01,681098,34
2012-03-01,681099,-99
2012-03-01,682099,-99
2012-03-01,692000,-99
2012-03-01,702091,12
2012-03-01,702092,19
2012-03-01,702099,24
2012-03-01,711001,6
2012-03-01,711002,6
2012-03-01,711003,31
2012-03-01,711009,23
2012-03-01,712000,9
2012-03-01,721010,-99
2012-03-01,721020,13
2012-03-01,721030,3
2012-03-01,731009,6
2012-03-01,749009,5
2012-03-01,750000,-99
2012-03-01,771110,-99
2012-03-01,771190,3
2012-03-01,771220,-99
2012-03-01,773010,-99
2012-03-01,773020,-99
2012-03-01,773030,7
2012-03-01,773040,-99
2012-03-01,773090,18
2012-03-01,774000,-99
2012-03-01,791909,-99
2012-03-01,801020,-99
2012-03-01,801090,-99
2012-03-01,812010,-99
2012-03-01,812020,-99
2012-03-01,813000,-99
2012-03-01,821100,-99
2012-03-01,821900,3
2012-03-01,822000,3
2012-03-01,823000,-99
2012-03-01,829200,-99
2012-03-01,829900,42
2012-03-01,853201,3
2012-03-01,854910,-99
2012-03-01,854950,-99
2012-03-01,854990,-99
2012-03-01,861010,-99
2012-03-01,862110,-99
2012-03-01,862200,-99
2012-03-01,863110,-99
2012-03-01,863120,3
2012-03-01,863190,-99
2012-03-01,863200,4
2012-03-01,863300,-99
2012-03-01,869090,13
2012-03-01,900030,3
2012-03-01,910900,-99
2012-03-01,920009,3
2012-03-01,931010,-99
2012-03-01,931020,-99
2012-03-01,931042,-99
2012-03-01,939020,-99
2012-03-01,939090,-99
2012-03-01,941100,-99
2012-03-01,941200,-99
2012-03-01,949100,6
2012-03-01,949990,9
2012-03-01,951100,8
2012-03-01,952100,3
2012-03-01,952200,-99
2012-03-01,960102,-99
2012-03-01,960990,13
2012-03-01,999999,18
2012-04-01,11111,-99
2012-04-01,11119,3
2012-04-01,11121,-99
2012-04-01,11211,-99
2012-04-01,11299,4
2012-04-01,11310,-99
2012-04-01,11329,3
2012-04-01,11331,-99
2012-04-01,11911,-99
2012-04-01,11912,-99
2012-04-01,12110,10
2012-04-01,12311,4
2012-04-01,12410,-99
2012-04-01,12420,-99
2012-04-01,12490,-99
2012-04-01,12510,-99
2012-04-01,12900,-99
2012-04-01,13011,5
2012-04-01,13012,4
2012-04-01,13019,3
2012-04-01,13020,-99
2012-04-01,14113,3
2012-04-01,14221,3
2012-04-01,14510,-99
2012-04-01,14610,-99
2012-04-01,14810,4
2012-04-01,14820,-99
2012-04-01,16112,-99
2012-04-01,16113,3
2012-04-01,16190,-99
2012-04-01,16210,4
2012-04-01,16291,-99
2012-04-01,21010,-99
2012-04-01,22010,-99
2012-04-01,24010,-99
2012-04-01,31110,-99
2012-04-01,31120,13
2012-04-01,31300,-99
2012-04-01,32000,-99
2012-04-01,61000,8
2012-04-01,62000,-99
2012-04-01,71000,-99
2012-04-01,72910,5
2012-04-01,72990,6
2012-04-01,81200,-99
2012-04-01,81300,6
2012-04-01,81400,-99
2012-04-01,89300,-99
2012-04-01,89900,5
2012-04-01,91000,37
2012-04-01,99000,7
2012-04-01,101011,4
2012-04-01,101012,-99
2012-04-01,101020,12
2012-04-01,101030,10
2012-04-01,101040,-99
2012-04-01,101091,-99
2012-04-01,101099,-99
2012-04-01,102001,16
2012-04-01,102002,-99
2012-04-01,102003,-99
2012-04-01,103011,10
2012-04-01,103012,-99
2012-04-01,103020,10
2012-04-01,103030,6
2012-04-01,103091,-99
2012-04-01,103099,7
2012-04-01,104011,9
2012-04-01,104012,4
2012-04-01,104013,4
2012-04-01,104020,-99
2012-04-01,105010,4
2012-04-01,105020,-99
2012-04-01,105030,-99
2012-04-01,105090,8
2012-04-01,106110,6
2012-04-01,106120,4
2012-04-01,106131,-99
2012-04-01,106139,3
2012-04-01,106200,4
2012-04-01,107110,5
2012-04-01,107121,4
2012-04-01,107129,-99
2012-04-01,107200,6
2012-04-01,107301,11
2012-04-01,107309,7
2012-04-01,107410,-99
2012-04-01,107420,-99
2012-04-01,107500,-99
2012-04-01,107911,18
2012-04-01,107912,6
2012-04-01,107920,-99
2012-04-01,107930,5
2012-04-01,107991,5
2012-04-01,107999,50
2012-04-01,108000,16
2012-04-01,109000,4
2012-04-01,110100,4
2012-04-01,110212,45
2012-04-01,110290,-99
2012-04-01,110300,4
2012-04-01,110411,4
2012-04-01,110420,7
2012-04-01,110492,4
2012-04-01,120010,-99
2012-04-01,120091,3
2012-04-01,120099,-99
2012-04-01,131110,3
2012-04-01,131120,3
2012-04-01,131131,7
2012-04-01,131132,11
2012-04-01,131139,13
2012-04-01,131201,-99
2012-04-01,131202,9
2012-04-01,131209,31
2012-04-01,131300,19
2012-04-01,139100,11
2012-04-01,139201,4
2012-04-01,139202,11
2012-04-01,139203,3
2012-04-01,139204,4
2012-04-01,139209,25
2012-04-01,139300,6
2012-04-01,139400,3
2012-04-01,139900,61
2012-04-01,141110,7
2012-04-01,141120,6
2012-04-01,141130,3
2012-04-01,141140,-99
2012-04-01,141191,3
2012-04-01,141199,33
2012-04-01,141201,-99
2012-04-01,141202,3
2012-04-01,142000,-99
2012-04-01,143010,10
2012-04-01,143020,5
2012-04-01,151100,22
2012-04-01,151200,12
2012-04-01,152011,18
2012-04-01,152021,9
2012-04-01,152031,10
2012-04-01,152040,18
2012-04-01,161001,9
2012-04-01,161002,7
2012-04-01,162100,10
2012-04-01,162201,10
2012-04-01,162903,6
2012-04-01,162909,18
2012-04-01,170101,-99
2012-04-01,170102,26
2012-04-01,170201,18
2012-04-01,170202,30
2012-04-01,170910,13
2012-04-01,170990,63
2012-04-01,181101,12
2012-04-01,181109,49
2012-04-01,181200,13
2012-04-01,182000,-99
2012-04-01,192000,11
2012-04-01,201110,7
2012-04-01,201120,4
2012-04-01,201130,7
2012-04-01,201180,10
2012-04-01,201190,17
2012-04-01,201210,3
2012-04-01,201220,-99
2012-04-01,201300,-99
2012-04-01,201401,21
2012-04-01,201409,11
2012-04-01,202101,29
2012-04-01,202200,46
2012-04-01,202311,9
2012-04-01,202312,5
2012-04-01,202320,32
2012-04-01,202906,4
2012-04-01,202907,11
2012-04-01,202908,161
2012-04-01,203000,-99
2012-04-01,210010,97
2012-04-01,210020,22
2012-04-01,210030,6
2012-04-01,210090,14
2012-04-01,221110,5
2012-04-01,221120,-99
2012-04-01,221901,6
2012-04-01,221909,28
2012-04-01,222010,56
2012-04-01,222090,180
2012-04-01,231010,13
2012-04-01,231020,3
2012-04-01,231090,12
2012-04-01,239100,4
2012-04-01,239201,4
2012-04-01,239202,6
2012-04-01,239209,-99
2012-04-01,239310,3
2012-04-01,239391,-99
2012-04-01,239399,4
2012-04-01,239410,3
2012-04-01,239591,5
2012-04-01,239592,5
2012-04-01,239593,4
2012-04-01,239600,13
2012-04-01,239900,17
2012-04-01,241001,4
2012-04-01,241009,36
2012-04-01,242010,6
2012-04-01,242090,11
2012-04-01,243100,8
2012-04-01,243200,11
2012-04-01,251101,3
2012-04-01,251102,10
2012-04-01,251200,12
2012-04-01,252000,-99
2012-04-01,259100,15
2012-04-01,259200,4
2012-04-01,259301,7
2012-04-01,259302,3
2012-04-01,259309,6
2012-04-01,259910,11
2012-04-01,259991,3
2012-04-01,259993,29
2012-04-01,259999,114
2012-04-01,261000,9
2012-04-01,262000,26
2012-04-01,263000,16
2012-04-01,264000,20
2012-04-01,265101,30
2012-04-01,265102,16
2012-04-01,265200,-99
2012-04-01,266010,14
2012-04-01,266090,20
2012-04-01,267001,13
2012-04-01,268000,-99
2012-04-01,271010,27
2012-04-01,271020,16
2012-04-01,272000,8
2012-04-01,273110,5
2012-04-01,273190,19
2012-04-01,274000,17
2012-04-01,275010,16
2012-04-01,275020,13
2012-04-01,275091,7
2012-04-01,275092,5
2012-04-01,275099,25
2012-04-01,279000,63
2012-04-01,281100,3
2012-04-01,281201,17
2012-04-01,281301,17
2012-04-01,281400,6
2012-04-01,281500,-99
2012-04-01,281600,14
2012-04-01,281700,-99
2012-04-01,281900,40
2012-04-01,282110,3
2012-04-01,282120,31
2012-04-01,282130,-99
2012-04-01,282200,17
2012-04-01,282300,12
2012-04-01,282400,7
2012-04-01,282500,18
2012-04-01,282600,-99
2012-04-01,282901,4
2012-04-01,282909,84
2012-04-01,291000,14
2012-04-01,292000,7
2012-04-01,293090,172
2012-04-01,301100,6
2012-04-01,301200,6
2012-04-01,302000,7
2012-04-01,303000,7
2012-04-01,309100,15
2012-04-01,309200,13
2012-04-01,309900,3
2012-04-01,310010,19
2012-04-01,310020,10
2012-04-01,310030,8
2012-04-01,321011,-99
2012-04-01,322001,3
2012-04-01,323001,7
2012-04-01,324000,3
2012-04-01,329010,3
2012-04-01,329020,3
2012-04-01,329030,-99
2012-04-01,329040,-99
2012-04-01,329090,52
2012-04-01,331101,-99
2012-04-01,331210,-99
2012-04-01,331290,9
2012-04-01,331301,3
2012-04-01,331400,-99
2012-04-01,331900,11
2012-04-01,332000,-99
2012-04-01,351110,12
2012-04-01,351130,3
2012-04-01,351190,-99
2012-04-01,351320,-99
2012-04-01,381200,-99
2012-04-01,382010,-99
2012-04-01,390000,-99
2012-04-01,410011,10
2012-04-01,410021,14
2012-04-01,421000,16
2012-04-01,422100,-99
2012-04-01,422200,10
2012-04-01,429010,5
2012-04-01,429090,8
2012-04-01,431210,-99
2012-04-01,431220,-99
2012-04-01,432190,14
2012-04-01,432200,-99
2012-04-01,432910,5
2012-04-01,432920,-99
2012-04-01,432990,5
2012-04-01,433020,3
2012-04-01,433040,-99
2012-04-01,439100,-99
2012-04-01,439910,4
2012-04-01,439990,6
2012-04-01,451110,15
2012-04-01,451190,10
2012-04-01,451290,-99
2012-04-01,452101,-99
2012-04-01,452300,-99
2012-04-01,452401,-99
2012-04-01,452990,6
2012-04-01,453100,124
2012-04-01,453210,10
2012-04-01,453220,-99
2012-04-01,453291,33
2012-04-01,454010,23
2012-04-01,454020,-99
2012-04-01,461011,9
2012-04-01,461012,-99
2012-04-01,461013,-99
2012-04-01,461019,3
2012-04-01,461021,-99
2012-04-01,461039,-99
2012-04-01,461040,-99
2012-04-01,461092,-99
2012-04-01,461093,8
2012-04-01,461094,4
2012-04-01,461099,8
2012-04-01,462120,9
2012-04-01,462131,8
2012-04-01,462190,5
2012-04-01,462201,-99
2012-04-01,462209,7
2012-04-01,463111,3
2012-04-01,463112,-99
2012-04-01,463121,-99
2012-04-01,463130,3
2012-04-01,463140,26
2012-04-01,463153,-99
2012-04-01,463154,9
2012-04-01,463159,-99
2012-04-01,463160,3
2012-04-01,463170,3
2012-04-01,463180,3
2012-04-01,463191,10
2012-04-01,463199,39
2012-04-01,463211,3
2012-04-01,463212,-99
2012-04-01,463219,3
2012-04-01,463220,3
2012-04-01,463300,4
2012-04-01,464111,29
2012-04-01,464112,11
2012-04-01,464113,6
2012-04-01,464114,3
2012-04-01,464119,21
2012-04-01,464121,-99
2012-04-01,464129,23
2012-04-01,464130,18
2012-04-01,464141,-99
2012-04-01,464142,-99
2012-04-01,464149,10
2012-04-01,464150,3
2012-04-01,464211,29
2012-04-01,464212,5
2012-04-01,464221,28
2012-04-01,464222,-99
2012-04-01,464223,21
2012-04-01,464310,70
2012-04-01,464320,24
2012-04-01,464330,63
2012-04-01,464340,14
2012-04-01,464410,26
2012-04-01,464420,27
2012-04-01,464501,28
2012-04-01,464502,55
2012-04-01,464610,-99
2012-04-01,464620,28
2012-04-01,464631,7
2012-04-01,464632,25
2012-04-01,464910,3
2012-04-01,464920,4
2012-04-01,464930,15
2012-04-01,464940,16
2012-04-01,464950,23
2012-04-01,464991,7
2012-04-01,464999,22
2012-04-01,465100,70
2012-04-01,465210,32
2012-04-01,465220,19
2012-04-01,465310,33
2012-04-01,465320,14
2012-04-01,465330,18
2012-04-01,465340,30
2012-04-01,465350,68
2012-04-01,465360,-99
2012-04-01,465390,112
2012-04-01,465400,58
2012-04-01,465500,-99
2012-04-01,465610,-99
2012-04-01,465690,10
2012-04-01,465910,27
2012-04-01,465920,6
2012-04-01,465930,116
2012-04-01,465990,141
2012-04-01,466110,8
2012-04-01,466129,7
2012-04-01,466200,27
2012-04-01,466310,-99
2012-04-01,466320,21
2012-04-01,466330,54
2012-04-01,466340,19
2012-04-01,466350,-99
2012-04-01,466360,11
2012-04-01,466370,4
2012-04-01,466391,16
2012-04-01,466399,23
2012-04-01,466910,3
2012-04-01,466920,-99
2012-04-01,466931,16
2012-04-01,466932,32
2012-04-01,466939,26
2012-04-01,466940,3
2012-04-01,466990,13
2012-04-01,469010,6
2012-04-01,469090,423
2012-04-01,471110,5
2012-04-01,471120,6
2012-04-01,471190,3
2012-04-01,471900,-99
2012-04-01,472120,-99
2012-04-01,472130,-99
2012-04-01,472190,4
2012-04-01,474010,36
2012-04-01,474020,-99
2012-04-01,475110,3
2012-04-01,475120,-99
2012-04-01,475190,5
2012-04-01,475220,6
2012-04-01,475230,9
2012-04-01,475240,-99
2012-04-01,475250,3
2012-04-01,475270,3
2012-04-01,475290,25
2012-04-01,475300,14
2012-04-01,475410,3
2012-04-01,475420,-99
2012-04-01,475430,4
2012-04-01,475440,4
2012-04-01,475490,8
2012-04-01,476110,9
2012-04-01,476120,-99
2012-04-01,476130,-99
2012-04-01,476310,6
2012-04-01,476320,-99
2012-04-01,476400,4
2012-04-01,477130,-99
2012-04-01,477140,6
2012-04-01,477150,-99
2012-04-01,477190,33
2012-04-01,477220,3
2012-04-01,477230,-99
2012-04-01,477290,4
2012-04-01,477310,-99
2012-04-01,477320,7
2012-04-01,477330,34
2012-04-01,477410,11
2012-04-01,477420,4
2012-04-01,477430,-99
2012-04-01,477440,7
2012-04-01,477470,-99
2012-04-01,477490,59
2012-04-01,479101,-99
2012-04-01,479109,-99
2012-04-01,479900,7
2012-04-01,491110,-99
2012-04-01,491200,3
2012-04-01,492110,-99
2012-04-01,492280,-99
2012-04-01,492290,14
2012-04-01,493110,-99
2012-04-01,493200,-99
2012-04-01,501100,-99
2012-04-01,501200,6
2012-04-01,502200,3
2012-04-01,511000,15
2012-04-01,512000,-99
2012-04-01,521010,-99
2012-04-01,522020,-99
2012-04-01,522091,4
2012-04-01,522099,3
2012-04-01,523011,18
2012-04-01,523019,-99
2012-04-01,523020,-99
2012-04-01,523031,-99
2012-04-01,523090,25
2012-04-01,524120,-99
2012-04-01,524190,-99
2012-04-01,524210,-99
2012-04-01,524290,8
2012-04-01,524310,-99
2012-04-01,524330,-99
2012-04-01,524390,4
2012-04-01,530090,-99
2012-04-01,551022,3
2012-04-01,561013,-99
2012-04-01,561019,-99
2012-04-01,561030,-99
2012-04-01,581100,28
2012-04-01,581300,17
2012-04-01,591110,-99
2012-04-01,591120,-99
2012-04-01,591200,7
2012-04-01,591300,4
2012-04-01,602100,3
2012-04-01,602200,8
2012-04-01,602310,4
2012-04-01,602320,5
2012-04-01,602900,-99
2012-04-01,611090,3
2012-04-01,612000,3
2012-04-01,613000,-99
2012-04-01,614010,-99
2012-04-01,614090,-99
2012-04-01,619000,10
2012-04-01,620100,26
2012-04-01,620200,4
2012-04-01,620900,22
2012-04-01,631110,5
2012-04-01,641910,-99
2012-04-01,641930,4
2012-04-01,649100,-99
2012-04-01,649220,-99
2012-04-01,649999,-99
2012-04-01,651110,-99
2012-04-01,651220,-99
2012-04-01,681098,31
2012-04-01,681099,-99
2012-04-01,692000,-99
2012-04-01,702091,10
2012-04-01,702092,11
2012-04-01,702099,19
2012-04-01,711001,4
2012-04-01,711002,5
2012-04-01,711003,28
2012-04-01,711009,19
2012-04-01,712000,9
2012-04-01,721010,-99
2012-04-01,721020,8
2012-04-01,721030,3
2012-04-01,731009,4
2012-04-01,749009,6
2012-04-01,750000,-99
2012-04-01,773010,-99
2012-04-01,773030,-99
2012-04-01,773040,3
2012-04-01,773090,16
2012-04-01,791909,-99
2012-04-01,801090,3
2012-04-01,813000,-99
2012-04-01,821100,-99
2012-04-01,821900,-99
2012-04-01,822000,-99
2012-04-01,823000,-99
2012-04-01,829200,-99
2012-04-01,829900,40
2012-04-01,853201,-99
2012-04-01,854920,-99
2012-04-01,854990,-99
2012-04-01,861010,-99
2012-04-01,862200,-99
2012-04-01,863110,-99
2012-04-01,863120,3
2012-04-01,863190,-99
2012-04-01,863200,4
2012-04-01,869090,9
2012-04-01,900011,-99
2012-04-01,900030,-99
2012-04-01,900091,-99
2012-04-01,920009,-99
2012-04-01,931042,-99
2012-04-01,939020,-99
2012-04-01,939090,-99
2012-04-01,941100,-99
2012-04-01,941200,-99
2012-04-01,949100,4
2012-04-01,949990,8
2012-04-01,951100,6
2012-04-01,952100,-99
2012-04-01,960201,-99
2012-04-01,960990,13
2012-04-01,999999,14
2012-05-01,11111,-99
2012-05-01,11119,5
2012-05-01,11121,-99
2012-05-01,11211,5
2012-05-01,11299,-99
2012-05-01,11310,-99
2012-05-01,11331,3
2012-05-01,11400,-99
2012-05-01,11911,-99
2012-05-01,11912,3
2012-05-01,12110,18
2012-05-01,12121,-99
2012-05-01,12200,4
2012-05-01,12311,5
2012-05-01,12320,-99
2012-05-01,12490,-99
2012-05-01,12900,-99
2012-05-01,13011,7
2012-05-01,13012,3
2012-05-01,13013,-99
2012-05-01,13019,4
2012-05-01,13020,-99
2012-05-01,14113,6
2012-05-01,14221,-99
2012-05-01,14510,-99
2012-05-01,14610,-99
2012-05-01,14710,-99
2012-05-01,14810,-99
2012-05-01,14820,9
2012-05-01,14990,-99
2012-05-01,16113,-99
2012-05-01,16150,-99
2012-05-01,16190,-99
2012-05-01,16210,-99
2012-05-01,16291,4
2012-05-01,17010,-99
2012-05-01,21010,-99
2012-05-01,31110,7
2012-05-01,31120,17
2012-05-01,61000,7
2012-05-01,62000,-99
2012-05-01,72910,5
2012-05-01,72990,6
2012-05-01,81100,-99
2012-05-01,81200,-99
2012-05-01,81300,3
2012-05-01,81400,-99
2012-05-01,89300,-99
2012-05-01,89900,8
2012-05-01,91000,40
2012-05-01,99000,7
2012-05-01,101011,4
2012-05-01,101012,-99
2012-05-01,101020,9
2012-05-01,101030,13
2012-05-01,101040,-99
2012-05-01,101091,3
2012-05-01,101099,5
2012-05-01,102001,19
2012-05-01,102002,-99
2012-05-01,102003,-99
2012-05-01,103011,10
2012-05-01,103012,3
2012-05-01,103020,11
2012-05-01,103030,8
2012-05-01,103091,3
2012-05-01,103099,6
2012-05-01,104011,8
2012-05-01,104012,-99
2012-05-01,104013,5
2012-05-01,105010,5
2012-05-01,105020,4
2012-05-01,105030,4
2012-05-01,105090,6
2012-05-01,106110,11
2012-05-01,106120,3
2012-05-01,106131,3
2012-05-01,106139,-99
2012-05-01,106200,3
