fecha,clae3,total_cif
2011-11-01,492,3038268
2011-11-01,493,-99
2011-11-01,501,187598
2011-11-01,502,355833
2011-11-01,511,68559856
2011-11-01,512,17230
2011-11-01,521,1667419
2011-11-01,522,2599877
2011-11-01,523,7571648
2011-11-01,524,2975923
2011-11-01,530,-99
2011-11-01,551,276302
2011-11-01,552,-99
2011-11-01,561,2087589
2011-11-01,581,7150735
2011-11-01,591,996190
2011-11-01,602,27998640
2011-11-01,611,4158826
2011-11-01,612,86493544
2011-11-01,613,-99
2011-11-01,614,434415
2011-11-01,619,5158327
2011-11-01,620,19338600
2011-11-01,631,1181006
2011-11-01,641,10116600
2011-11-01,642,-99
2011-11-01,649,2203817
2011-11-01,651,468059
2011-11-01,661,-99
2011-11-01,662,-99
2011-11-01,681,6191234
2011-11-01,682,-99
2011-11-01,691,-99
2011-11-01,692,18382
2011-11-01,702,4476766
2011-11-01,711,4985310
2011-11-01,712,129002
2011-11-01,721,1048045
2011-11-01,731,235557
2011-11-01,732,-99
2011-11-01,749,204512
2011-11-01,750,150566
2011-11-01,771,829562
2011-11-01,773,10486708
2011-11-01,774,-99
2011-11-01,780,-99
2011-11-01,791,51391
2011-11-01,801,421570
2011-11-01,813,-99
2011-11-01,821,604783
2011-11-01,823,-99
2011-11-01,829,78362776
2011-11-01,851,-99
2011-11-01,852,-99
2011-11-01,853,-99
2011-11-01,854,52211
2011-11-01,861,-99
2011-11-01,862,-99
2011-11-01,863,3855466
2011-11-01,869,1768877
2011-11-01,900,597587
2011-11-01,910,-99
2011-11-01,920,415788
2011-11-01,931,781111
2011-11-01,939,1841390
2011-11-01,941,-99
2011-11-01,949,2043399
2011-11-01,951,1771281
2011-11-01,952,99473
2011-11-01,960,2087586
2011-11-01,999,3305802
2011-12-01,11,3398740
2011-12-01,12,5195619
2011-12-01,13,1129022
2011-12-01,14,3304990
2011-12-01,16,10895527
2011-12-01,17,-99
2011-12-01,21,-99
2011-12-01,22,-99
2011-12-01,24,-99
2011-12-01,31,1861475
2011-12-01,32,-99
2011-12-01,51,-99
2011-12-01,61,249787120
2011-12-01,62,-99
2011-12-01,72,14280498
2011-12-01,81,2614904
2011-12-01,89,16516910
2011-12-01,91,22161708
2011-12-01,99,1601532
2011-12-01,101,21416944
2011-12-01,102,4951015
2011-12-01,103,19313418
2011-12-01,104,33586384
2011-12-01,105,6953306
2011-12-01,106,3650269
2011-12-01,107,61306040
2011-12-01,108,4306424
2011-12-01,109,165853
2011-12-01,110,41634068
2011-12-01,120,9338838
2011-12-01,131,53138564
2011-12-01,139,47034544
2011-12-01,141,10235937
2011-12-01,143,2736279
2011-12-01,151,12745088
2011-12-01,152,18802648
2011-12-01,161,2171975
2011-12-01,162,9132357
2011-12-01,170,119071640
2011-12-01,181,23831248
2011-12-01,182,-99
2011-12-01,192,69860072
2011-12-01,201,85913896
2011-12-01,202,203739168
2011-12-01,203,-99
2011-12-01,210,75078640
2011-12-01,221,59799224
2011-12-01,222,100737104
2011-12-01,231,14745380
2011-12-01,239,21893944
2011-12-01,241,231817008
2011-12-01,242,34871520
2011-12-01,243,9083354
2011-12-01,251,3351620
2011-12-01,252,513736
2011-12-01,259,57224432
2011-12-01,261,816905
2011-12-01,262,37823680
2011-12-01,263,96101480
2011-12-01,264,145510640
2011-12-01,265,4430076
2011-12-01,266,4848460
2011-12-01,267,702902
2011-12-01,268,-99
2011-12-01,271,17991228
2011-12-01,272,3439614
2011-12-01,273,21027572
2011-12-01,274,1957479
2011-12-01,275,35743292
2011-12-01,279,5186934
2011-12-01,281,69474544
2011-12-01,282,46673908
2011-12-01,291,1183077248
2011-12-01,292,4381033
2011-12-01,293,159516192
2011-12-01,301,914538
2011-12-01,302,1928189
2011-12-01,303,8557176
2011-12-01,309,34663040
2011-12-01,310,8710906
2011-12-01,321,76366
2011-12-01,322,191038
2011-12-01,323,2474114
2011-12-01,324,655025
2011-12-01,329,11928804
2011-12-01,331,14337896
2011-12-01,332,99283
2011-12-01,351,42260644
2011-12-01,352,-99
2011-12-01,360,-99
2011-12-01,370,-99
2011-12-01,381,2482385
2011-12-01,382,581854
2011-12-01,410,4007933
2011-12-01,421,2757796
2011-12-01,422,1940869
2011-12-01,429,9041917
2011-12-01,431,1909691
2011-12-01,432,5076432
2011-12-01,433,85141
2011-12-01,439,2978041
2011-12-01,451,51091996
2011-12-01,452,498737
2011-12-01,453,54829864
2011-12-01,454,50146008
2011-12-01,461,69986184
2011-12-01,462,9394520
2011-12-01,463,42226772
2011-12-01,464,371827840
2011-12-01,465,338264928
2011-12-01,466,454450464
2011-12-01,469,139208880
2011-12-01,471,40426144
2011-12-01,472,233194
2011-12-01,473,508725
2011-12-01,474,8384383
2011-12-01,475,30934464
2011-12-01,476,7740422
2011-12-01,477,30907136
2011-12-01,479,419597
2011-12-01,491,3499636
2011-12-01,492,1938794
2011-12-01,493,93744
2011-12-01,501,371067
2011-12-01,502,400187
2011-12-01,511,247563760
2011-12-01,512,1152692
2011-12-01,521,-99
2011-12-01,522,2771112
2011-12-01,523,4711193
2011-12-01,524,4046081
2011-12-01,530,120842
2011-12-01,551,120585
2011-12-01,561,3116255
2011-12-01,562,-99
2011-12-01,581,11259341
2011-12-01,591,1601500
2011-12-01,602,20646566
2011-12-01,611,4553537
2011-12-01,612,48698560
2011-12-01,613,70374
2011-12-01,614,1701084
2011-12-01,619,2193551
2011-12-01,620,17566032
2011-12-01,631,447815
2011-12-01,641,10967930
2011-12-01,642,-99
2011-12-01,649,3954942
2011-12-01,662,-99
2011-12-01,681,7000154
2011-12-01,682,-99
2011-12-01,691,-99
2011-12-01,702,4786279
2011-12-01,711,4981841
2011-12-01,712,103011
2011-12-01,721,3409079
2011-12-01,731,543013
2011-12-01,742,-99
2011-12-01,749,115969
2011-12-01,750,303975
2011-12-01,771,8283055
2011-12-01,773,7235335
2011-12-01,774,-99
2011-12-01,791,-99
2011-12-01,801,91009
2011-12-01,812,-99
2011-12-01,821,576437
2011-12-01,822,23066
2011-12-01,823,-99
2011-12-01,829,54843408
2011-12-01,851,-99
2011-12-01,853,-99
2011-12-01,854,-99
2011-12-01,861,-99
2011-12-01,862,-99
2011-12-01,863,3880671
2011-12-01,864,-99
2011-12-01,869,1512090
2011-12-01,900,389137
2011-12-01,910,-99
2011-12-01,920,3831009
2011-12-01,931,277695
2011-12-01,939,163997
2011-12-01,941,1604700
2011-12-01,949,1023788
2011-12-01,951,1257577
2011-12-01,952,270474
2011-12-01,960,1600083
2011-12-01,999,1497454
2012-01-01,11,2705031
2012-01-01,12,3400369
2012-01-01,13,3529979
2012-01-01,14,4077293
2012-01-01,16,3402589
2012-01-01,21,-99
2012-01-01,24,-99
2012-01-01,31,3834325
2012-01-01,32,-99
2012-01-01,51,-99
2012-01-01,61,75587016
2012-01-01,62,-99
2012-01-01,72,19034792
2012-01-01,81,2705164
2012-01-01,89,17538612
2012-01-01,91,29861120
2012-01-01,99,2009988
2012-01-01,101,22752104
2012-01-01,102,6121183
2012-01-01,103,20466194
2012-01-01,104,26666732
2012-01-01,105,6088735
2012-01-01,106,2548469
2012-01-01,107,71838464
2012-01-01,108,4613003
2012-01-01,109,391462
2012-01-01,110,40147672
2012-01-01,120,16921178
2012-01-01,131,43338048
2012-01-01,139,39837816
2012-01-01,141,9073656
2012-01-01,142,-99
2012-01-01,143,807415
2012-01-01,151,9063732
2012-01-01,152,19098936
2012-01-01,161,2701319
2012-01-01,162,8957368
2012-01-01,170,140142800
2012-01-01,181,20122306
2012-01-01,182,-99
2012-01-01,191,-99
2012-01-01,192,56153488
2012-01-01,201,60869788
2012-01-01,202,233249472
2012-01-01,203,-99
2012-01-01,210,121577624
2012-01-01,221,42357180
2012-01-01,222,103756224
2012-01-01,231,16330226
2012-01-01,239,21726624
2012-01-01,241,149630960
2012-01-01,242,34295528
2012-01-01,243,10113473
2012-01-01,251,4599290
2012-01-01,252,899915
2012-01-01,259,57521108
2012-01-01,261,1775368
2012-01-01,262,34945620
2012-01-01,263,90070128
2012-01-01,264,119857944
2012-01-01,265,4457202
2012-01-01,266,3979556
2012-01-01,267,905786
2012-01-01,268,-99
2012-01-01,271,16183617
2012-01-01,272,2766192
2012-01-01,273,26432620
2012-01-01,274,2603369
2012-01-01,275,35274336
2012-01-01,279,7311766
2012-01-01,281,58114188
2012-01-01,282,42656012
2012-01-01,291,941960768
2012-01-01,292,3860570
2012-01-01,293,150480672
2012-01-01,301,3746653
2012-01-01,302,1583676
2012-01-01,303,2615591
2012-01-01,309,28045560
2012-01-01,310,8038799
2012-01-01,321,-99
2012-01-01,322,134578
2012-01-01,323,1640781
2012-01-01,324,279895
2012-01-01,329,10072630
2012-01-01,331,20446004
2012-01-01,351,81561872
2012-01-01,352,254587088
2012-01-01,360,6820407
2012-01-01,370,-99
2012-01-01,381,508130
2012-01-01,382,514971
2012-01-01,390,-99
2012-01-01,410,4649739
2012-01-01,421,6584850
2012-01-01,422,3423068
2012-01-01,429,6233987
2012-01-01,431,159447
2012-01-01,432,3219392
2012-01-01,433,113554
2012-01-01,439,5538497
2012-01-01,451,50857508
2012-01-01,452,446568
2012-01-01,453,49329320
2012-01-01,454,47955088
2012-01-01,461,71766480
2012-01-01,462,17514656
2012-01-01,463,39597160
2012-01-01,464,377694880
2012-01-01,465,300052896
2012-01-01,466,169474400
2012-01-01,469,149181824
2012-01-01,471,26484270
2012-01-01,472,269843
2012-01-01,473,-99
2012-01-01,474,5248545
2012-01-01,475,27899922
2012-01-01,476,6888496
2012-01-01,477,26415996
2012-01-01,479,390481
2012-01-01,491,3586119
2012-01-01,492,3058110
2012-01-01,493,2728856
2012-01-01,501,167384
2012-01-01,502,41475
2012-01-01,511,204726656
2012-01-01,512,2482876
2012-01-01,521,1303374
2012-01-01,522,4426720
2012-01-01,523,3090873
2012-01-01,524,4107666
2012-01-01,530,-99
2012-01-01,551,261065
2012-01-01,561,5947470
2012-01-01,562,-99
2012-01-01,581,10074200
2012-01-01,591,1556388
2012-01-01,601,-99
2012-01-01,602,35020136
2012-01-01,611,8439005
2012-01-01,612,42582556
2012-01-01,613,-99
2012-01-01,614,4751264
2012-01-01,619,3473218
2012-01-01,620,12609894
2012-01-01,631,324417
2012-01-01,641,8169016
2012-01-01,642,-99
2012-01-01,649,1743564
2012-01-01,651,1081127
2012-01-01,681,3663330
2012-01-01,691,-99
2012-01-01,692,45686
2012-01-01,702,4458904
2012-01-01,711,4842794
2012-01-01,712,203161
2012-01-01,721,25546436
2012-01-01,731,206465
2012-01-01,742,-99
2012-01-01,749,261990
2012-01-01,750,-99
2012-01-01,771,-99
2012-01-01,772,-99
2012-01-01,773,8274325
2012-01-01,774,-99
2012-01-01,791,40178
2012-01-01,801,450242
2012-01-01,813,-99
2012-01-01,821,671147
2012-01-01,822,-99
2012-01-01,823,-99
2012-01-01,829,6724934
2012-01-01,851,-99
2012-01-01,853,-99
2012-01-01,854,122804
2012-01-01,861,1271275
2012-01-01,862,109615
2012-01-01,863,1897239
2012-01-01,864,-99
2012-01-01,869,1999857
2012-01-01,900,322933
2012-01-01,910,-99
2012-01-01,920,1253306
2012-01-01,931,223834
2012-01-01,939,2257240
2012-01-01,941,-99
2012-01-01,949,2590994
2012-01-01,951,4338745
2012-01-01,952,184342
2012-01-01,960,2223293
2012-01-01,999,1362356
2012-02-01,11,3097304
2012-02-01,12,1968435
2012-02-01,13,1949999
2012-02-01,14,2845552
2012-02-01,16,5480922
2012-02-01,17,-99
2012-02-01,21,-99
2012-02-01,22,-99
2012-02-01,24,-99
2012-02-01,31,1635707
2012-02-01,51,-99
2012-02-01,61,59679296
2012-02-01,62,-99
2012-02-01,71,-99
2012-02-01,72,15482550
2012-02-01,81,1359006
2012-02-01,89,34316696
2012-02-01,91,14179404
2012-02-01,99,1529095
2012-02-01,101,7435207
2012-02-01,102,3907572
2012-02-01,103,13401800
2012-02-01,104,20199304
2012-02-01,105,6359138
2012-02-01,106,1433799
2012-02-01,107,56020704
2012-02-01,108,3233390
2012-02-01,109,93579
2012-02-01,110,27704516
2012-02-01,120,20375814
2012-02-01,131,34392012
2012-02-01,139,34701880
2012-02-01,141,8624255
2012-02-01,142,-99
2012-02-01,143,1283099
2012-02-01,151,8621915
2012-02-01,152,19564084
2012-02-01,161,1017054
2012-02-01,162,5708419
2012-02-01,170,100967840
2012-02-01,181,13032148
2012-02-01,182,-99
2012-02-01,191,-99
2012-02-01,192,91652408
2012-02-01,201,74407360
2012-02-01,202,179432880
2012-02-01,203,93082
2012-02-01,210,113506504
2012-02-01,221,30376434
2012-02-01,222,94386624
2012-02-01,231,10040348
2012-02-01,239,17992870
2012-02-01,241,179910944
2012-02-01,242,39264808
2012-02-01,243,7203779
2012-02-01,251,5132391
2012-02-01,252,1853182
2012-02-01,259,49482812
2012-02-01,261,324244
2012-02-01,262,22566012
2012-02-01,263,81046680
2012-02-01,264,135633552
2012-02-01,265,2886496
2012-02-01,266,4008829
2012-02-01,267,1081617
2012-02-01,268,-99
2012-02-01,271,14051900
2012-02-01,272,1234796
2012-02-01,273,13225521
2012-02-01,274,1770335
2012-02-01,275,27174876
2012-02-01,279,3327238
2012-02-01,281,37960360
2012-02-01,282,48167960
2012-02-01,291,1047559104
2012-02-01,292,1404385
2012-02-01,293,121195688
2012-02-01,301,997005
2012-02-01,302,872426
2012-02-01,303,8360766
2012-02-01,309,20883556
2012-02-01,310,3310168
2012-02-01,321,-99
2012-02-01,322,120361
2012-02-01,323,1727584
2012-02-01,329,9152192
2012-02-01,331,11302165
2012-02-01,332,-99
2012-02-01,351,44150652
2012-02-01,352,-99
2012-02-01,360,-99
2012-02-01,370,-99
2012-02-01,381,-99
2012-02-01,382,320871
2012-02-01,410,10603528
2012-02-01,421,7368481
2012-02-01,422,7443871
2012-02-01,429,10698752
2012-02-01,431,10306
2012-02-01,432,2557017
2012-02-01,433,-99
2012-02-01,439,3914087
2012-02-01,451,49819088
2012-02-01,452,393338
2012-02-01,453,45442508
2012-02-01,454,44986308
2012-02-01,461,77851360
2012-02-01,462,18557304
2012-02-01,463,26754720
2012-02-01,464,300640928
2012-02-01,465,235098640
2012-02-01,466,125856448
2012-02-01,469,117099960
2012-02-01,471,21690176
2012-02-01,472,130651
2012-02-01,473,484540
2012-02-01,474,3287509
2012-02-01,475,21843716
2012-02-01,476,6181738
2012-02-01,477,21506384
2012-02-01,479,333336
2012-02-01,491,4766690
2012-02-01,492,1564212
2012-02-01,493,1350939
2012-02-01,501,171661
2012-02-01,502,60468
2012-02-01,511,62979492
2012-02-01,512,18575
2012-02-01,521,1417581
2012-02-01,522,3942228
2012-02-01,523,4550132
2012-02-01,524,9752450
2012-02-01,551,231255
2012-02-01,561,1712114
2012-02-01,581,10371880
2012-02-01,591,718604
2012-02-01,602,14814567
2012-02-01,611,8828802
2012-02-01,612,32000118
2012-02-01,613,39155
2012-02-01,614,3549529
2012-02-01,619,2786195
2012-02-01,620,10499133
2012-02-01,631,162691
2012-02-01,641,5379009
2012-02-01,642,-99
2012-02-01,649,2079259
2012-02-01,651,-99
2012-02-01,681,2685489
2012-02-01,691,-99
2012-02-01,702,2355756
2012-02-01,711,5903908
2012-02-01,712,119780
2012-02-01,721,692352
2012-02-01,731,1873760
2012-02-01,732,-99
2012-02-01,749,58626
2012-02-01,750,150273
2012-02-01,771,-99
2012-02-01,773,6425502
2012-02-01,774,-99
2012-02-01,791,-99
2012-02-01,801,-99
2012-02-01,813,123690
2012-02-01,821,-99
2012-02-01,822,4820
2012-02-01,823,-99
2012-02-01,829,1908563
2012-02-01,851,-99
2012-02-01,853,27853
2012-02-01,854,191974
2012-02-01,861,-99
2012-02-01,862,-99
2012-02-01,863,1267719
2012-02-01,869,1700481
2012-02-01,900,463356
2012-02-01,920,609090
2012-02-01,931,722184
2012-02-01,939,196773
2012-02-01,941,-99
2012-02-01,949,1585197
2012-02-01,951,1437887
2012-02-01,952,45667
2012-02-01,960,941369
2012-02-01,999,996663
2012-03-01,11,1990066
2012-03-01,12,2375097
2012-03-01,13,5164147
2012-03-01,14,4700034
2012-03-01,16,935394
2012-03-01,22,-99
2012-03-01,24,531343
2012-03-01,31,2011222
2012-03-01,51,-99
2012-03-01,61,118197248
2012-03-01,62,-99
2012-03-01,71,-99
2012-03-01,72,17233798
2012-03-01,81,1885400
2012-03-01,89,48562512
2012-03-01,91,20875480
2012-03-01,99,2081786
2012-03-01,101,7675572
2012-03-01,102,4289974
2012-03-01,103,11631326
2012-03-01,104,36093824
2012-03-01,105,4354519
2012-03-01,106,1553148
2012-03-01,107,49983592
2012-03-01,108,3477396
2012-03-01,109,42947
2012-03-01,110,29238520
2012-03-01,120,16897460
2012-03-01,131,36602632
2012-03-01,139,42460304
2012-03-01,141,9408353
2012-03-01,143,1567632
2012-03-01,151,11511326
2012-03-01,152,18156690
2012-03-01,161,767451
2012-03-01,162,7543560
2012-03-01,170,103585888
2012-03-01,181,15129411
2012-03-01,182,-99
2012-03-01,192,31744928
2012-03-01,201,67324416
2012-03-01,202,178217552
2012-03-01,203,-99
2012-03-01,210,108949440
2012-03-01,221,42510904
2012-03-01,222,81009408
2012-03-01,231,9525102
2012-03-01,239,18115628
2012-03-01,241,175139376
2012-03-01,242,23858772
2012-03-01,243,6287944
2012-03-01,251,3966210
2012-03-01,252,768349
2012-03-01,259,48109484
2012-03-01,261,735556
2012-03-01,262,24385556
2012-03-01,263,201967024
2012-03-01,264,155313264
2012-03-01,265,3024593
2012-03-01,266,3050574
2012-03-01,267,1279373
2012-03-01,268,-99
2012-03-01,271,14818484
2012-03-01,272,1009889
2012-03-01,273,27984422
2012-03-01,274,1868179
2012-03-01,275,30270028
2012-03-01,279,5466847
2012-03-01,281,59484632
2012-03-01,282,42541756
2012-03-01,291,1323514112
2012-03-01,292,2175011
2012-03-01,293,159764512
2012-03-01,301,1451578
2012-03-01,302,422493
2012-03-01,303,6416276
2012-03-01,309,21343270
2012-03-01,310,6221682
2012-03-01,321,-99
2012-03-01,322,-99
2012-03-01,323,1317043
2012-03-01,324,208508
2012-03-01,329,5770347
2012-03-01,331,12030185
2012-03-01,332,144508
2012-03-01,351,126497040
2012-03-01,352,213249280
2012-03-01,360,-99
2012-03-01,370,-99
2012-03-01,381,-99
2012-03-01,382,212234
2012-03-01,390,-99
2012-03-01,410,7230474
2012-03-01,421,5727148
2012-03-01,422,2897471
2012-03-01,429,7837455
2012-03-01,431,304282
2012-03-01,432,2163275
2012-03-01,433,68398
2012-03-01,439,2271685
2012-03-01,451,33407652
2012-03-01,452,557699
2012-03-01,453,40681272
2012-03-01,454,41660424
2012-03-01,461,67132368
2012-03-01,462,16836512
2012-03-01,463,22314356
2012-03-01,464,300648736
2012-03-01,465,150533536
2012-03-01,466,121852960
2012-03-01,469,91689784
2012-03-01,471,29517828
2012-03-01,472,278722
2012-03-01,473,-99
2012-03-01,474,2590160
2012-03-01,475,8039426
2012-03-01,476,3062708
2012-03-01,477,27947702
2012-03-01,479,643161
2012-03-01,491,2928838
2012-03-01,492,9314615
2012-03-01,493,2768991
2012-03-01,501,359452
2012-03-01,502,225189
2012-03-01,511,48772044
2012-03-01,512,-99
2012-03-01,521,668903
2012-03-01,522,804710
2012-03-01,523,6780545
2012-03-01,524,10285171
2012-03-01,530,-99
2012-03-01,551,281156
2012-03-01,552,-99
2012-03-01,561,2552081
2012-03-01,562,-99
2012-03-01,581,11164687
2012-03-01,591,634558
2012-03-01,601,-99
2012-03-01,602,8938092
2012-03-01,611,4482374
2012-03-01,612,31330186
2012-03-01,613,-99
2012-03-01,614,2388989
2012-03-01,619,1102319
2012-03-01,620,12224189
2012-03-01,631,-99
2012-03-01,641,3022648
2012-03-01,642,-99
2012-03-01,649,3043675
2012-03-01,651,-99
2012-03-01,661,-99
2012-03-01,681,3504888
2012-03-01,682,-99
2012-03-01,692,-99
2012-03-01,702,3111475
2012-03-01,711,3816794
2012-03-01,712,258663
2012-03-01,721,4484314
2012-03-01,731,196020
2012-03-01,749,94031
2012-03-01,750,-99
2012-03-01,771,231100
2012-03-01,773,7236206
2012-03-01,774,-99
2012-03-01,791,-99
2012-03-01,801,77792
2012-03-01,812,-99
2012-03-01,813,-99
2012-03-01,821,503151
2012-03-01,822,47554
2012-03-01,823,-99
2012-03-01,829,111304480
2012-03-01,853,128869
2012-03-01,854,36511
2012-03-01,861,-99
2012-03-01,862,-99
2012-03-01,863,3664622
2012-03-01,869,1543053
2012-03-01,900,157560
2012-03-01,910,-99
2012-03-01,920,268977
2012-03-01,931,105305
2012-03-01,939,392995
2012-03-01,941,-99
2012-03-01,949,2670919
2012-03-01,951,1363647
2012-03-01,952,114212
2012-03-01,960,826789
2012-03-01,999,1634177
2012-04-01,11,1156727
2012-04-01,12,2166202
2012-04-01,13,6712911
2012-04-01,14,2336081
2012-04-01,16,3777709
2012-04-01,21,-99
2012-04-01,22,-99
2012-04-01,24,-99
2012-04-01,31,1446658
2012-04-01,32,-99
2012-04-01,51,-99
2012-04-01,61,133543840
2012-04-01,62,-99
2012-04-01,71,-99
2012-04-01,72,13964085
2012-04-01,81,715085
2012-04-01,89,36084216
2012-04-01,91,15372256
2012-04-01,99,1195557
2012-04-01,101,4939889
2012-04-01,102,3283580
2012-04-01,103,12079817
2012-04-01,104,29420992
2012-04-01,105,4889067
2012-04-01,106,1766151
2012-04-01,107,65971008
2012-04-01,108,5053662
2012-04-01,109,164123
2012-04-01,110,27462206
2012-04-01,120,13938351
2012-04-01,131,23325916
2012-04-01,139,23329332
2012-04-01,141,7440930
2012-04-01,142,-99
2012-04-01,143,575478
2012-04-01,151,7763160
2012-04-01,152,16057847
2012-04-01,161,869466
2012-04-01,162,6675861
2012-04-01,170,102577512
2012-04-01,181,11966493
2012-04-01,182,-99
2012-04-01,192,90679128
2012-04-01,201,74157872
2012-04-01,202,166183632
2012-04-01,203,-99
2012-04-01,210,121518680
2012-04-01,221,46216024
2012-04-01,222,65369220
2012-04-01,231,10889866
2012-04-01,239,17370730
2012-04-01,241,193899440
2012-04-01,242,47520812
2012-04-01,243,6502054
2012-04-01,251,3055343
2012-04-01,252,-99
2012-04-01,259,38518328
2012-04-01,261,151284
2012-04-01,262,20052400
2012-04-01,263,118933208
2012-04-01,264,134207664
2012-04-01,265,3199927
2012-04-01,266,3090665
2012-04-01,267,461309
2012-04-01,268,-99
2012-04-01,271,12349510
2012-04-01,272,4316324
2012-04-01,273,22548924
2012-04-01,274,1224086
2012-04-01,275,31239664
2012-04-01,279,3922900
2012-04-01,281,42640888
2012-04-01,282,26976100
2012-04-01,291,1118162560
2012-04-01,292,1426997
2012-04-01,293,168194960
2012-04-01,301,882968
2012-04-01,302,2709057
2012-04-01,303,1806021
2012-04-01,309,19309156
2012-04-01,310,2548308
2012-04-01,321,-99
2012-04-01,322,30636
2012-04-01,323,617302
2012-04-01,324,152966
2012-04-01,329,6591517
2012-04-01,331,8928213
2012-04-01,332,-99
2012-04-01,351,31733660
2012-04-01,352,-99
2012-04-01,360,-99
2012-04-01,381,-99
2012-04-01,382,-99
2012-04-01,390,-99
2012-04-01,410,6632923
2012-04-01,421,2348819
2012-04-01,422,2966193
2012-04-01,429,1277251
2012-04-01,431,-99
2012-04-01,432,2678670
2012-04-01,433,222764
2012-04-01,439,856321
2012-04-01,451,29561736
2012-04-01,452,288255
2012-04-01,453,22899632
2012-04-01,454,51949588
2012-04-01,461,9197584
2012-04-01,462,9127044
2012-04-01,463,21453962
2012-04-01,464,228974672
2012-04-01,465,123290512
2012-04-01,466,89199488
2012-04-01,469,93483616
2012-04-01,471,17827116
2012-04-01,472,122129
2012-04-01,474,2458245
2012-04-01,475,7509835
2012-04-01,476,1929991
2012-04-01,477,20994764
2012-04-01,479,442158
2012-04-01,491,3899732
2012-04-01,492,1833903
2012-04-01,493,839931
2012-04-01,501,163483
2012-04-01,502,112030
2012-04-01,511,58087112
2012-04-01,512,-99
2012-04-01,521,-99
2012-04-01,522,1017067
2012-04-01,523,3574919
2012-04-01,524,1028764
2012-04-01,530,-99
2012-04-01,551,75198
2012-04-01,561,5103977
2012-04-01,581,4152041
2012-04-01,591,1182290
2012-04-01,602,11729575
2012-04-01,611,2486211
2012-04-01,612,13054358
2012-04-01,613,-99
2012-04-01,614,159192
2012-04-01,619,2856864
2012-04-01,620,7816621
2012-04-01,631,70963
2012-04-01,641,2168981
2012-04-01,649,3594719
2012-04-01,651,-99
2012-04-01,681,2046277
2012-04-01,692,-99
2012-04-01,702,1889493
2012-04-01,711,1902595
2012-04-01,712,161074
2012-04-01,721,6091863
2012-04-01,731,190964
2012-04-01,749,74670
2012-04-01,750,-99
2012-04-01,773,5729755
2012-04-01,791,-99
2012-04-01,801,308177
2012-04-01,813,-99
2012-04-01,821,112270
2012-04-01,822,-99
2012-04-01,823,-99
2012-04-01,829,371087488
2012-04-01,853,-99
2012-04-01,854,-99
2012-04-01,861,-99
2012-04-01,862,-99
2012-04-01,863,2528718
2012-04-01,869,1416732
2012-04-01,900,38709
2012-04-01,920,-99
2012-04-01,931,-99
2012-04-01,939,-99
2012-04-01,941,392250
2012-04-01,949,2131296
2012-04-01,951,1428536
2012-04-01,952,-99
2012-04-01,960,1465415
2012-04-01,999,2763227
2012-05-01,11,2361369
2012-05-01,12,2048123
2012-05-01,13,5380725
2012-05-01,14,1342318
2012-05-01,16,6507215
2012-05-01,17,-99
2012-05-01,21,-99
2012-05-01,31,3487510
2012-05-01,51,-99
2012-05-01,61,160305936
2012-05-01,62,-99
2012-05-01,72,15106490
2012-05-01,81,1630550
2012-05-01,89,32994848
2012-05-01,91,24907496
2012-05-01,99,1894861
2012-05-01,101,7373442
2012-05-01,102,3670863
2012-05-01,103,14082505
2012-05-01,104,37264064
2012-05-01,105,9659557
2012-05-01,106,3758479
2012-05-01,107,82387400
2012-05-01,108,6419522
2012-05-01,109,354389
2012-05-01,110,49426116
2012-05-01,120,18797812
2012-05-01,131,36422744
2012-05-01,139,47746852
2012-05-01,141,10542871
2012-05-01,143,1239509
2012-05-01,151,8787892
2012-05-01,152,23021608
2012-05-01,161,1591812
2012-05-01,162,13116606
2012-05-01,170,128868736
2012-05-01,181,23960664
2012-05-01,182,-99
2012-05-01,191,-99
2012-05-01,192,208169056
2012-05-01,201,95327960
2012-05-01,202,220340592
2012-05-01,210,117102496
2012-05-01,221,65122796
2012-05-01,222,100036864
2012-05-01,231,13778334
2012-05-01,239,25113518
2012-05-01,241,180390192
2012-05-01,242,27250316
2012-05-01,243,6788235
2012-05-01,251,3641173
2012-05-01,252,64196
2012-05-01,259,46883408
2012-05-01,261,681846
2012-05-01,262,31379660
2012-05-01,263,154200432
2012-05-01,264,169621568
2012-05-01,265,3912665
2012-05-01,266,3273558
2012-05-01,267,714065
2012-05-01,268,-99
2012-05-01,271,8023330
2012-05-01,272,2852608
2012-05-01,273,27293704
2012-05-01,274,1033780
2012-05-01,275,37379264
2012-05-01,279,3513505
2012-05-01,281,38792208
2012-05-01,282,36301952
2012-05-01,291,1113521920
2012-05-01,292,1940550
2012-05-01,293,165038592
2012-05-01,301,735651
2012-05-01,302,1225143
2012-05-01,303,3200900
2012-05-01,309,14661502
2012-05-01,310,5072551
2012-05-01,321,-99
2012-05-01,322,-99
2012-05-01,323,595972
2012-05-01,324,875236
2012-05-01,329,7843994
2012-05-01,331,16077391
2012-05-01,332,69464
2012-05-01,351,42154716
2012-05-01,352,379080544
2012-05-01,360,-99
2012-05-01,381,241988
2012-05-01,382,265761
2012-05-01,410,13126567
2012-05-01,421,4110634
2012-05-01,422,4100396
2012-05-01,429,10389535
2012-05-01,431,1222881
2012-05-01,432,2056596
2012-05-01,433,149322
2012-05-01,439,1118423
2012-05-01,451,43996356
2012-05-01,452,377507
2012-05-01,453,28283264
