fecha,letra,total_fob
2021-10-01,I,1062421
2021-10-01,J,2822840
2021-10-01,K,-99
2021-10-01,L,-99
2021-10-01,M,6286238
2021-10-01,N,255408352
2021-10-01,P,-99
2021-10-01,Q,181191
2021-10-01,R,156292
2021-10-01,S,794429
2021-11-01,A,112187264
2021-11-01,B,557809152
2021-11-01,C,4446617600
2021-11-01,D,5620728
2021-11-01,E,572755
2021-11-01,F,2989190
2021-11-01,G,598878336
2021-11-01,H,16983700
2021-11-01,I,212831
2021-11-01,J,2558618
2021-11-01,K,-99
2021-11-01,L,-99
2021-11-01,M,4929199
2021-11-01,N,137264976
2021-11-01,Q,437211
2021-11-01,R,-99
2021-11-01,S,235717
2021-12-01,A,109029472
2021-12-01,B,761156288
2021-12-01,C,4787777536
2021-12-01,D,18786474
2021-12-01,E,813625
2021-12-01,F,2444289
2021-12-01,G,592307968
2021-12-01,H,59791312
2021-12-01,I,322374
2021-12-01,J,2597870
2021-12-01,K,-99
2021-12-01,L,67233
2021-12-01,M,1744755
2021-12-01,N,166057552
2021-12-01,P,-99
2021-12-01,Q,526528
2021-12-01,R,438254
2021-12-01,S,449951
2022-01-01,A,81011104
2022-01-01,B,497492288
2022-01-01,C,3883713536
2022-01-01,D,2652944
2022-01-01,E,666183
2022-01-01,F,545336
2022-01-01,G,721760576
2022-01-01,H,39020140
2022-01-01,I,113980
2022-01-01,J,1827122
2022-01-01,K,-99
2022-01-01,L,-99
2022-01-01,M,1560237
2022-01-01,N,11767096
2022-01-01,P,-99
2022-01-01,Q,186789
2022-01-01,R,-99
2022-01-01,S,245424
2022-01-01,Z,-99
2022-02-01,A,125909320
2022-02-01,B,669741440
2022-02-01,C,4607027200
2022-02-01,D,31388304
2022-02-01,E,871662
2022-02-01,F,998947
2022-02-01,G,715000064
2022-02-01,H,79220608
2022-02-01,I,111937
2022-02-01,J,2467205
2022-02-01,K,-99
2022-02-01,M,2093092
2022-02-01,N,3123109
2022-02-01,Q,148174
2022-02-01,R,-99
2022-02-01,S,566184
2022-03-01,A,144180704
2022-03-01,B,725382656
2022-03-01,C,5219967488
2022-03-01,D,1262150
2022-03-01,E,1140727
2022-03-01,F,1403352
2022-03-01,G,825493312
2022-03-01,H,77003968
2022-03-01,I,227108
2022-03-01,J,2063279
2022-03-01,K,-99
2022-03-01,L,1126040
2022-03-01,M,1807374
2022-03-01,N,4213311
2022-03-01,P,43941
2022-03-01,Q,322682
2022-03-01,R,805327
2022-03-01,S,319617
2022-03-01,Z,-99
2022-04-01,A,182926768
2022-04-01,B,768367872
2022-04-01,C,5935345152
2022-04-01,D,789074
2022-04-01,E,-99
2022-04-01,F,789120
2022-04-01,G,1063992640
2022-04-01,H,32174864
2022-04-01,I,634154
2022-04-01,J,2533628
2022-04-01,K,2389301
2022-04-01,L,-99
2022-04-01,M,1984753
2022-04-01,N,7584825
2022-04-01,P,-99
2022-04-01,Q,567793
2022-04-01,R,422747
2022-04-01,S,300496
2022-04-01,Z,-99
2022-05-01,A,165400192
2022-05-01,B,592143616
2022-05-01,C,5982543360
2022-05-01,D,113248448
2022-05-01,E,1687083
2022-05-01,F,899764
2022-05-01,G,1046306048
2022-05-01,H,38251084
2022-05-01,I,490186
2022-05-01,J,2077378
2022-05-01,K,-99
2022-05-01,L,171966
2022-05-01,M,2096808
2022-05-01,N,11881073
2022-05-01,P,-99
2022-05-01,Q,185857
2022-05-01,S,363639
2022-05-01,Z,-99
2022-06-01,A,186466464
2022-06-01,B,778960320
2022-06-01,C,5808275968
2022-06-01,D,62286280
2022-06-01,E,788619
2022-06-01,F,1467555
2022-06-01,G,1173258240
2022-06-01,H,44215704
2022-06-01,I,534182
2022-06-01,J,3605883
2022-06-01,K,-99
2022-06-01,L,11437837
2022-06-01,M,2142541
2022-06-01,N,8940333
2022-06-01,Q,281654
2022-06-01,R,14630
2022-06-01,S,657596
2022-07-01,A,246686464
2022-07-01,B,520352160
2022-07-01,C,5234596864
2022-07-01,D,7784688
2022-07-01,E,2498599
2022-07-01,F,542208
2022-07-01,G,1257553536
2022-07-01,H,98628664
2022-07-01,I,498789
2022-07-01,J,2067885
2022-07-01,K,2072855
2022-07-01,L,8613802
2022-07-01,M,3431472
2022-07-01,N,5966282
2022-07-01,P,-99
2022-07-01,Q,618921
2022-07-01,R,-99
2022-07-01,S,502563
2022-08-01,A,204081920
2022-08-01,B,688964480
2022-08-01,C,5275210752
2022-08-01,D,50998780
2022-08-01,E,823686
2022-08-01,F,2260822
2022-08-01,G,951356224
2022-08-01,H,57853760
2022-08-01,I,327391
2022-08-01,J,2136272
2022-08-01,K,-99
2022-08-01,L,3223953
2022-08-01,M,4145081
2022-08-01,N,9445704
2022-08-01,P,-99
2022-08-01,Q,429942
2022-08-01,R,20904274
2022-08-01,S,276344
2022-09-01,A,165287824
2022-09-01,B,881802752
2022-09-01,C,4846367744
2022-09-01,D,54141832
2022-09-01,E,656624
2022-09-01,F,2684853
2022-09-01,G,1190114688
2022-09-01,H,48048376
2022-09-01,I,261188
2022-09-01,J,2561156
2022-09-01,K,-99
2022-09-01,L,-99
2022-09-01,M,3232620
2022-09-01,N,11358031
2022-09-01,P,-99
2022-09-01,Q,298087
2022-09-01,R,241750
2022-09-01,S,678988
2022-09-01,Z,-99
2022-10-01,A,134699168
2022-10-01,B,841650496
2022-10-01,C,5724009984
2022-10-01,D,6909933
2022-10-01,E,1421712
2022-10-01,F,1173665
2022-10-01,G,925177152
2022-10-01,H,51390540
2022-10-01,I,144062
2022-10-01,J,3092917
2022-10-01,K,1764321
2022-10-01,L,7917568
2022-10-01,M,3162352
2022-10-01,N,7108666
2022-10-01,P,-99
2022-10-01,Q,271959
2022-10-01,R,165633
2022-10-01,S,922481
2022-11-01,A,125636504
2022-11-01,B,699026944
2022-11-01,C,5104040448
2022-11-01,D,28536484
2022-11-01,E,1251335
2022-11-01,F,941158
2022-11-01,G,810308608
2022-11-01,H,31892850
2022-11-01,I,90802
2022-11-01,J,2111297
2022-11-01,K,-99
2022-11-01,L,-99
2022-11-01,M,1988974
2022-11-01,N,3511998
2022-11-01,P,-99
2022-11-01,Q,465971
2022-11-01,R,-99
2022-11-01,S,278251
2022-12-01,A,123532192
2022-12-01,B,727184064
2022-12-01,C,4314247168
2022-12-01,D,1348878
2022-12-01,E,489536
2022-12-01,F,1070790
2022-12-01,G,651350144
2022-12-01,H,33448760
2022-12-01,I,134267
2022-12-01,J,1807826
2022-12-01,K,-99
2022-12-01,L,-99
2022-12-01,M,2034941
2022-12-01,N,3673364
2022-12-01,P,-99
2022-12-01,Q,531285
2022-12-01,R,105857
2022-12-01,S,234912
2022-12-01,Z,-99
2023-01-01,A,81160432
2023-01-01,B,684814464
2023-01-01,C,3375424256
2023-01-01,D,23193780
2023-01-01,E,-99
2023-01-01,F,2881528
2023-01-01,G,477462880
2023-01-01,H,14325544
2023-01-01,I,215693
2023-01-01,J,3189840
2023-01-01,K,1694773
2023-01-01,L,148500
2023-01-01,M,2353963
2023-01-01,N,6717286
2023-01-01,P,-99
2023-01-01,Q,304925
2023-01-01,R,-99
2023-01-01,S,334160
2023-02-01,A,152784096
2023-02-01,B,673804288
2023-02-01,C,3608798976
2023-02-01,D,696520
2023-02-01,E,829372
2023-02-01,F,869779
2023-02-01,G,511710112
2023-02-01,H,40326760
2023-02-01,I,107327
2023-02-01,J,2628022
2023-02-01,K,2602341
2023-02-01,M,1556743
2023-02-01,N,3351907
2023-02-01,Q,288059
2023-02-01,R,844989
2023-02-01,S,226017
2023-03-01,A,147345168
2023-03-01,B,681197120
2023-03-01,C,3910743552
2023-03-01,D,38482812
2023-03-01,E,605191
2023-03-01,F,1539731
2023-03-01,G,696230784
2023-03-01,H,13295007
2023-03-01,I,263840
2023-03-01,J,3798424
2023-03-01,K,2773535
2023-03-01,L,27128
2023-03-01,M,2701268
2023-03-01,N,2790809
2023-03-01,P,-99
2023-03-01,Q,246132
2023-03-01,R,-99
2023-03-01,S,887152
2023-03-01,Z,-99
2023-04-01,A,102072376
2023-04-01,B,672245504
2023-04-01,C,4349636608
2023-04-01,D,520830
2023-04-01,E,-99
2023-04-01,F,3015752
2023-04-01,G,449522016
2023-04-01,H,8508902
2023-04-01,I,213068
2023-04-01,J,3536837
2023-04-01,K,1612772
2023-04-01,L,-99
2023-04-01,M,2615759
2023-04-01,N,5023611
2023-04-01,P,-99
2023-04-01,Q,476491
2023-04-01,R,482160
2023-04-01,S,193889
2023-05-01,A,155443968
2023-05-01,B,648110528
2023-05-01,C,4449512448
2023-05-01,D,3289967
2023-05-01,E,-99
2023-05-01,F,3735844
2023-05-01,G,725851712
2023-05-01,H,27041820
2023-05-01,I,206290
2023-05-01,J,2511625
2023-05-01,K,-99
2023-05-01,L,-99
2023-05-01,M,2620348
2023-05-01,N,3739778
2023-05-01,Q,258037
2023-05-01,R,326869
2023-05-01,S,376332
2023-06-01,A,148654720
2023-06-01,B,528321312
2023-06-01,C,3844695040
2023-06-01,D,33817072
2023-06-01,E,299400
2023-06-01,F,9994764
2023-06-01,G,621566720
2023-06-01,H,33020756
2023-06-01,I,135683
2023-06-01,J,1411358
2023-06-01,K,-99
2023-06-01,L,-99
2023-06-01,M,1580912
2023-06-01,N,6129756
2023-06-01,Q,161119
2023-06-01,R,406330
2023-06-01,S,258043
2023-07-01,A,209590592
2023-07-01,B,676527680
2023-07-01,C,4277005568
2023-07-01,D,11064006
2023-07-01,E,1045790
2023-07-01,F,7638813
2023-07-01,G,612854144
2023-07-01,H,24463114
2023-07-01,I,295946
2023-07-01,J,2575640
2023-07-01,K,-99
2023-07-01,L,-99
2023-07-01,M,3919950
2023-07-01,N,3617573
2023-07-01,P,-99
2023-07-01,Q,278243
2023-07-01,R,-99
2023-07-01,S,255462
2023-08-01,A,173686400
2023-08-01,B,711143424
2023-08-01,C,4131490048
2023-08-01,D,1595555
2023-08-01,E,860196
2023-08-01,F,19734838
2023-08-01,G,600201152
2023-08-01,H,11908766
2023-08-01,I,169932
2023-08-01,J,3953412
2023-08-01,K,-99
2023-08-01,L,1361491
2023-08-01,M,14723425
2023-08-01,N,3308141
2023-08-01,P,-99
2023-08-01,Q,360884
2023-08-01,R,12814623
2023-08-01,S,502584
2023-08-01,Z,-99
2023-09-01,A,189352512
2023-09-01,B,637785728
2023-09-01,C,3942078208
2023-09-01,D,12429901
2023-09-01,E,1622081
2023-09-01,F,5040783
2023-09-01,G,733007424
2023-09-01,H,56860796
2023-09-01,I,262029
2023-09-01,J,6413320
2023-09-01,K,-99
2023-09-01,L,-99
2023-09-01,M,3578245
2023-09-01,N,1886199
2023-09-01,P,-99
2023-09-01,Q,366636
2023-09-01,R,147476
2023-09-01,S,247590
2023-10-01,A,162561904
2023-10-01,B,676996416
2023-10-01,C,3726707200
2023-10-01,D,22707196
2023-10-01,E,457640
2023-10-01,F,3397404
2023-10-01,G,527262336
2023-10-01,H,46556624
2023-10-01,I,124143
2023-10-01,J,1887824
2023-10-01,K,2254683
2023-10-01,L,687533
2023-10-01,M,3475509
2023-10-01,N,1080174
2023-10-01,P,23063
2023-10-01,Q,-99
2023-10-01,R,417036
2023-10-01,S,666663
2023-10-01,Z,-99
2023-11-01,A,101321168
2023-11-01,B,756970112
2023-11-01,C,3444593408
2023-11-01,D,13005423
2023-11-01,E,542925
2023-11-01,F,9620812
2023-11-01,G,358158752
2023-11-01,H,23392120
2023-11-01,I,313984
2023-11-01,J,6622428
2023-11-01,K,-99
2023-11-01,L,-99
2023-11-01,M,3822612
2023-11-01,N,2105558
2023-11-01,P,-99
2023-11-01,Q,343843
2023-11-01,R,-99
2023-11-01,S,308978
2023-11-01,Z,-99
