fecha,clae6,empresas
2009-09-01,162909,8
2009-09-01,170101,-99
2009-09-01,170102,20
2009-09-01,170201,10
2009-09-01,170202,12
2009-09-01,170910,13
2009-09-01,170990,35
2009-09-01,181101,9
2009-09-01,181109,28
2009-09-01,181200,3
2009-09-01,182000,-99
2009-09-01,191000,5
2009-09-01,192000,10
2009-09-01,201110,5
2009-09-01,201120,5
2009-09-01,201130,9
2009-09-01,201140,-99
2009-09-01,201180,8
2009-09-01,201190,14
2009-09-01,201210,-99
2009-09-01,201220,-99
2009-09-01,201300,6
2009-09-01,201401,15
2009-09-01,201409,9
2009-09-01,202101,21
2009-09-01,202200,39
2009-09-01,202311,9
2009-09-01,202312,7
2009-09-01,202320,42
2009-09-01,202906,3
2009-09-01,202907,16
2009-09-01,202908,141
2009-09-01,203000,3
2009-09-01,210010,75
2009-09-01,210020,43
2009-09-01,210030,8
2009-09-01,210090,16
2009-09-01,221110,3
2009-09-01,221901,12
2009-09-01,221909,40
2009-09-01,222010,78
2009-09-01,222090,208
2009-09-01,231010,5
2009-09-01,231020,4
2009-09-01,231090,15
2009-09-01,239100,7
2009-09-01,239201,-99
2009-09-01,239202,8
2009-09-01,239209,3
2009-09-01,239310,4
2009-09-01,239391,-99
2009-09-01,239399,-99
2009-09-01,239410,3
2009-09-01,239421,3
2009-09-01,239422,10
2009-09-01,239510,-99
2009-09-01,239592,-99
2009-09-01,239593,3
2009-09-01,239600,7
2009-09-01,239900,31
2009-09-01,241001,3
2009-09-01,241009,39
2009-09-01,242010,3
2009-09-01,242090,7
2009-09-01,243100,13
2009-09-01,243200,15
2009-09-01,251101,4
2009-09-01,251102,14
2009-09-01,251200,12
2009-09-01,252000,3
2009-09-01,259100,14
2009-09-01,259200,3
2009-09-01,259301,11
2009-09-01,259302,-99
2009-09-01,259309,18
2009-09-01,259910,11
2009-09-01,259991,-99
2009-09-01,259992,-99
2009-09-01,259993,65
2009-09-01,259999,133
2009-09-01,261000,3
2009-09-01,262000,7
2009-09-01,263000,8
2009-09-01,264000,9
2009-09-01,265101,29
2009-09-01,265102,7
2009-09-01,266010,21
2009-09-01,266090,32
2009-09-01,267001,6
2009-09-01,268000,-99
2009-09-01,271010,21
2009-09-01,271020,16
2009-09-01,272000,5
2009-09-01,273110,-99
2009-09-01,273190,17
2009-09-01,274000,18
2009-09-01,275010,9
2009-09-01,275020,12
2009-09-01,275091,4
2009-09-01,275092,3
2009-09-01,275099,18
2009-09-01,279000,50
2009-09-01,281100,3
2009-09-01,281201,17
2009-09-01,281301,19
2009-09-01,281400,7
2009-09-01,281500,10
2009-09-01,281600,13
2009-09-01,281700,-99
2009-09-01,281900,43
2009-09-01,282110,-99
2009-09-01,282120,64
2009-09-01,282130,9
2009-09-01,282200,16
2009-09-01,282300,8
2009-09-01,282400,4
2009-09-01,282500,34
2009-09-01,282600,-99
2009-09-01,282901,5
2009-09-01,282909,118
2009-09-01,291000,12
2009-09-01,292000,15
2009-09-01,293011,-99
2009-09-01,293090,204
2009-09-01,301100,3
2009-09-01,301200,-99
2009-09-01,302000,3
2009-09-01,303000,4
2009-09-01,309100,-99
2009-09-01,309200,-99
2009-09-01,309900,-99
2009-09-01,310010,16
2009-09-01,310020,11
2009-09-01,310030,5
2009-09-01,321011,-99
2009-09-01,321012,-99
2009-09-01,321020,-99
2009-09-01,322001,4
2009-09-01,323001,9
2009-09-01,324000,4
2009-09-01,329010,-99
2009-09-01,329020,-99
2009-09-01,329040,4
2009-09-01,329090,44
2009-09-01,331101,-99
2009-09-01,331210,-99
2009-09-01,331290,3
2009-09-01,331400,-99
2009-09-01,331900,7
2009-09-01,332000,-99
2009-09-01,351110,3
2009-09-01,351310,-99
2009-09-01,352020,-99
2009-09-01,370000,-99
2009-09-01,382010,-99
2009-09-01,382020,5
2009-09-01,410011,-99
2009-09-01,410021,6
2009-09-01,421000,11
2009-09-01,422200,6
2009-09-01,429010,3
2009-09-01,429090,5
2009-09-01,432110,-99
2009-09-01,432190,5
2009-09-01,432990,-99
2009-09-01,433010,-99
2009-09-01,433020,-99
2009-09-01,439910,-99
2009-09-01,439990,3
2009-09-01,451110,3
2009-09-01,451190,3
2009-09-01,451210,-99
2009-09-01,452700,-99
2009-09-01,452990,4
2009-09-01,453100,40
2009-09-01,453291,-99
2009-09-01,454010,3
2009-09-01,461011,24
2009-09-01,461013,-99
2009-09-01,461019,3
2009-09-01,461021,-99
2009-09-01,461029,-99
2009-09-01,461032,7
2009-09-01,461039,-99
2009-09-01,461091,-99
2009-09-01,461092,-99
2009-09-01,461093,-99
2009-09-01,461094,-99
2009-09-01,461095,-99
2009-09-01,461099,6
2009-09-01,462120,6
2009-09-01,462131,40
2009-09-01,462132,-99
2009-09-01,462190,10
2009-09-01,462201,12
2009-09-01,462209,-99
2009-09-01,463111,-99
2009-09-01,463121,6
2009-09-01,463130,18
2009-09-01,463140,56
2009-09-01,463153,5
2009-09-01,463154,4
2009-09-01,463159,-99
2009-09-01,463170,4
2009-09-01,463180,3
2009-09-01,463191,22
2009-09-01,463199,40
2009-09-01,463211,9
2009-09-01,463212,-99
2009-09-01,463219,-99
2009-09-01,463220,-99
2009-09-01,463300,3
2009-09-01,464111,6
2009-09-01,464112,-99
2009-09-01,464119,3
2009-09-01,464122,-99
2009-09-01,464129,5
2009-09-01,464130,3
2009-09-01,464141,8
2009-09-01,464142,-99
2009-09-01,464149,-99
2009-09-01,464211,19
2009-09-01,464212,7
2009-09-01,464221,5
2009-09-01,464222,-99
2009-09-01,464223,3
2009-09-01,464310,27
2009-09-01,464320,19
2009-09-01,464330,8
2009-09-01,464340,11
2009-09-01,464410,6
2009-09-01,464420,5
2009-09-01,464501,7
2009-09-01,464502,5
2009-09-01,464610,-99
2009-09-01,464620,5
2009-09-01,464631,3
2009-09-01,464632,3
2009-09-01,464910,8
2009-09-01,464920,-99
2009-09-01,464930,-99
2009-09-01,464950,-99
2009-09-01,464991,-99
2009-09-01,464999,7
2009-09-01,465100,12
2009-09-01,465210,5
2009-09-01,465220,-99
2009-09-01,465310,13
2009-09-01,465320,6
2009-09-01,465330,3
2009-09-01,465340,8
2009-09-01,465350,11
2009-09-01,465360,-99
2009-09-01,465390,18
2009-09-01,465400,8
2009-09-01,465500,-99
2009-09-01,465610,-99
2009-09-01,465690,-99
2009-09-01,465910,-99
2009-09-01,465930,19
2009-09-01,465990,24
2009-09-01,466110,4
2009-09-01,466129,9
2009-09-01,466200,6
2009-09-01,466310,-99
2009-09-01,466320,6
2009-09-01,466330,8
2009-09-01,466340,6
2009-09-01,466350,-99
2009-09-01,466360,-99
2009-09-01,466391,-99
2009-09-01,466399,5
2009-09-01,466910,-99
2009-09-01,466920,-99
2009-09-01,466931,4
2009-09-01,466932,9
2009-09-01,466939,5
2009-09-01,466940,-99
2009-09-01,466990,6
2009-09-01,469010,3
2009-09-01,469090,101
2009-09-01,471110,-99
2009-09-01,471120,4
2009-09-01,471130,-99
2009-09-01,472190,5
2009-09-01,472200,-99
2009-09-01,473000,-99
2009-09-01,474010,3
2009-09-01,475110,-99
2009-09-01,475190,-99
2009-09-01,475230,-99
2009-09-01,475240,-99
2009-09-01,475250,-99
2009-09-01,475290,-99
2009-09-01,475300,-99
2009-09-01,475410,-99
2009-09-01,476110,7
2009-09-01,476200,-99
2009-09-01,476320,-99
2009-09-01,477110,-99
2009-09-01,477140,-99
2009-09-01,477190,21
2009-09-01,477210,-99
2009-09-01,477220,3
2009-09-01,477290,4
2009-09-01,477320,6
2009-09-01,477330,5
2009-09-01,477410,-99
2009-09-01,477420,3
2009-09-01,477430,-99
2009-09-01,477440,4
2009-09-01,477480,3
2009-09-01,477490,7
2009-09-01,477810,-99
2009-09-01,477830,5
2009-09-01,478010,-99
2009-09-01,491110,-99
2009-09-01,492150,-99
2009-09-01,492170,-99
2009-09-01,492210,-99
2009-09-01,492229,-99
2009-09-01,492290,9
2009-09-01,493200,-99
2009-09-01,501200,-99
2009-09-01,511000,3
2009-09-01,522010,-99
2009-09-01,522020,4
2009-09-01,522099,5
2009-09-01,523011,20
2009-09-01,523019,5
2009-09-01,523020,-99
2009-09-01,523031,-99
2009-09-01,523090,30
2009-09-01,524120,-99
2009-09-01,524290,-99
2009-09-01,524330,-99
2009-09-01,524390,4
2009-09-01,551022,-99
2009-09-01,551090,-99
2009-09-01,561019,-99
2009-09-01,581100,62
2009-09-01,581300,16
2009-09-01,581900,-99
2009-09-01,591110,3
2009-09-01,591200,9
2009-09-01,602100,-99
2009-09-01,602200,-99
2009-09-01,602310,4
2009-09-01,602320,-99
2009-09-01,602900,-99
2009-09-01,612000,-99
2009-09-01,619000,4
2009-09-01,620100,9
2009-09-01,620200,-99
2009-09-01,620900,11
2009-09-01,649100,-99
2009-09-01,649999,-99
2009-09-01,681098,29
2009-09-01,681099,9
2009-09-01,692000,-99
2009-09-01,702091,11
2009-09-01,702092,12
2009-09-01,702099,17
2009-09-01,711001,-99
2009-09-01,711002,-99
2009-09-01,711003,4
2009-09-01,711009,12
2009-09-01,721020,4
2009-09-01,722020,-99
2009-09-01,731001,-99
2009-09-01,731009,-99
2009-09-01,749009,5
2009-09-01,750000,-99
2009-09-01,771190,-99
2009-09-01,773040,-99
2009-09-01,773090,7
2009-09-01,774000,-99
2009-09-01,780000,-99
2009-09-01,791909,-99
2009-09-01,812020,-99
2009-09-01,821100,-99
2009-09-01,822000,3
2009-09-01,823000,-99
2009-09-01,829200,-99
2009-09-01,829900,28
2009-09-01,851010,-99
2009-09-01,854990,3
2009-09-01,862110,-99
2009-09-01,863110,-99
2009-09-01,863200,-99
2009-09-01,869090,-99
2009-09-01,900011,3
2009-09-01,910300,-99
2009-09-01,910900,-99
2009-09-01,931050,-99
2009-09-01,939020,-99
2009-09-01,939090,-99
2009-09-01,941200,-99
2009-09-01,949100,7
2009-09-01,949990,5
2009-09-01,951100,-99
2009-09-01,951200,-99
2009-09-01,952920,-99
2009-09-01,960990,12
2009-09-01,999999,27
2009-10-01,11111,11
2009-10-01,11112,3
2009-10-01,11119,8
2009-10-01,11121,-99
2009-10-01,11129,-99
2009-10-01,11211,11
2009-10-01,11299,15
2009-10-01,11310,-99
2009-10-01,11329,10
2009-10-01,11331,4
2009-10-01,11342,-99
2009-10-01,11912,-99
2009-10-01,12110,53
2009-10-01,12121,-99
2009-10-01,12200,4
2009-10-01,12311,20
2009-10-01,12319,-99
2009-10-01,12320,4
2009-10-01,12410,-99
2009-10-01,12420,-99
2009-10-01,12490,14
2009-10-01,12510,-99
2009-10-01,12600,-99
2009-10-01,12701,-99
2009-10-01,12800,-99
2009-10-01,12900,-99
2009-10-01,13011,9
2009-10-01,13012,3
2009-10-01,13013,-99
2009-10-01,13019,6
2009-10-01,13020,5
2009-10-01,14113,8
2009-10-01,14115,-99
2009-10-01,14121,-99
2009-10-01,14221,4
2009-10-01,14410,-99
2009-10-01,14510,-99
2009-10-01,14610,-99
2009-10-01,14810,4
2009-10-01,14820,-99
2009-10-01,14910,-99
2009-10-01,14930,-99
2009-10-01,14990,-99
2009-10-01,16113,-99
2009-10-01,16120,-99
2009-10-01,16130,-99
2009-10-01,16140,-99
2009-10-01,16190,4
2009-10-01,16210,3
2009-10-01,16291,-99
2009-10-01,16292,3
2009-10-01,17020,-99
2009-10-01,21010,-99
2009-10-01,21030,-99
2009-10-01,22010,5
2009-10-01,22020,5
2009-10-01,31110,14
2009-10-01,31120,26
2009-10-01,31200,-99
2009-10-01,31300,-99
2009-10-01,32000,-99
2009-10-01,51000,-99
2009-10-01,61000,11
2009-10-01,62000,3
2009-10-01,72910,4
2009-10-01,72990,4
2009-10-01,81100,5
2009-10-01,81200,7
2009-10-01,81400,6
2009-10-01,89110,-99
2009-10-01,89120,6
2009-10-01,89300,3
2009-10-01,89900,10
2009-10-01,91000,25
2009-10-01,99000,4
2009-10-01,101011,30
2009-10-01,101012,26
2009-10-01,101013,-99
2009-10-01,101020,20
2009-10-01,101030,9
2009-10-01,101040,7
2009-10-01,101091,9
2009-10-01,101099,13
2009-10-01,102001,59
2009-10-01,102002,5
2009-10-01,102003,4
2009-10-01,103011,33
2009-10-01,103012,4
2009-10-01,103020,25
2009-10-01,103030,7
2009-10-01,103091,9
2009-10-01,103099,31
2009-10-01,104011,16
2009-10-01,104012,11
2009-10-01,104013,11
2009-10-01,105010,11
2009-10-01,105020,11
2009-10-01,105030,4
2009-10-01,105090,8
2009-10-01,106110,37
2009-10-01,106120,12
2009-10-01,106131,6
2009-10-01,106139,12
2009-10-01,106200,3
2009-10-01,107110,16
2009-10-01,107121,11
2009-10-01,107129,3
2009-10-01,107200,8
2009-10-01,107301,8
2009-10-01,107309,15
2009-10-01,107410,6
2009-10-01,107420,-99
2009-10-01,107911,6
2009-10-01,107912,6
2009-10-01,107920,18
2009-10-01,107930,21
2009-10-01,107991,10
2009-10-01,107992,3
2009-10-01,107999,68
2009-10-01,108000,22
2009-10-01,109000,6
2009-10-01,110100,6
2009-10-01,110211,-99
2009-10-01,110212,155
2009-10-01,110290,4
2009-10-01,110300,5
2009-10-01,110411,-99
2009-10-01,110420,4
2009-10-01,110491,-99
2009-10-01,110492,5
2009-10-01,120010,5
2009-10-01,120091,-99
2009-10-01,120099,3
2009-10-01,131110,4
2009-10-01,131120,6
2009-10-01,131131,4
2009-10-01,131132,5
2009-10-01,131139,9
2009-10-01,131201,-99
2009-10-01,131202,5
2009-10-01,131209,20
2009-10-01,131300,12
2009-10-01,139100,4
2009-10-01,139201,3
2009-10-01,139203,4
2009-10-01,139204,-99
2009-10-01,139209,19
2009-10-01,139300,5
2009-10-01,139400,-99
2009-10-01,139900,41
2009-10-01,141110,10
2009-10-01,141120,11
2009-10-01,141130,6
2009-10-01,141140,-99
2009-10-01,141191,4
2009-10-01,141199,44
2009-10-01,141201,5
2009-10-01,141202,6
2009-10-01,142000,3
2009-10-01,143010,7
2009-10-01,143020,5
2009-10-01,151100,49
2009-10-01,151200,23
2009-10-01,152011,18
2009-10-01,152021,6
2009-10-01,152031,3
2009-10-01,152040,13
2009-10-01,161001,7
2009-10-01,161002,13
2009-10-01,162100,10
2009-10-01,162201,4
2009-10-01,162901,3
2009-10-01,162902,-99
2009-10-01,162903,-99
2009-10-01,162909,13
2009-10-01,170101,-99
2009-10-01,170102,23
2009-10-01,170201,15
2009-10-01,170202,12
2009-10-01,170910,13
2009-10-01,170990,33
2009-10-01,181101,7
2009-10-01,181109,25
2009-10-01,181200,4
2009-10-01,182000,-99
2009-10-01,191000,4
2009-10-01,192000,12
2009-10-01,201110,5
2009-10-01,201120,5
2009-10-01,201130,7
2009-10-01,201180,7
2009-10-01,201190,12
2009-10-01,201210,-99
2009-10-01,201220,-99
2009-10-01,201300,4
2009-10-01,201401,14
2009-10-01,201409,5
2009-10-01,202101,15
2009-10-01,202200,42
2009-10-01,202311,8
2009-10-01,202312,6
2009-10-01,202320,42
2009-10-01,202906,4
2009-10-01,202907,15
2009-10-01,202908,132
2009-10-01,203000,3
2009-10-01,210010,84
2009-10-01,210020,34
2009-10-01,210030,6
2009-10-01,210090,13
2009-10-01,221110,4
2009-10-01,221120,-99
2009-10-01,221901,13
2009-10-01,221909,33
2009-10-01,222010,73
2009-10-01,222090,229
2009-10-01,231010,5
2009-10-01,231020,3
2009-10-01,231090,16
2009-10-01,239100,7
2009-10-01,239202,10
2009-10-01,239209,-99
2009-10-01,239310,3
2009-10-01,239391,-99
2009-10-01,239399,-99
2009-10-01,239410,4
2009-10-01,239421,-99
2009-10-01,239422,12
2009-10-01,239510,-99
2009-10-01,239592,3
2009-10-01,239593,4
2009-10-01,239600,8
2009-10-01,239900,30
2009-10-01,241001,-99
2009-10-01,241009,47
2009-10-01,242010,5
2009-10-01,242090,6
2009-10-01,243100,14
2009-10-01,243200,14
2009-10-01,251101,6
2009-10-01,251102,14
2009-10-01,251200,11
2009-10-01,252000,-99
2009-10-01,259100,18
2009-10-01,259200,4
2009-10-01,259301,8
2009-10-01,259302,5
2009-10-01,259309,22
2009-10-01,259910,16
2009-10-01,259991,3
2009-10-01,259992,-99
2009-10-01,259993,56
2009-10-01,259999,127
2009-10-01,261000,-99
2009-10-01,262000,10
2009-10-01,263000,14
2009-10-01,264000,7
2009-10-01,265101,32
2009-10-01,265102,11
2009-10-01,266010,20
2009-10-01,266090,32
2009-10-01,267001,4
2009-10-01,271010,22
2009-10-01,271020,14
2009-10-01,272000,6
2009-10-01,273110,-99
2009-10-01,273190,18
2009-10-01,274000,19
2009-10-01,275010,12
2009-10-01,275020,10
2009-10-01,275091,4
2009-10-01,275092,-99
2009-10-01,275099,19
2009-10-01,279000,57
2009-10-01,281100,4
2009-10-01,281201,16
2009-10-01,281301,22
2009-10-01,281400,4
2009-10-01,281500,6
2009-10-01,281600,13
2009-10-01,281700,-99
2009-10-01,281900,38
2009-10-01,282110,-99
2009-10-01,282120,76
2009-10-01,282130,9
2009-10-01,282200,20
2009-10-01,282300,8
2009-10-01,282400,8
2009-10-01,282500,39
2009-10-01,282600,-99
2009-10-01,282901,10
2009-10-01,282909,119
2009-10-01,291000,13
2009-10-01,292000,16
2009-10-01,293011,-99
2009-10-01,293090,211
2009-10-01,301100,-99
2009-10-01,301200,3
2009-10-01,302000,-99
2009-10-01,303000,4
2009-10-01,309100,-99
2009-10-01,309200,-99
2009-10-01,309900,-99
2009-10-01,310010,21
2009-10-01,310020,15
2009-10-01,310030,6
2009-10-01,321011,3
2009-10-01,321012,-99
2009-10-01,321020,-99
2009-10-01,322001,6
2009-10-01,323001,10
2009-10-01,324000,6
2009-10-01,329010,-99
2009-10-01,329020,4
2009-10-01,329040,4
2009-10-01,329090,47
2009-10-01,331101,-99
2009-10-01,331210,3
2009-10-01,331290,5
2009-10-01,331900,7
2009-10-01,332000,3
2009-10-01,351110,5
2009-10-01,351310,-99
2009-10-01,360020,-99
2009-10-01,370000,-99
2009-10-01,381200,-99
2009-10-01,382010,-99
2009-10-01,382020,6
2009-10-01,410011,-99
2009-10-01,410021,6
2009-10-01,421000,3
2009-10-01,422200,9
2009-10-01,429010,4
2009-10-01,429090,4
2009-10-01,431220,-99
2009-10-01,432110,-99
2009-10-01,432190,7
2009-10-01,432200,-99
2009-10-01,432910,-99
2009-10-01,432990,-99
2009-10-01,433010,-99
2009-10-01,433020,-99
2009-10-01,439910,-99
2009-10-01,439990,-99
2009-10-01,451110,4
2009-10-01,451190,3
2009-10-01,451210,-99
2009-10-01,452300,-99
2009-10-01,452990,-99
2009-10-01,453100,42
2009-10-01,453291,3
2009-10-01,454010,-99
2009-10-01,461011,27
2009-10-01,461019,5
2009-10-01,461032,8
2009-10-01,461039,3
2009-10-01,461092,-99
2009-10-01,461093,-99
2009-10-01,461094,-99
2009-10-01,461099,8
2009-10-01,462120,7
2009-10-01,462131,36
2009-10-01,462132,-99
2009-10-01,462190,11
2009-10-01,462201,11
2009-10-01,462209,3
2009-10-01,463111,-99
2009-10-01,463121,8
2009-10-01,463129,-99
2009-10-01,463130,17
2009-10-01,463140,50
2009-10-01,463153,4
2009-10-01,463154,6
2009-10-01,463159,-99
2009-10-01,463170,3
2009-10-01,463180,-99
2009-10-01,463191,19
2009-10-01,463199,31
2009-10-01,463211,9
2009-10-01,463212,-99
2009-10-01,463219,-99
2009-10-01,463220,3
2009-10-01,463300,-99
2009-10-01,464111,-99
2009-10-01,464112,-99
2009-10-01,464113,-99
2009-10-01,464119,4
2009-10-01,464129,9
2009-10-01,464130,7
2009-10-01,464141,7
2009-10-01,464149,-99
2009-10-01,464150,-99
2009-10-01,464211,22
2009-10-01,464212,3
2009-10-01,464221,-99
2009-10-01,464223,6
2009-10-01,464310,30
2009-10-01,464320,19
2009-10-01,464330,11
2009-10-01,464340,8
2009-10-01,464410,5
2009-10-01,464420,8
2009-10-01,464501,6
2009-10-01,464502,8
2009-10-01,464610,-99
2009-10-01,464620,7
2009-10-01,464631,4
2009-10-01,464632,5
2009-10-01,464910,6
2009-10-01,464920,-99
2009-10-01,464930,-99
2009-10-01,464950,3
2009-10-01,464999,7
2009-10-01,465100,5
2009-10-01,465210,6
2009-10-01,465310,10
2009-10-01,465320,6
2009-10-01,465330,4
2009-10-01,465340,10
2009-10-01,465350,15
2009-10-01,465390,25
2009-10-01,465400,10
2009-10-01,465500,-99
2009-10-01,465610,-99
2009-10-01,465690,-99
2009-10-01,465910,-99
2009-10-01,465930,20
2009-10-01,465990,21
2009-10-01,466110,-99
2009-10-01,466129,11
2009-10-01,466200,12
2009-10-01,466310,-99
2009-10-01,466320,5
2009-10-01,466330,9
2009-10-01,466340,6
2009-10-01,466350,-99
2009-10-01,466360,-99
2009-10-01,466391,-99
2009-10-01,466399,5
2009-10-01,466910,-99
2009-10-01,466920,-99
2009-10-01,466931,6
2009-10-01,466932,15
2009-10-01,466939,7
2009-10-01,466940,-99
2009-10-01,466990,6
2009-10-01,469010,3
2009-10-01,469090,99
2009-10-01,471110,-99
2009-10-01,471120,5
2009-10-01,471130,-99
2009-10-01,471900,-99
2009-10-01,472130,-99
2009-10-01,472190,-99
2009-10-01,472200,-99
2009-10-01,473000,-99
2009-10-01,474010,-99
2009-10-01,475230,-99
2009-10-01,475250,-99
2009-10-01,475290,-99
2009-10-01,475300,-99
2009-10-01,475410,-99
2009-10-01,475430,-99
2009-10-01,475490,-99
2009-10-01,476110,10
2009-10-01,476130,-99
2009-10-01,476200,-99
2009-10-01,476310,-99
2009-10-01,476320,-99
2009-10-01,477110,-99
2009-10-01,477140,-99
2009-10-01,477150,-99
2009-10-01,477190,20
2009-10-01,477210,5
2009-10-01,477220,-99
2009-10-01,477290,-99
2009-10-01,477310,-99
2009-10-01,477320,7
2009-10-01,477330,6
2009-10-01,477410,-99
2009-10-01,477420,-99
2009-10-01,477440,3
2009-10-01,477480,7
2009-10-01,477490,6
2009-10-01,477810,3
2009-10-01,477820,-99
2009-10-01,477830,8
2009-10-01,477890,-99
2009-10-01,479900,-99
2009-10-01,492150,-99
2009-10-01,492170,-99
2009-10-01,492221,-99
2009-10-01,492290,9
2009-10-01,493200,-99
2009-10-01,501200,4
2009-10-01,502101,-99
2009-10-01,502200,-99
2009-10-01,511000,4
2009-10-01,512000,-99
2009-10-01,522010,-99
2009-10-01,522020,5
2009-10-01,522091,-99
2009-10-01,522092,-99
2009-10-01,522099,5
2009-10-01,523011,22
2009-10-01,523019,-99
2009-10-01,523020,-99
2009-10-01,523031,-99
2009-10-01,523090,32
2009-10-01,524120,-99
2009-10-01,524230,-99
2009-10-01,524290,-99
2009-10-01,524330,-99
2009-10-01,524390,-99
2009-10-01,530010,-99
2009-10-01,530090,-99
2009-10-01,551090,-99
2009-10-01,561019,-99
2009-10-01,561030,-99
2009-10-01,562010,-99
2009-10-01,581100,64
2009-10-01,581300,14
2009-10-01,581900,-99
2009-10-01,591110,4
2009-10-01,591120,-99
2009-10-01,591200,13
2009-10-01,602100,-99
2009-10-01,602200,-99
2009-10-01,602310,-99
2009-10-01,602320,4
2009-10-01,602900,-99
2009-10-01,612000,-99
2009-10-01,614010,-99
2009-10-01,614090,-99
2009-10-01,619000,3
2009-10-01,620100,7
2009-10-01,620900,8
2009-10-01,631110,-99
2009-10-01,642000,-99
2009-10-01,649290,-99
2009-10-01,649999,-99
2009-10-01,681098,26
2009-10-01,681099,6
2009-10-01,682010,-99
2009-10-01,682099,-99
2009-10-01,692000,-99
2009-10-01,702091,10
2009-10-01,702092,10
2009-10-01,702099,19
2009-10-01,711001,-99
2009-10-01,711003,7
2009-10-01,711009,12
2009-10-01,712000,-99
2009-10-01,721010,-99
2009-10-01,721020,-99
2009-10-01,721030,-99
2009-10-01,722020,-99
2009-10-01,731001,-99
2009-10-01,731009,3
2009-10-01,749009,-99
2009-10-01,771190,-99
2009-10-01,773030,-99
2009-10-01,773040,-99
2009-10-01,773090,7
2009-10-01,774000,-99
2009-10-01,791100,-99
2009-10-01,821100,-99
2009-10-01,821900,-99
2009-10-01,822000,-99
2009-10-01,823000,-99
2009-10-01,829900,30
2009-10-01,853201,-99
2009-10-01,854990,-99
2009-10-01,862110,-99
2009-10-01,863200,-99
2009-10-01,869090,4
2009-10-01,900011,3
2009-10-01,910900,-99
2009-10-01,939020,-99
2009-10-01,939090,-99
2009-10-01,941200,-99
2009-10-01,949100,6
2009-10-01,949990,3
2009-10-01,960201,-99
2009-10-01,960202,-99
2009-10-01,960990,15
2009-10-01,999999,71
2009-11-01,11111,9
2009-11-01,11112,3
2009-11-01,11119,10
2009-11-01,11121,-99
2009-11-01,11129,-99
2009-11-01,11211,9
2009-11-01,11299,12
2009-11-01,11310,-99
2009-11-01,11329,20
2009-11-01,11331,7
2009-11-01,11342,-99
2009-11-01,11911,-99
2009-11-01,12110,69
2009-11-01,12121,-99
2009-11-01,12200,6
2009-11-01,12311,17
2009-11-01,12319,3
2009-11-01,12320,4
2009-11-01,12410,-99
2009-11-01,12420,-99
2009-11-01,12490,23
2009-11-01,12600,-99
2009-11-01,12701,-99
2009-11-01,12900,-99
2009-11-01,13011,5
2009-11-01,13012,5
2009-11-01,13013,-99
2009-11-01,13019,5
2009-11-01,13020,-99
2009-11-01,14113,9
2009-11-01,14114,-99
2009-11-01,14115,-99
2009-11-01,14121,-99
2009-11-01,14221,5
2009-11-01,14410,3
2009-11-01,14510,-99
2009-11-01,14610,-99
2009-11-01,14710,-99
2009-11-01,14720,-99
2009-11-01,14810,3
2009-11-01,14820,4
2009-11-01,14910,-99
2009-11-01,14990,-99
2009-11-01,16130,-99
2009-11-01,16140,-99
2009-11-01,16190,3
2009-11-01,16210,4
2009-11-01,16291,-99
2009-11-01,16292,-99
2009-11-01,16299,-99
2009-11-01,17010,-99
2009-11-01,17020,-99
2009-11-01,21010,-99
2009-11-01,21020,-99
2009-11-01,21030,-99
2009-11-01,22010,5
2009-11-01,22020,6
2009-11-01,31110,9
2009-11-01,31120,30
2009-11-01,31200,-99
2009-11-01,31300,-99
2009-11-01,32000,-99
2009-11-01,51000,-99
2009-11-01,61000,8
2009-11-01,62000,3
2009-11-01,72910,4
2009-11-01,72990,7
2009-11-01,81100,4
2009-11-01,81200,6
2009-11-01,81400,6
2009-11-01,89120,6
2009-11-01,89200,-99
2009-11-01,89300,3
2009-11-01,89900,11
2009-11-01,91000,27
2009-11-01,99000,-99
2009-11-01,101011,30
2009-11-01,101012,24
2009-11-01,101013,-99
2009-11-01,101020,20
2009-11-01,101030,9
2009-11-01,101040,7
2009-11-01,101091,9
2009-11-01,101099,12
2009-11-01,102001,62
2009-11-01,102002,3
2009-11-01,102003,4
2009-11-01,103011,33
2009-11-01,103012,5
2009-11-01,103020,25
2009-11-01,103030,7
2009-11-01,103091,11
2009-11-01,103099,25
2009-11-01,104011,18
2009-11-01,104012,13
2009-11-01,104013,9
2009-11-01,105010,9
2009-11-01,105020,11
2009-11-01,105030,3
2009-11-01,105090,11
2009-11-01,106110,33
2009-11-01,106120,10
2009-11-01,106131,6
2009-11-01,106139,11
2009-11-01,106200,-99
2009-11-01,107110,14
2009-11-01,107121,6
2009-11-01,107129,-99
2009-11-01,107200,8
2009-11-01,107301,7
2009-11-01,107309,16
2009-11-01,107410,7
2009-11-01,107420,-99
2009-11-01,107911,4
2009-11-01,107912,8
2009-11-01,107920,14
2009-11-01,107930,21
2009-11-01,107991,8
2009-11-01,107992,-99
2009-11-01,107999,71
2009-11-01,108000,25
2009-11-01,109000,4
2009-11-01,110100,6
2009-11-01,110211,-99
2009-11-01,110212,159
2009-11-01,110290,6
2009-11-01,110300,6
2009-11-01,110411,-99
2009-11-01,110420,5
2009-11-01,110491,-99
2009-11-01,110492,6
2009-11-01,120010,6
2009-11-01,120091,-99
2009-11-01,120099,-99
2009-11-01,131110,3
2009-11-01,131120,5
2009-11-01,131131,6
