fecha,clae6,total_cif
2007-06-01,239201,473346
2007-06-01,239202,2409923
2007-06-01,239209,515117
2007-06-01,239310,1206771
2007-06-01,239391,-99
2007-06-01,239399,-99
2007-06-01,239410,5528415
2007-06-01,239422,182282
2007-06-01,239510,-99
2007-06-01,239591,-99
2007-06-01,239592,130608
2007-06-01,239593,487667
2007-06-01,239600,1407839
2007-06-01,239900,2694348
2007-06-01,241001,10541160
2007-06-01,241009,127670400
2007-06-01,242010,24682996
2007-06-01,242090,6041613
2007-06-01,243100,3020787
2007-06-01,243200,2076957
2007-06-01,251101,326527
2007-06-01,251102,593431
2007-06-01,251200,968173
2007-06-01,252000,596970
2007-06-01,259100,6249366
2007-06-01,259200,1354019
2007-06-01,259301,1631149
2007-06-01,259302,89706
2007-06-01,259309,542701
2007-06-01,259910,13262084
2007-06-01,259991,-99
2007-06-01,259992,-99
2007-06-01,259993,2296042
2007-06-01,259999,16470191
2007-06-01,261000,229358
2007-06-01,262000,28164402
2007-06-01,263000,6219738
2007-06-01,264000,68522704
2007-06-01,265101,2262704
2007-06-01,265102,517778
2007-06-01,265200,-99
2007-06-01,266010,421933
2007-06-01,266090,1654888
2007-06-01,267001,502981
2007-06-01,267002,-99
2007-06-01,268000,-99
2007-06-01,271010,9688787
2007-06-01,271020,5999685
2007-06-01,272000,2654311
2007-06-01,273110,891882
2007-06-01,273190,16609520
2007-06-01,274000,1217716
2007-06-01,275010,4226801
2007-06-01,275020,14811352
2007-06-01,275091,637661
2007-06-01,275092,984792
2007-06-01,275099,1520720
2007-06-01,279000,3766025
2007-06-01,281100,17412472
2007-06-01,281201,6069896
2007-06-01,281301,12620726
2007-06-01,281400,2763932
2007-06-01,281500,163180
2007-06-01,281600,1089155
2007-06-01,281700,-99
2007-06-01,281900,3428825
2007-06-01,282110,-99
2007-06-01,282120,5313694
2007-06-01,282130,211321
2007-06-01,282200,357825
2007-06-01,282300,465720
2007-06-01,282400,1607484
2007-06-01,282500,890183
2007-06-01,282600,200675
2007-06-01,282901,393719
2007-06-01,282909,5850528
2007-06-01,291000,603955456
2007-06-01,292000,1572564
2007-06-01,293011,-99
2007-06-01,293090,102545168
2007-06-01,301100,471918
2007-06-01,301200,784214
2007-06-01,302000,181358
2007-06-01,303000,619232
2007-06-01,309100,9951583
2007-06-01,309200,1774424
2007-06-01,309900,108819
2007-06-01,310010,2578008
2007-06-01,310020,644804
2007-06-01,310030,1919260
2007-06-01,321020,-99
2007-06-01,322001,-99
2007-06-01,323001,892513
2007-06-01,324000,557302
2007-06-01,329010,126246
2007-06-01,329020,320319
2007-06-01,329040,150204
2007-06-01,329090,4074313
2007-06-01,331101,-99
2007-06-01,331210,6743679
2007-06-01,331220,-99
2007-06-01,331290,5280019
2007-06-01,331301,63493
2007-06-01,331900,582226
2007-06-01,332000,1413104
2007-06-01,351110,2247732
2007-06-01,351130,2230574
2007-06-01,351190,-99
2007-06-01,351201,-99
2007-06-01,351320,198791
2007-06-01,352020,199733
2007-06-01,370000,-99
2007-06-01,381100,-99
2007-06-01,381200,-99
2007-06-01,382010,312855
2007-06-01,382020,-99
2007-06-01,390000,-99
2007-06-01,410011,606962
2007-06-01,410021,1204533
2007-06-01,421000,3098296
2007-06-01,422100,208712
2007-06-01,422200,651253
2007-06-01,429010,422626
2007-06-01,429090,2860963
2007-06-01,431210,851454
2007-06-01,431220,-99
2007-06-01,432110,-99
2007-06-01,432190,583273
2007-06-01,432200,184622
2007-06-01,432910,1635341
2007-06-01,432920,-99
2007-06-01,432990,4056256
2007-06-01,433020,13153
2007-06-01,439100,-99
2007-06-01,439910,-99
2007-06-01,439990,1658875
2007-06-01,451110,19209830
2007-06-01,451190,6531263
2007-06-01,451210,-99
2007-06-01,451290,-99
2007-06-01,452101,-99
2007-06-01,452210,-99
2007-06-01,452300,-99
2007-06-01,452401,12347
2007-06-01,452600,-99
2007-06-01,452700,-99
2007-06-01,452800,-99
2007-06-01,452910,-99
2007-06-01,452990,60791
2007-06-01,453100,30745952
2007-06-01,453210,1255521
2007-06-01,453220,381090
2007-06-01,453291,1733726
2007-06-01,454010,28885222
2007-06-01,461011,365036
2007-06-01,461012,-99
2007-06-01,461013,-99
2007-06-01,461019,-99
2007-06-01,461029,-99
2007-06-01,461039,-99
2007-06-01,461040,-99
2007-06-01,461091,-99
2007-06-01,461092,-99
2007-06-01,461093,2141040
2007-06-01,461094,203497
2007-06-01,461095,-99
2007-06-01,461099,30760440
2007-06-01,462120,1195285
2007-06-01,462131,16290664
2007-06-01,462132,-99
2007-06-01,462190,183540
2007-06-01,462201,208785
2007-06-01,462209,471560
2007-06-01,463111,230219
2007-06-01,463121,-99
2007-06-01,463129,679690
2007-06-01,463130,-99
2007-06-01,463140,1556169
2007-06-01,463153,85524
2007-06-01,463154,1106091
2007-06-01,463160,1163848
2007-06-01,463170,571687
2007-06-01,463180,1255673
2007-06-01,463191,2123920
2007-06-01,463199,5598558
2007-06-01,463211,27260
2007-06-01,463212,-99
2007-06-01,463219,242360
2007-06-01,463220,267819
2007-06-01,463300,68964
2007-06-01,464111,13970786
2007-06-01,464112,840912
2007-06-01,464113,916664
2007-06-01,464114,1280429
2007-06-01,464119,6219782
2007-06-01,464121,-99
2007-06-01,464122,-99
2007-06-01,464129,1665204
2007-06-01,464130,10127773
2007-06-01,464141,664117
2007-06-01,464142,118236
2007-06-01,464149,1188840
2007-06-01,464150,-99
2007-06-01,464211,2263521
2007-06-01,464212,501612
2007-06-01,464221,11759410
2007-06-01,464222,126814
2007-06-01,464223,2810227
2007-06-01,464310,59776604
2007-06-01,464320,14790825
2007-06-01,464330,7622670
2007-06-01,464340,1979453
2007-06-01,464410,2766269
2007-06-01,464420,1950646
2007-06-01,464501,37685168
2007-06-01,464502,29267652
2007-06-01,464610,695131
2007-06-01,464620,5123191
2007-06-01,464631,943495
2007-06-01,464632,4923360
2007-06-01,464910,250815
2007-06-01,464920,319885
2007-06-01,464930,4838031
2007-06-01,464940,1745525
2007-06-01,464950,3472401
2007-06-01,464991,668598
2007-06-01,464999,3256696
2007-06-01,465100,76699640
2007-06-01,465210,7583610
2007-06-01,465220,2657294
2007-06-01,465310,13563945
2007-06-01,465320,1062011
2007-06-01,465330,3020582
2007-06-01,465340,10727111
2007-06-01,465350,6397297
2007-06-01,465360,29116
2007-06-01,465390,31711570
2007-06-01,465400,9118747
2007-06-01,465500,82173
2007-06-01,465610,1045609
2007-06-01,465690,1084145
2007-06-01,465910,9251550
2007-06-01,465920,474955
2007-06-01,465930,12563724
2007-06-01,465990,25608918
2007-06-01,466110,12198374
2007-06-01,466129,641566
2007-06-01,466200,8387853
2007-06-01,466310,-99
2007-06-01,466320,1383603
2007-06-01,466330,9906215
2007-06-01,466340,3399330
2007-06-01,466350,514060
2007-06-01,466360,2296786
2007-06-01,466370,199213
2007-06-01,466391,1777556
2007-06-01,466399,2491279
2007-06-01,466910,337392
2007-06-01,466920,-99
2007-06-01,466931,2441871
2007-06-01,466932,48143408
2007-06-01,466939,11396180
2007-06-01,466940,-99
2007-06-01,466990,5088740
2007-06-01,469010,304613
2007-06-01,469090,81114736
2007-06-01,471110,14716164
2007-06-01,471120,4734067
2007-06-01,471190,-99
2007-06-01,471900,-99
2007-06-01,472111,-99
2007-06-01,472120,-99
2007-06-01,472130,-99
2007-06-01,472150,-99
2007-06-01,472172,-99
2007-06-01,472190,30160
2007-06-01,472200,-99
2007-06-01,474010,6276104
2007-06-01,474020,61823
2007-06-01,475110,778715
2007-06-01,475120,395927
2007-06-01,475190,262213
2007-06-01,475220,199323
2007-06-01,475230,911464
2007-06-01,475240,-99
2007-06-01,475250,57154
2007-06-01,475260,-99
2007-06-01,475270,284347
2007-06-01,475290,1519325
2007-06-01,475300,30521908
2007-06-01,475410,514912
2007-06-01,475420,-99
2007-06-01,475430,230390
2007-06-01,475440,702618
2007-06-01,475490,9887878
2007-06-01,476110,529160
2007-06-01,476120,-99
2007-06-01,476130,55670
2007-06-01,476310,2097518
2007-06-01,476320,947169
2007-06-01,476400,1002100
2007-06-01,477110,-99
2007-06-01,477130,-99
2007-06-01,477140,54479
2007-06-01,477150,357018
2007-06-01,477190,5036792
2007-06-01,477210,-99
2007-06-01,477220,-99
2007-06-01,477230,-99
2007-06-01,477290,202468
2007-06-01,477310,154309
2007-06-01,477320,426163
2007-06-01,477330,2520292
2007-06-01,477410,331247
2007-06-01,477420,290671
2007-06-01,477430,35682
2007-06-01,477440,1004439
2007-06-01,477470,-99
2007-06-01,477490,6370930
2007-06-01,477830,-99
2007-06-01,478010,-99
2007-06-01,479101,-99
2007-06-01,479109,-99
2007-06-01,479900,126450
2007-06-01,491110,165916
2007-06-01,491200,465127
2007-06-01,492210,-99
2007-06-01,492229,-99
2007-06-01,492240,-99
2007-06-01,492280,319942
2007-06-01,492290,334022
2007-06-01,493110,-99
2007-06-01,493200,-99
2007-06-01,501100,-99
2007-06-01,501200,195887
2007-06-01,502200,-99
2007-06-01,511000,151754
2007-06-01,512000,23355
2007-06-01,521010,-99
2007-06-01,521020,-99
2007-06-01,522010,-99
2007-06-01,522020,-99
2007-06-01,522091,5132751
2007-06-01,522099,1977141
2007-06-01,523011,406341
2007-06-01,523019,46959
2007-06-01,523020,-99
2007-06-01,523031,-99
2007-06-01,523090,2804892
2007-06-01,524120,-99
2007-06-01,524190,45569
2007-06-01,524210,-99
2007-06-01,524290,4657756
2007-06-01,524310,-99
2007-06-01,524330,22033
2007-06-01,524390,593450
2007-06-01,530010,2779
2007-06-01,530090,-99
2007-06-01,551022,174784
2007-06-01,551023,-99
2007-06-01,561013,-99
2007-06-01,561019,275078
2007-06-01,562091,-99
2007-06-01,581100,2846409
2007-06-01,581300,3057128
2007-06-01,581900,-99
2007-06-01,591110,255711
2007-06-01,591120,-99
2007-06-01,591200,140716
2007-06-01,591300,-99
2007-06-01,592000,-99
2007-06-01,601000,401676
2007-06-01,602100,247368
2007-06-01,602200,3056099
2007-06-01,602310,3322799
2007-06-01,602320,319582
2007-06-01,602900,-99
2007-06-01,611090,4738779
2007-06-01,612000,105363456
2007-06-01,613000,-99
2007-06-01,614010,1642202
2007-06-01,614090,-99
2007-06-01,619000,19954364
2007-06-01,620100,1214749
2007-06-01,620200,432994
2007-06-01,620900,8033349
2007-06-01,631110,1329723
2007-06-01,639900,-99
2007-06-01,641910,-99
2007-06-01,641930,4907526
2007-06-01,642000,-99
2007-06-01,649100,778453
2007-06-01,649220,-99
2007-06-01,649290,-99
2007-06-01,649999,-99
2007-06-01,651310,-99
2007-06-01,661999,-99
2007-06-01,681010,-99
2007-06-01,681098,3760640
2007-06-01,681099,170290
2007-06-01,682010,-99
2007-06-01,682099,209757
2007-06-01,691001,-99
2007-06-01,692000,-99
2007-06-01,702091,874255
2007-06-01,702092,1077178
2007-06-01,702099,3356861
2007-06-01,711001,2977879
2007-06-01,711002,464573
2007-06-01,711003,2864876
2007-06-01,711009,1127944
2007-06-01,712000,86283
2007-06-01,721010,46997
2007-06-01,721020,748054
2007-06-01,721030,-99
2007-06-01,731009,457644
2007-06-01,732000,-99
2007-06-01,741000,-99
2007-06-01,749001,-99
2007-06-01,749009,414220
2007-06-01,750000,-99
2007-06-01,771110,-99
2007-06-01,771190,-99
2007-06-01,771210,-99
2007-06-01,771220,-99
2007-06-01,773010,-99
2007-06-01,773020,-99
2007-06-01,773030,1338305
2007-06-01,773040,2005348
2007-06-01,773090,4655267
2007-06-01,774000,39078
2007-06-01,780000,-99
2007-06-01,791909,116958
2007-06-01,801020,-99
2007-06-01,801090,-99
2007-06-01,821900,-99
2007-06-01,822000,44664
2007-06-01,823000,-99
2007-06-01,829100,-99
2007-06-01,829900,227694512
2007-06-01,852100,-99
2007-06-01,853201,-99
2007-06-01,854910,-99
2007-06-01,854950,-99
2007-06-01,854990,19345
2007-06-01,861010,48129
2007-06-01,863110,-99
2007-06-01,863120,-99
2007-06-01,863190,360238
2007-06-01,863200,524084
2007-06-01,863300,-99
2007-06-01,869090,1032343
2007-06-01,900011,-99
2007-06-01,900030,172637
2007-06-01,900091,-99
2007-06-01,910900,-99
2007-06-01,920009,1512631
2007-06-01,931010,-99
2007-06-01,931020,-99
2007-06-01,931042,-99
2007-06-01,939020,110640
2007-06-01,939090,47482
2007-06-01,941100,-99
2007-06-01,941200,-99
2007-06-01,949100,607851
2007-06-01,949990,200476
2007-06-01,951100,684025
2007-06-01,951200,352612
2007-06-01,952100,94584
2007-06-01,960202,-99
2007-06-01,960910,-99
2007-06-01,960990,5389721
2007-06-01,999999,2816895
2007-07-01,11111,-99
2007-07-01,11112,36136
2007-07-01,11119,159515
2007-07-01,11121,-99
2007-07-01,11211,321563
2007-07-01,11299,96412
2007-07-01,11310,-99
2007-07-01,11329,-99
2007-07-01,11331,-99
2007-07-01,11501,-99
2007-07-01,11911,58813
2007-07-01,11912,-99
2007-07-01,12110,435666
2007-07-01,12200,73241
2007-07-01,12311,157543
2007-07-01,12319,-99
2007-07-01,12490,-99
2007-07-01,12709,-99
2007-07-01,12900,-99
2007-07-01,13011,2277918
2007-07-01,13012,54302
2007-07-01,13013,-99
2007-07-01,13019,-99
2007-07-01,13020,-99
2007-07-01,14113,1543318
2007-07-01,14114,-99
2007-07-01,14211,-99
2007-07-01,14221,119909
2007-07-01,14510,-99
2007-07-01,14810,367659
2007-07-01,14820,174272
2007-07-01,14930,-99
2007-07-01,16112,-99
2007-07-01,16113,98234
2007-07-01,16120,-99
2007-07-01,16150,-99
2007-07-01,16190,-99
2007-07-01,16210,52212
2007-07-01,16291,-99
2007-07-01,16292,-99
2007-07-01,16299,-99
2007-07-01,21030,-99
2007-07-01,22010,-99
2007-07-01,24010,-99
2007-07-01,31110,481512
2007-07-01,31120,1472632
2007-07-01,31130,-99
2007-07-01,32000,-99
2007-07-01,61000,62416336
2007-07-01,62000,-99
2007-07-01,71000,-99
2007-07-01,72910,985693
2007-07-01,72990,19647276
2007-07-01,81100,-99
2007-07-01,81200,692246
2007-07-01,81300,406061
2007-07-01,81400,-99
2007-07-01,89120,-99
2007-07-01,89300,125567
2007-07-01,89900,1036048
2007-07-01,91000,36122496
2007-07-01,99000,296260
2007-07-01,101011,386133
2007-07-01,101012,310222
2007-07-01,101020,1007325
2007-07-01,101030,4520581
2007-07-01,101040,-99
2007-07-01,101091,-99
2007-07-01,101099,-99
2007-07-01,102001,1550398
2007-07-01,102002,-99
2007-07-01,102003,-99
2007-07-01,103011,2089527
2007-07-01,103012,-99
2007-07-01,103020,832617
2007-07-01,103030,1505628
2007-07-01,103091,147738
2007-07-01,103099,1637414
2007-07-01,104011,97886600
2007-07-01,104012,-99
2007-07-01,104013,27975546
2007-07-01,105010,1932001
2007-07-01,105020,1397867
2007-07-01,105030,-99
2007-07-01,105090,3290921
2007-07-01,106110,266324
2007-07-01,106120,740485
2007-07-01,106131,527445
2007-07-01,106139,-99
2007-07-01,106200,-99
2007-07-01,107110,888842
2007-07-01,107121,408756
2007-07-01,107129,-99
2007-07-01,107200,2498385
2007-07-01,107301,6174576
2007-07-01,107309,10992635
2007-07-01,107410,-99
2007-07-01,107420,-99
2007-07-01,107911,7616030
2007-07-01,107912,569779
2007-07-01,107920,-99
2007-07-01,107930,658939
2007-07-01,107991,2579642
2007-07-01,107999,14968278
2007-07-01,108000,2328112
2007-07-01,109000,260807
2007-07-01,110100,1560432
2007-07-01,110211,-99
2007-07-01,110212,4755906
2007-07-01,110290,-99
2007-07-01,110300,2760962
2007-07-01,110411,619076
2007-07-01,110420,4543630
2007-07-01,110492,5057812
2007-07-01,120010,1981081
2007-07-01,120091,-99
2007-07-01,120099,736239
2007-07-01,131110,-99
2007-07-01,131120,859631
2007-07-01,131131,891116
2007-07-01,131132,2671883
2007-07-01,131139,6441221
2007-07-01,131201,-99
2007-07-01,131202,5356406
2007-07-01,131209,7741369
2007-07-01,131300,5554556
2007-07-01,139100,7002255
2007-07-01,139201,752580
2007-07-01,139202,3155488
2007-07-01,139203,-99
2007-07-01,139204,1047234
2007-07-01,139209,7290446
2007-07-01,139300,1008107
2007-07-01,139400,204385
2007-07-01,139900,16504141
2007-07-01,141110,925802
2007-07-01,141120,1057211
2007-07-01,141130,576273
2007-07-01,141140,-99
2007-07-01,141191,258364
2007-07-01,141199,4606493
2007-07-01,141201,-99
2007-07-01,141202,310841
2007-07-01,142000,-99
2007-07-01,143010,569740
2007-07-01,143020,588198
2007-07-01,151100,11289115
2007-07-01,151200,332968
2007-07-01,152011,1078592
2007-07-01,152021,490691
2007-07-01,152031,7980944
2007-07-01,152040,1109894
2007-07-01,161001,665784
2007-07-01,161002,359347
2007-07-01,162100,6780413
2007-07-01,162201,802867
2007-07-01,162902,-99
2007-07-01,162903,3770067
2007-07-01,162909,915596
2007-07-01,170101,-99
2007-07-01,170102,7378313
2007-07-01,170201,1700735
2007-07-01,170202,25070520
2007-07-01,170910,18159148
2007-07-01,170990,16232830
2007-07-01,181101,5178460
2007-07-01,181109,6800342
2007-07-01,181200,799097
2007-07-01,182000,-99
2007-07-01,192000,28212404
2007-07-01,201110,1513882
2007-07-01,201120,740966
2007-07-01,201130,5322820
2007-07-01,201180,2733662
2007-07-01,201190,5483742
2007-07-01,201210,-99
2007-07-01,201220,6159751
2007-07-01,201300,-99
2007-07-01,201401,14594111
2007-07-01,201409,5190556
2007-07-01,202101,76725712
2007-07-01,202200,13895386
2007-07-01,202311,1334249
2007-07-01,202312,12210900
2007-07-01,202320,9481963
2007-07-01,202906,2825665
2007-07-01,202907,3293578
2007-07-01,202908,72405544
2007-07-01,203000,-99
2007-07-01,210010,79519384
2007-07-01,210020,1851286
2007-07-01,210030,1240338
2007-07-01,210090,1509717
2007-07-01,221110,26735132
2007-07-01,221120,-99
2007-07-01,221901,1217180
2007-07-01,221909,3199825
2007-07-01,222010,23315658
2007-07-01,222090,54061872
2007-07-01,231010,2903265
2007-07-01,231020,4113605
2007-07-01,231090,1490315
2007-07-01,239100,705884
2007-07-01,239201,1303268
2007-07-01,239202,2951999
2007-07-01,239209,466488
2007-07-01,239310,1186190
2007-07-01,239391,-99
2007-07-01,239399,-99
2007-07-01,239410,5066305
2007-07-01,239422,-99
2007-07-01,239510,-99
2007-07-01,239591,-99
2007-07-01,239592,68352
2007-07-01,239593,1433736
2007-07-01,239600,1503275
2007-07-01,239900,3093807
2007-07-01,241001,18325360
2007-07-01,241009,145934112
2007-07-01,242010,27346718
2007-07-01,242090,14612386
2007-07-01,243100,2015375
2007-07-01,243200,3076771
2007-07-01,251101,392857
2007-07-01,251102,548330
2007-07-01,251200,949611
2007-07-01,252000,213587
2007-07-01,259100,5133038
2007-07-01,259200,1002800
2007-07-01,259301,1021532
2007-07-01,259302,135005
2007-07-01,259309,438538
2007-07-01,259910,7447489
2007-07-01,259991,450404
2007-07-01,259992,-99
2007-07-01,259993,2540438
2007-07-01,259999,19261396
2007-07-01,261000,349841
2007-07-01,262000,31607464
2007-07-01,263000,8725513
2007-07-01,264000,81016376
2007-07-01,265101,2214164
2007-07-01,265102,549133
2007-07-01,265200,73150
2007-07-01,266010,406853
2007-07-01,266090,2017364
2007-07-01,267001,887486
2007-07-01,267002,-99
2007-07-01,268000,-99
2007-07-01,271010,6044623
2007-07-01,271020,9027590
2007-07-01,272000,2985352
2007-07-01,273110,1543710
2007-07-01,273190,15674632
2007-07-01,274000,1283376
2007-07-01,275010,3280767
2007-07-01,275020,16228402
2007-07-01,275091,516020
2007-07-01,275092,1690556
2007-07-01,275099,1785248
2007-07-01,279000,3514408
2007-07-01,281100,17307402
2007-07-01,281201,4914135
2007-07-01,281301,10172726
2007-07-01,281400,4144011
2007-07-01,281500,109951
2007-07-01,281600,1781310
2007-07-01,281700,-99
2007-07-01,281900,3119700
2007-07-01,282110,-99
2007-07-01,282120,5737030
2007-07-01,282130,892354
2007-07-01,282200,1074120
2007-07-01,282300,440192
2007-07-01,282400,920816
2007-07-01,282500,1891700
2007-07-01,282600,312378
2007-07-01,282901,356901
2007-07-01,282909,6909779
2007-07-01,291000,710633216
2007-07-01,292000,2057715
2007-07-01,293011,72073
2007-07-01,293090,123533664
2007-07-01,301100,536269
2007-07-01,301200,733400
2007-07-01,302000,625955
2007-07-01,303000,449173
2007-07-01,309100,11870138
2007-07-01,309200,1706345
2007-07-01,309900,39969
2007-07-01,310010,2321513
2007-07-01,310020,880681
2007-07-01,310030,1267622
2007-07-01,321020,-99
2007-07-01,322001,51987
2007-07-01,323001,931851
2007-07-01,324000,314300
2007-07-01,329010,597133
2007-07-01,329020,49356
2007-07-01,329030,-99
2007-07-01,329040,154896
2007-07-01,329090,4916667
2007-07-01,331101,549308
2007-07-01,331210,11268073
2007-07-01,331220,-99
2007-07-01,331290,5812270
2007-07-01,331301,83879
2007-07-01,331400,-99
2007-07-01,331900,359701
2007-07-01,332000,457098
2007-07-01,351110,7656106
2007-07-01,351130,908662
2007-07-01,351190,7190
2007-07-01,351201,36058
2007-07-01,351320,242807
2007-07-01,352020,53385
2007-07-01,370000,-99
2007-07-01,381100,581477
2007-07-01,381200,-99
2007-07-01,382010,4438194
2007-07-01,382020,48381
2007-07-01,390000,-99
2007-07-01,410011,620717
2007-07-01,410021,495438
2007-07-01,421000,2115373
2007-07-01,422100,-99
2007-07-01,422200,2714961
2007-07-01,429010,187211
2007-07-01,429090,3229378
2007-07-01,431210,476725
2007-07-01,431220,-99
2007-07-01,432110,-99
2007-07-01,432190,588791
2007-07-01,432200,113017
2007-07-01,432910,936078
2007-07-01,432920,-99
2007-07-01,432990,1019927
2007-07-01,433020,-99
2007-07-01,439100,-99
2007-07-01,439910,116124
2007-07-01,439990,1399919
2007-07-01,451110,16221541
2007-07-01,451190,3985406
2007-07-01,451210,-99
2007-07-01,451290,75512
2007-07-01,452101,-99
2007-07-01,452210,-99
2007-07-01,452300,-99
2007-07-01,452401,-99
2007-07-01,452600,-99
2007-07-01,452990,155402
2007-07-01,453100,28517236
2007-07-01,453210,1087054
2007-07-01,453220,151186
2007-07-01,453291,1717198
2007-07-01,454010,32715856
2007-07-01,454020,-99
2007-07-01,461011,503174
2007-07-01,461012,-99
2007-07-01,461013,72872
2007-07-01,461019,-99
2007-07-01,461029,-99
2007-07-01,461039,-99
2007-07-01,461040,-99
2007-07-01,461091,-99
2007-07-01,461092,-99
2007-07-01,461093,1971479
2007-07-01,461094,564322
2007-07-01,461095,-99
2007-07-01,461099,33382596
2007-07-01,462120,987387
2007-07-01,462131,8426105
2007-07-01,462190,295611
2007-07-01,462201,-99
2007-07-01,462209,505878
2007-07-01,463111,527052
2007-07-01,463121,-99
2007-07-01,463129,514168
2007-07-01,463130,299680
2007-07-01,463140,1954722
2007-07-01,463153,73276
2007-07-01,463154,1581767
2007-07-01,463159,-99
2007-07-01,463160,1148848
2007-07-01,463170,-99
2007-07-01,463180,1747594
2007-07-01,463191,3043166
2007-07-01,463199,6621953
2007-07-01,463211,226646
2007-07-01,463212,-99
2007-07-01,463219,48602
2007-07-01,463220,361201
2007-07-01,463300,248167
2007-07-01,464111,12942090
2007-07-01,464112,1166598
2007-07-01,464113,696257
2007-07-01,464114,1641274
2007-07-01,464119,5477237
2007-07-01,464121,25574
2007-07-01,464122,-99
2007-07-01,464129,1953532
2007-07-01,464130,15360411
2007-07-01,464141,388023
2007-07-01,464142,-99
2007-07-01,464149,1694930
2007-07-01,464150,383570
2007-07-01,464211,3094186
2007-07-01,464212,442804
2007-07-01,464221,13308891
2007-07-01,464222,-99
2007-07-01,464223,3485350
2007-07-01,464310,59534080
2007-07-01,464320,19774184
2007-07-01,464330,8008107
2007-07-01,464340,2182785
2007-07-01,464410,3490924
2007-07-01,464420,3048279
2007-07-01,464501,44454536
2007-07-01,464502,25941952
2007-07-01,464610,1017577
2007-07-01,464620,6187493
2007-07-01,464631,1803495
2007-07-01,464632,5641783
2007-07-01,464910,241978
2007-07-01,464920,377770
2007-07-01,464930,5910100
2007-07-01,464940,2086230
2007-07-01,464950,5653172
2007-07-01,464991,501624
2007-07-01,464999,2910122
2007-07-01,465100,90104336
2007-07-01,465210,10848267
2007-07-01,465220,3812174
2007-07-01,465310,16825624
2007-07-01,465320,1685969
2007-07-01,465330,2978591
2007-07-01,465340,10773074
2007-07-01,465350,9126034
2007-07-01,465360,66031
2007-07-01,465390,52292656
2007-07-01,465400,10500044
2007-07-01,465500,180612
2007-07-01,465610,1117546
2007-07-01,465690,1779934
2007-07-01,465910,3616547
2007-07-01,465920,919839
2007-07-01,465930,11919922
2007-07-01,465990,25942460
2007-07-01,466110,11375013
2007-07-01,466129,1711844
2007-07-01,466200,13789949
2007-07-01,466310,92114
2007-07-01,466320,2078534
2007-07-01,466330,11582430
2007-07-01,466340,3408473
2007-07-01,466350,-99
2007-07-01,466360,2386213
2007-07-01,466370,-99
2007-07-01,466391,1789364
2007-07-01,466399,2629278
2007-07-01,466910,470556
2007-07-01,466920,-99
2007-07-01,466931,2992507
2007-07-01,466932,73221848
2007-07-01,466939,14696574
2007-07-01,466940,543488
2007-07-01,466990,3475180
2007-07-01,469010,340226
2007-07-01,469090,86279016
2007-07-01,471110,15452627
2007-07-01,471120,8256281
2007-07-01,471130,-99
2007-07-01,471190,105298
2007-07-01,471900,-99
2007-07-01,472111,-99
2007-07-01,472120,-99
2007-07-01,472130,-99
2007-07-01,472172,-99
2007-07-01,472190,-99
2007-07-01,472200,-99
2007-07-01,473000,-99
2007-07-01,474010,4827293
2007-07-01,474020,63982
2007-07-01,475110,581854
2007-07-01,475120,339818
2007-07-01,475190,807757
2007-07-01,475220,229667
2007-07-01,475230,1295166
2007-07-01,475240,-99
2007-07-01,475250,-99
2007-07-01,475260,-99
2007-07-01,475270,194781
2007-07-01,475290,2197428
2007-07-01,475300,23094250
2007-07-01,475410,419920
2007-07-01,475420,65500
2007-07-01,475430,149087
2007-07-01,475440,621666
2007-07-01,475490,6430105
2007-07-01,476110,998767
2007-07-01,476120,-99
2007-07-01,476130,225444
2007-07-01,476200,-99
2007-07-01,476310,2583672
2007-07-01,476320,504685
2007-07-01,476400,938918
2007-07-01,477110,-99
2007-07-01,477130,-99
2007-07-01,477140,155760
2007-07-01,477150,-99
2007-07-01,477190,7289618
2007-07-01,477210,59963
2007-07-01,477220,151460
2007-07-01,477230,518402
2007-07-01,477290,451031
2007-07-01,477310,105780
2007-07-01,477320,429004
2007-07-01,477330,2621381
2007-07-01,477410,696322
2007-07-01,477420,243333
2007-07-01,477430,95745
2007-07-01,477440,557322
2007-07-01,477450,-99
2007-07-01,477470,123103
2007-07-01,477480,-99
2007-07-01,477490,5623224
2007-07-01,477830,-99
2007-07-01,478010,-99
2007-07-01,479101,-99
2007-07-01,479109,10940
2007-07-01,479900,181732
2007-07-01,491110,-99
2007-07-01,491200,1011933
2007-07-01,492110,-99
2007-07-01,492120,-99
2007-07-01,492150,-99
2007-07-01,492180,-99
2007-07-01,492229,-99
2007-07-01,492250,-99
2007-07-01,492280,1015270
2007-07-01,492290,298500
2007-07-01,493110,-99
2007-07-01,493200,2949467
2007-07-01,501200,115524
2007-07-01,502101,-99
2007-07-01,502200,-99
2007-07-01,511000,131865
2007-07-01,512000,23430
2007-07-01,521010,-99
2007-07-01,522010,-99
2007-07-01,522020,-99
2007-07-01,522091,2825566
2007-07-01,522099,1717281
2007-07-01,523011,825763
2007-07-01,523019,-99
2007-07-01,523020,-99
2007-07-01,523031,-99
2007-07-01,523039,-99
2007-07-01,523090,1018742
2007-07-01,524120,-99
2007-07-01,524190,-99
2007-07-01,524230,-99
2007-07-01,524290,3270976
2007-07-01,524310,-99
2007-07-01,524320,-99
2007-07-01,524330,-99
2007-07-01,524390,625284
2007-07-01,530010,7302
2007-07-01,551022,463125
2007-07-01,551023,-99
2007-07-01,551090,-99
