fecha,clae2,total_cif
2009-12-01,58,9589683
2009-12-01,59,702610
2009-12-01,60,7507905
2009-12-01,61,73408928
2009-12-01,62,16610932
2009-12-01,63,86080
2009-12-01,64,5505981
2009-12-01,65,9270943
2009-12-01,66,-99
2009-12-01,68,5175809
2009-12-01,69,235980
2009-12-01,70,2926679
2009-12-01,71,4300412
2009-12-01,72,1921732
2009-12-01,73,332673
2009-12-01,74,106276
2009-12-01,75,-99
2009-12-01,77,9129558
2009-12-01,79,30004
2009-12-01,80,204740
2009-12-01,81,301983
2009-12-01,82,4795215
2009-12-01,85,198403
2009-12-01,86,7530709
2009-12-01,87,-99
2009-12-01,90,-99
2009-12-01,92,878827
2009-12-01,93,351261
2009-12-01,94,1195128
2009-12-01,95,4420540
2009-12-01,96,4360688
2009-12-01,999,2171567
2010-01-01,1,13205331
2010-01-01,2,72974
2010-01-01,3,1360699
2010-01-01,5,-99
2010-01-01,6,43659604
2010-01-01,7,18751554
2010-01-01,8,3489728
2010-01-01,9,14777505
2010-01-01,10,103837896
2010-01-01,11,22909280
2010-01-01,12,8656822
2010-01-01,13,59138912
2010-01-01,14,6622656
2010-01-01,15,21297906
2010-01-01,16,5406790
2010-01-01,17,85937840
2010-01-01,18,14424680
2010-01-01,19,27865304
2010-01-01,20,215887024
2010-01-01,21,67329896
2010-01-01,22,100656328
2010-01-01,23,25564708
2010-01-01,24,150426752
2010-01-01,25,52375928
2010-01-01,26,98338640
2010-01-01,27,49222068
2010-01-01,28,50847460
2010-01-01,29,656910720
2010-01-01,30,20197618
2010-01-01,31,4937701
2010-01-01,32,7560051
2010-01-01,33,14027194
2010-01-01,35,63784520
2010-01-01,36,-99
2010-01-01,37,-99
2010-01-01,38,200239
2010-01-01,39,-99
2010-01-01,41,12735759
2010-01-01,42,15149608
2010-01-01,43,6206801
2010-01-01,45,105807928
2010-01-01,46,659822208
2010-01-01,47,66288840
2010-01-01,49,6655995
2010-01-01,50,154201
2010-01-01,51,89534968
2010-01-01,52,11334301
2010-01-01,53,70659
2010-01-01,55,408887
2010-01-01,56,1757168
2010-01-01,58,9039369
2010-01-01,59,292727
2010-01-01,60,7088818
2010-01-01,61,68487792
2010-01-01,62,7493537
2010-01-01,63,39342
2010-01-01,64,5021383
2010-01-01,65,-99
2010-01-01,66,-99
2010-01-01,68,4223373
2010-01-01,69,-99
2010-01-01,70,2907238
2010-01-01,71,2320936
2010-01-01,72,1595966
2010-01-01,73,919817
2010-01-01,74,202701
2010-01-01,75,-99
2010-01-01,77,8488610
2010-01-01,78,-99
2010-01-01,79,-99
2010-01-01,80,125897
2010-01-01,81,-99
2010-01-01,82,10442833
2010-01-01,85,169021
2010-01-01,86,3990915
2010-01-01,90,102035
2010-01-01,91,-99
2010-01-01,92,682880
2010-01-01,93,102140
2010-01-01,94,506073
2010-01-01,95,917655
2010-01-01,96,1278463
2010-01-01,999,1967278
2010-02-01,1,15289393
2010-02-01,2,-99
2010-02-01,3,4796973
2010-02-01,5,-99
2010-02-01,6,39116176
2010-02-01,7,13525813
2010-02-01,8,3795994
2010-02-01,9,17228832
2010-02-01,10,109723440
2010-02-01,11,21172368
2010-02-01,12,8460198
2010-02-01,13,50721560
2010-02-01,14,7634242
2010-02-01,15,21727064
2010-02-01,16,5408631
2010-02-01,17,73867920
2010-02-01,18,12896660
2010-02-01,19,9122074
2010-02-01,20,229492720
2010-02-01,21,85703256
2010-02-01,22,99620928
2010-02-01,23,21646964
2010-02-01,24,144999040
2010-02-01,25,39290752
2010-02-01,26,103119024
2010-02-01,27,43145388
2010-02-01,28,45319384
2010-02-01,29,800363648
2010-02-01,30,15870404
2010-02-01,31,3839623
2010-02-01,32,5909053
2010-02-01,33,16506727
2010-02-01,35,81005376
2010-02-01,36,-99
2010-02-01,37,-99
2010-02-01,38,365182
2010-02-01,41,1627426
2010-02-01,42,7512122
2010-02-01,43,4584496
2010-02-01,45,101917760
2010-02-01,46,646530240
2010-02-01,47,73252912
2010-02-01,49,6692358
2010-02-01,50,351998
2010-02-01,51,189676992
2010-02-01,52,14186454
2010-02-01,53,-99
2010-02-01,55,667920
2010-02-01,56,3103673
2010-02-01,58,8704454
2010-02-01,59,368421
2010-02-01,60,12398741
2010-02-01,61,81926416
2010-02-01,62,12381987
2010-02-01,63,-99
2010-02-01,64,5002434
2010-02-01,65,-99
2010-02-01,66,-99
2010-02-01,68,6235115
2010-02-01,69,151499
2010-02-01,70,2490439
2010-02-01,71,2980371
2010-02-01,72,1364300
2010-02-01,73,2958974
2010-02-01,74,2784285
2010-02-01,75,22922
2010-02-01,77,8095837
2010-02-01,79,67431
2010-02-01,80,259724
2010-02-01,81,-99
2010-02-01,82,11121778
2010-02-01,85,203677
2010-02-01,86,4321674
2010-02-01,90,347382
2010-02-01,91,-99
2010-02-01,92,493719
2010-02-01,93,117089
2010-02-01,94,1999204
2010-02-01,95,755425
2010-02-01,96,2488212
2010-02-01,999,2108321
2010-03-01,1,16142132
2010-03-01,2,30865
2010-03-01,3,1115067
2010-03-01,5,-99
2010-03-01,6,94669272
2010-03-01,7,23222664
2010-03-01,8,6000231
2010-03-01,9,28598304
2010-03-01,10,136076672
2010-03-01,11,30734884
2010-03-01,12,14096645
2010-03-01,13,71858536
2010-03-01,14,12043659
2010-03-01,15,24331866
2010-03-01,16,8179871
2010-03-01,17,99432104
2010-03-01,18,15956498
2010-03-01,19,46884900
2010-03-01,20,254019472
2010-03-01,21,91152416
2010-03-01,22,133053104
2010-03-01,23,25997468
2010-03-01,24,156848464
2010-03-01,25,47961312
2010-03-01,26,146806064
2010-03-01,27,65089236
2010-03-01,28,64806576
2010-03-01,29,1009594112
2010-03-01,30,19705332
2010-03-01,31,5271119
2010-03-01,32,9641962
2010-03-01,33,18996006
2010-03-01,35,109253216
2010-03-01,36,2070977
2010-03-01,37,-99
2010-03-01,38,363686
2010-03-01,41,5708260
2010-03-01,42,17244580
2010-03-01,43,9821455
2010-03-01,45,121452384
2010-03-01,46,858833536
2010-03-01,47,101742624
2010-03-01,49,8792234
2010-03-01,50,60942
2010-03-01,51,215333904
2010-03-01,52,32595198
2010-03-01,53,1162
2010-03-01,55,550270
2010-03-01,56,1692314
2010-03-01,58,11151836
2010-03-01,59,880919
2010-03-01,60,20773090
2010-03-01,61,85617808
2010-03-01,62,12093535
2010-03-01,63,576374
2010-03-01,64,6383042
2010-03-01,65,259126
2010-03-01,68,5499893
2010-03-01,69,128876
2010-03-01,70,3082805
2010-03-01,71,5345645
2010-03-01,72,2713031
2010-03-01,73,1907912
2010-03-01,74,224153
2010-03-01,75,-99
2010-03-01,77,11367507
2010-03-01,79,116985
2010-03-01,80,116318
2010-03-01,81,-99
2010-03-01,82,15020870
2010-03-01,85,1091657
2010-03-01,86,5080196
2010-03-01,90,8945
2010-03-01,92,356040
2010-03-01,93,403533
2010-03-01,94,1049671
2010-03-01,95,1278970
2010-03-01,96,1547306
2010-03-01,999,3031542
2010-04-01,1,8726785
2010-04-01,2,274101
2010-04-01,3,1591925
2010-04-01,5,-99
2010-04-01,6,80610112
2010-04-01,7,15151376
2010-04-01,8,4536867
2010-04-01,9,20448096
2010-04-01,10,166809152
2010-04-01,11,25655300
2010-04-01,12,12010440
2010-04-01,13,67060472
2010-04-01,14,10549462
2010-04-01,15,21029324
2010-04-01,16,6842176
2010-04-01,17,89371360
2010-04-01,18,12564207
2010-04-01,19,35126984
2010-04-01,20,246288592
2010-04-01,21,81707448
2010-04-01,22,118029472
2010-04-01,23,19362288
2010-04-01,24,178885760
2010-04-01,25,47423580
2010-04-01,26,167331312
2010-04-01,27,66680344
2010-04-01,28,61727624
2010-04-01,29,996658368
2010-04-01,30,20772882
2010-04-01,31,4459564
2010-04-01,32,7699540
2010-04-01,33,21456900
2010-04-01,35,74664448
2010-04-01,36,-99
2010-04-01,37,-99
2010-04-01,38,267229
2010-04-01,41,2060050
2010-04-01,42,13504915
2010-04-01,43,6474305
2010-04-01,45,119883736
2010-04-01,46,751006272
2010-04-01,47,100189008
2010-04-01,49,5387014
2010-04-01,50,403710
2010-04-01,51,128938888
2010-04-01,52,9652567
2010-04-01,53,-99
2010-04-01,55,639551
2010-04-01,56,3233530
2010-04-01,58,11224231
2010-04-01,59,678053
2010-04-01,60,19757732
2010-04-01,61,74016032
2010-04-01,62,10537678
2010-04-01,63,754063
2010-04-01,64,6224074
2010-04-01,65,333038
2010-04-01,66,-99
2010-04-01,68,3965291
2010-04-01,69,209745
2010-04-01,70,9205872
2010-04-01,71,4196054
2010-04-01,72,2071042
2010-04-01,73,1249112
2010-04-01,74,136203
2010-04-01,75,-99
2010-04-01,77,38003984
2010-04-01,78,-99
2010-04-01,79,118056
2010-04-01,80,45103
2010-04-01,81,-99
2010-04-01,82,80705784
2010-04-01,85,235958
2010-04-01,86,3984587
2010-04-01,90,51254
2010-04-01,92,999018
2010-04-01,93,89546
2010-04-01,94,780204
2010-04-01,95,1357795
2010-04-01,96,1346908
2010-04-01,999,2229341
2010-05-01,1,10463414
2010-05-01,2,78221
2010-05-01,3,1573428
2010-05-01,5,-99
2010-05-01,6,164206736
2010-05-01,7,21082354
2010-05-01,8,5825701
2010-05-01,9,18116214
2010-05-01,10,150540736
2010-05-01,11,33971924
2010-05-01,12,8669637
2010-05-01,13,66619864
2010-05-01,14,9037092
2010-05-01,15,19841876
2010-05-01,16,7529632
2010-05-01,17,91805560
2010-05-01,18,12173238
2010-05-01,19,79773368
2010-05-01,20,269759968
2010-05-01,21,76075776
2010-05-01,22,124377576
2010-05-01,23,21798184
2010-05-01,24,184740304
2010-05-01,25,52554460
2010-05-01,26,139379488
2010-05-01,27,71819840
2010-05-01,28,61395424
2010-05-01,29,1038856768
2010-05-01,30,16301105
2010-05-01,31,3920576
2010-05-01,32,6861374
2010-05-01,33,17739544
2010-05-01,35,131144392
2010-05-01,36,-99
2010-05-01,37,-99
2010-05-01,38,601484
2010-05-01,39,-99
2010-05-01,41,9814183
2010-05-01,42,99574080
2010-05-01,43,4925730
2010-05-01,45,126228800
2010-05-01,46,819203008
2010-05-01,47,87411816
2010-05-01,49,4608551
2010-05-01,50,337358
2010-05-01,51,78288064
2010-05-01,52,8226784
2010-05-01,53,42827
2010-05-01,55,584358
2010-05-01,56,2669707
2010-05-01,58,10211682
2010-05-01,59,937715
2010-05-01,60,21188712
2010-05-01,61,79953040
2010-05-01,62,11333648
2010-05-01,63,570698
2010-05-01,64,7606074
2010-05-01,65,616676
2010-05-01,66,-99
2010-05-01,68,5156267
2010-05-01,69,112509
2010-05-01,70,10505458
2010-05-01,71,5247161
2010-05-01,72,1087679
2010-05-01,73,382084
2010-05-01,74,39344
2010-05-01,77,6880214
2010-05-01,79,-99
2010-05-01,80,437527
2010-05-01,81,-99
2010-05-01,82,218266704
2010-05-01,85,640454
2010-05-01,86,5078836
2010-05-01,90,924291
2010-05-01,91,-99
2010-05-01,92,656276
2010-05-01,93,152197
2010-05-01,94,3427336
2010-05-01,95,1255708
2010-05-01,96,1534024
2010-05-01,999,3923838
2010-06-01,1,13164095
2010-06-01,2,-99
2010-06-01,3,1525674
2010-06-01,5,-99
2010-06-01,6,121963096
2010-06-01,7,19915228
2010-06-01,8,9977235
2010-06-01,9,20915992
2010-06-01,10,145504880
2010-06-01,11,25529648
2010-06-01,12,9595035
2010-06-01,13,68169848
2010-06-01,14,7916088
2010-06-01,15,26964708
2010-06-01,16,8243045
2010-06-01,17,96904936
2010-06-01,18,19860664
2010-06-01,19,14023240
2010-06-01,20,276086784
2010-06-01,21,89958704
2010-06-01,22,138550432
2010-06-01,23,29473744
2010-06-01,24,239635616
2010-06-01,25,53319192
2010-06-01,26,172991856
2010-06-01,27,69558176
2010-06-01,28,71540872
2010-06-01,29,1109271168
2010-06-01,30,24526804
2010-06-01,31,6258489
2010-06-01,32,9525095
2010-06-01,33,28494168
2010-06-01,35,127073136
2010-06-01,36,331254
2010-06-01,37,-99
2010-06-01,38,482942
2010-06-01,39,-99
2010-06-01,41,1981424
2010-06-01,42,7784716
2010-06-01,43,5582227
2010-06-01,45,126624872
2010-06-01,46,963459520
2010-06-01,47,108922256
2010-06-01,49,11596624
2010-06-01,50,21339008
2010-06-01,51,71892256
2010-06-01,52,7810195
2010-06-01,53,31231
2010-06-01,55,131206
2010-06-01,56,3067357
2010-06-01,58,8039790
2010-06-01,59,1660321
2010-06-01,60,34757496
2010-06-01,61,91350264
2010-06-01,62,14993449
2010-06-01,63,745118
2010-06-01,64,6929958
2010-06-01,65,-99
2010-06-01,66,-99
2010-06-01,68,4962733
2010-06-01,69,3562703
2010-06-01,70,4147612
2010-06-01,71,4301042
2010-06-01,72,2709693
2010-06-01,73,282249
2010-06-01,74,271831
2010-06-01,77,13931455
2010-06-01,79,61127
2010-06-01,80,162528
2010-06-01,81,-99
2010-06-01,82,423983424
2010-06-01,85,167371
2010-06-01,86,4501251
2010-06-01,90,-99
2010-06-01,91,-99
2010-06-01,92,350909
2010-06-01,93,339147
2010-06-01,94,13349417
2010-06-01,95,2129224
2010-06-01,96,1306862
2010-06-01,999,4103837
2010-07-01,1,9641598
2010-07-01,2,429038
2010-07-01,3,1822709
2010-07-01,5,-99
2010-07-01,6,80240480
2010-07-01,7,21686238
2010-07-01,8,16228308
2010-07-01,9,29382448
2010-07-01,10,173317920
2010-07-01,11,25470808
2010-07-01,12,11017854
2010-07-01,13,71669264
2010-07-01,14,7312851
2010-07-01,15,26576984
2010-07-01,16,9879732
2010-07-01,17,93602288
2010-07-01,18,16257772
2010-07-01,19,31147468
2010-07-01,20,298613728
2010-07-01,21,90588328
2010-07-01,22,146746640
2010-07-01,23,33820164
2010-07-01,24,251861104
2010-07-01,25,46112376
2010-07-01,26,188903600
2010-07-01,27,77835160
2010-07-01,28,72599792
2010-07-01,29,1112514688
2010-07-01,30,27837690
2010-07-01,31,5295441
2010-07-01,32,8876416
2010-07-01,33,28900784
2010-07-01,35,140265664
2010-07-01,36,-99
2010-07-01,37,-99
2010-07-01,38,661775
2010-07-01,41,1276803
2010-07-01,42,24386816
2010-07-01,43,43096984
2010-07-01,45,154114336
2010-07-01,46,1008092416
2010-07-01,47,124620432
2010-07-01,49,8786733
2010-07-01,50,84459
2010-07-01,51,4623100
2010-07-01,52,13543987
2010-07-01,53,-99
2010-07-01,55,793916
2010-07-01,56,2318753
2010-07-01,58,7344459
2010-07-01,59,1687737
2010-07-01,60,25901834
2010-07-01,61,96870816
2010-07-01,62,8695360
2010-07-01,63,3071970
2010-07-01,64,7064588
2010-07-01,65,-99
2010-07-01,66,-99
2010-07-01,68,5527395
2010-07-01,69,194320
2010-07-01,70,2788695
2010-07-01,71,4681526
2010-07-01,72,5156118
2010-07-01,73,680345
2010-07-01,74,216980
2010-07-01,75,-99
2010-07-01,77,18072664
2010-07-01,78,-99
2010-07-01,79,107988
2010-07-01,80,99186
2010-07-01,81,-99
2010-07-01,82,372175552
2010-07-01,85,434552
2010-07-01,86,2888627
2010-07-01,90,-99
2010-07-01,91,-99
2010-07-01,92,957215
2010-07-01,93,1100610
2010-07-01,94,1839394
2010-07-01,95,1592824
2010-07-01,96,1102267
2010-07-01,999,4932400
2010-08-01,1,16926408
2010-08-01,2,93162
2010-08-01,3,2680286
2010-08-01,5,-99
2010-08-01,6,99458200
2010-08-01,7,19894344
2010-08-01,8,8208323
2010-08-01,9,25301232
2010-08-01,10,148909248
2010-08-01,11,36618776
2010-08-01,12,11960839
2010-08-01,13,80328160
2010-08-01,14,12901762
2010-08-01,15,26087476
2010-08-01,16,11033292
2010-08-01,17,114145416
2010-08-01,18,19965640
2010-08-01,19,22020546
2010-08-01,20,304526112
2010-08-01,21,85935800
2010-08-01,22,134627376
2010-08-01,23,34909828
2010-08-01,24,271604704
2010-08-01,25,57718744
2010-08-01,26,203363328
2010-08-01,27,78575864
2010-08-01,28,88162456
2010-08-01,29,1270272384
2010-08-01,30,27929908
2010-08-01,31,5435469
2010-08-01,32,10133160
2010-08-01,33,14149094
2010-08-01,35,177507424
2010-08-01,36,-99
2010-08-01,37,-99
2010-08-01,38,194098
2010-08-01,41,3362119
2010-08-01,42,63609912
2010-08-01,43,9363138
2010-08-01,45,157331072
2010-08-01,46,1014190784
2010-08-01,47,115261016
2010-08-01,49,4242784
2010-08-01,50,323673
2010-08-01,51,75163992
2010-08-01,52,18796260
2010-08-01,53,-99
2010-08-01,55,948461
2010-08-01,56,2029913
2010-08-01,58,9850941
2010-08-01,59,727950
2010-08-01,60,20243784
2010-08-01,61,78819184
2010-08-01,62,14437041
2010-08-01,63,891607
2010-08-01,64,12254056
2010-08-01,65,950484
2010-08-01,68,4894295
2010-08-01,70,7130517
2010-08-01,71,3550622
2010-08-01,72,2157058
2010-08-01,73,951167
2010-08-01,74,482070
2010-08-01,75,-99
2010-08-01,77,9125551
2010-08-01,79,129006
2010-08-01,80,364005
2010-08-01,81,-99
2010-08-01,82,220843840
2010-08-01,85,359994
2010-08-01,86,6949003
2010-08-01,90,72654
2010-08-01,91,-99
2010-08-01,92,1349414
2010-08-01,93,342720
2010-08-01,94,2013404
2010-08-01,95,1576274
2010-08-01,96,1160381
2010-08-01,999,3625958
2010-09-01,1,22238076
2010-09-01,2,97546
2010-09-01,3,3434723
2010-09-01,5,-99
2010-09-01,6,99324592
2010-09-01,7,27104372
2010-09-01,8,7681608
2010-09-01,9,27450336
2010-09-01,10,161734880
2010-09-01,11,33999124
2010-09-01,12,10981307
2010-09-01,13,84991472
2010-09-01,14,14335060
2010-09-01,15,32231232
2010-09-01,16,9837487
2010-09-01,17,108186160
2010-09-01,18,21000378
2010-09-01,19,57714044
2010-09-01,20,281194464
2010-09-01,21,94256336
2010-09-01,22,157796832
2010-09-01,23,29953784
2010-09-01,24,270553984
2010-09-01,25,53403956
2010-09-01,26,227273936
2010-09-01,27,86359408
2010-09-01,28,112132352
2010-09-01,29,1243890816
2010-09-01,30,28614612
2010-09-01,31,7412968
2010-09-01,32,10843167
2010-09-01,33,13696349
2010-09-01,35,82987264
2010-09-01,36,-99
2010-09-01,38,718848
2010-09-01,41,24590064
2010-09-01,42,58972044
2010-09-01,43,7578455
2010-09-01,45,167585392
2010-09-01,46,1062423936
2010-09-01,47,149632480
2010-09-01,49,11072486
2010-09-01,50,242184
2010-09-01,51,247517488
2010-09-01,52,13582845
2010-09-01,53,79734
2010-09-01,55,126223
2010-09-01,56,1195792
2010-09-01,58,8555209
2010-09-01,59,1691581
2010-09-01,60,16277527
2010-09-01,61,100236904
2010-09-01,62,14381818
2010-09-01,63,1810975
2010-09-01,64,8488244
2010-09-01,65,-99
2010-09-01,68,4819442
2010-09-01,69,139144
2010-09-01,70,3441084
2010-09-01,71,4067783
2010-09-01,72,3501594
2010-09-01,73,892415
2010-09-01,74,610846
2010-09-01,75,-99
2010-09-01,77,10040863
2010-09-01,78,-99
2010-09-01,79,-99
2010-09-01,80,41595
2010-09-01,81,-99
2010-09-01,82,64215104
2010-09-01,85,362297
2010-09-01,86,4256576
2010-09-01,90,28303
2010-09-01,91,-99
2010-09-01,92,1750005
2010-09-01,93,1105040
2010-09-01,94,1687662
2010-09-01,95,1836295
2010-09-01,96,1620160
2010-09-01,999,3606887
2010-10-01,1,18861022
2010-10-01,2,558370
2010-10-01,3,2031102
2010-10-01,5,-99
2010-10-01,6,84197632
2010-10-01,7,20864472
2010-10-01,8,11403961
2010-10-01,9,26906944
2010-10-01,10,182900960
2010-10-01,11,23855530
2010-10-01,12,11013425
2010-10-01,13,73638496
2010-10-01,14,13367902
2010-10-01,15,26153824
2010-10-01,16,9548078
2010-10-01,17,110485952
2010-10-01,18,16503373
2010-10-01,19,76610264
2010-10-01,20,301889536
2010-10-01,21,85312400
2010-10-01,22,141518960
2010-10-01,23,35743136
2010-10-01,24,184418528
2010-10-01,25,55034696
2010-10-01,26,242275696
2010-10-01,27,76515432
2010-10-01,28,123252768
2010-10-01,29,1178774016
2010-10-01,30,24508554
2010-10-01,31,5541889
2010-10-01,32,10113230
2010-10-01,33,14418409
2010-10-01,35,89281824
2010-10-01,36,185762
2010-10-01,37,-99
2010-10-01,38,165613
2010-10-01,39,-99
2010-10-01,41,41173292
2010-10-01,42,37660672
2010-10-01,43,9303604
2010-10-01,45,182550736
2010-10-01,46,1014077312
2010-10-01,47,139733104
2010-10-01,49,7835171
2010-10-01,50,243432
2010-10-01,51,75387672
2010-10-01,52,12591368
2010-10-01,55,147412
2010-10-01,56,3095907
2010-10-01,58,9550021
2010-10-01,59,538044
2010-10-01,60,10330105
2010-10-01,61,67822976
2010-10-01,62,8485885
2010-10-01,63,260200
2010-10-01,64,13150875
2010-10-01,65,-99
2010-10-01,68,3995703
2010-10-01,69,-99
2010-10-01,70,2895927
2010-10-01,71,3953358
2010-10-01,72,6701861
2010-10-01,73,319500
2010-10-01,74,315076
2010-10-01,75,-99
2010-10-01,77,8819282
2010-10-01,79,-99
2010-10-01,80,80098
2010-10-01,81,173349
2010-10-01,82,6480849
2010-10-01,85,325035
2010-10-01,86,6580030
2010-10-01,87,-99
2010-10-01,90,136228
2010-10-01,91,-99
2010-10-01,92,3128230
2010-10-01,93,1150070
2010-10-01,94,2007979
2010-10-01,95,2693840
2010-10-01,96,1489202
2010-10-01,999,3133222
2010-11-01,1,19335472
2010-11-01,2,282438
2010-11-01,3,2471701
2010-11-01,5,-99
2010-11-01,6,106771240
2010-11-01,7,23839508
2010-11-01,8,16711283
2010-11-01,9,36897120
2010-11-01,10,156024304
2010-11-01,11,38393216
2010-11-01,12,10290009
2010-11-01,13,92056240
2010-11-01,14,13204193
2010-11-01,15,26350750
2010-11-01,16,9810297
2010-11-01,17,114586608
2010-11-01,18,21164232
2010-11-01,19,57515360
2010-11-01,20,349323168
2010-11-01,21,100716984
2010-11-01,22,152581152
2010-11-01,23,30762766
2010-11-01,24,268338512
2010-11-01,25,69961152
2010-11-01,26,226884496
2010-11-01,27,109692784
2010-11-01,28,122063360
2010-11-01,29,1347846784
2010-11-01,30,26645804
2010-11-01,31,7532675
2010-11-01,32,12254962
2010-11-01,33,23417338
2010-11-01,35,46840632
2010-11-01,36,-99
2010-11-01,37,-99
2010-11-01,38,468814
2010-11-01,39,-99
2010-11-01,41,19052268
2010-11-01,42,31487600
2010-11-01,43,10968266
2010-11-01,45,153640176
2010-11-01,46,1241058432
2010-11-01,47,148196544
2010-11-01,49,3460845
2010-11-01,50,894143
2010-11-01,51,80540032
2010-11-01,52,17238412
2010-11-01,53,30244
2010-11-01,55,634568
2010-11-01,56,2757392
2010-11-01,58,11896486
2010-11-01,59,2449561
2010-11-01,60,22100128
2010-11-01,61,66807788
2010-11-01,62,12554939
2010-11-01,63,721003
2010-11-01,64,8471091
2010-11-01,65,1313379
2010-11-01,66,-99
2010-11-01,68,5798284
2010-11-01,69,144507
2010-11-01,70,4197101
2010-11-01,71,7032441
2010-11-01,72,2185705
2010-11-01,73,629394
2010-11-01,74,149668
2010-11-01,75,-99
2010-11-01,77,12531569
2010-11-01,79,23041
2010-11-01,80,290891
2010-11-01,81,-99
2010-11-01,82,17675240
2010-11-01,85,155706
2010-11-01,86,5488547
2010-11-01,87,-99
2010-11-01,90,416331
2010-11-01,91,-99
2010-11-01,92,7614569
2010-11-01,93,718773
2010-11-01,94,1937650
2010-11-01,95,2622550
2010-11-01,96,1434664
2010-11-01,999,3275857
2010-12-01,1,28233404
2010-12-01,2,113016
2010-12-01,3,2006856
2010-12-01,5,-99
2010-12-01,6,130371936
2010-12-01,7,16649978
2010-12-01,8,15540661
2010-12-01,9,23659532
2010-12-01,10,181749136
2010-12-01,11,27037256
2010-12-01,12,8534884
2010-12-01,13,93253904
2010-12-01,14,12192787
2010-12-01,15,27114736
2010-12-01,16,8693139
2010-12-01,17,117299968
2010-12-01,18,32206890
2010-12-01,19,63980708
2010-12-01,20,276267552
2010-12-01,21,83640832
2010-12-01,22,153206080
2010-12-01,23,30036072
2010-12-01,24,241497376
2010-12-01,25,76294664
2010-12-01,26,181283184
2010-12-01,27,90351272
2010-12-01,28,122571480
2010-12-01,29,1148137216
2010-12-01,30,33697540
2010-12-01,31,7833401
2010-12-01,32,9329546
2010-12-01,33,12945623
2010-12-01,35,100027544
2010-12-01,36,-99
2010-12-01,37,-99
2010-12-01,38,220284
2010-12-01,41,11588259
2010-12-01,42,35920016
2010-12-01,43,7508473
2010-12-01,45,185058800
2010-12-01,46,1172586368
2010-12-01,47,131483048
2010-12-01,49,11193252
2010-12-01,50,196673
2010-12-01,51,220985104
2010-12-01,52,11598668
2010-12-01,53,100118
2010-12-01,55,158981
2010-12-01,56,2996440
2010-12-01,58,9619788
2010-12-01,59,982607
2010-12-01,60,15269075
2010-12-01,61,79505864
2010-12-01,62,19465420
2010-12-01,63,443156
2010-12-01,64,17193208
2010-12-01,65,-99
2010-12-01,66,-99
2010-12-01,68,7390795
2010-12-01,69,30591
2010-12-01,70,4777245
2010-12-01,71,5805524
2010-12-01,72,2961550
2010-12-01,73,553516
2010-12-01,74,180587
2010-12-01,75,-99
2010-12-01,77,13110488
2010-12-01,79,20957
2010-12-01,80,148096
2010-12-01,81,78042
2010-12-01,82,35535604
2010-12-01,85,286824
2010-12-01,86,5276926
2010-12-01,90,74353
2010-12-01,91,-99
2010-12-01,92,863304
2010-12-01,93,312354
2010-12-01,94,1125034
2010-12-01,95,3504755
2010-12-01,96,1196617
2010-12-01,999,4399828
2011-01-01,1,19885972
2011-01-01,2,111958
2011-01-01,3,3091452
2011-01-01,5,-99
2011-01-01,6,143860368
2011-01-01,7,21258368
2011-01-01,8,13231786
2011-01-01,9,22654416
2011-01-01,10,156343440
2011-01-01,11,26227268
2011-01-01,12,9610003
2011-01-01,13,82855824
2011-01-01,14,10505288
2011-01-01,15,23656868
2011-01-01,16,9763913
2011-01-01,17,122573888
2011-01-01,18,16695327
2011-01-01,19,64298400
2011-01-01,20,310446240
2011-01-01,21,84266440
2011-01-01,22,149221040
2011-01-01,23,24145532
2011-01-01,24,270454432
2011-01-01,25,59369516
2011-01-01,26,187924672
2011-01-01,27,86257232
2011-01-01,28,107433440
2011-01-01,29,997231680
2011-01-01,30,38964752
2011-01-01,31,4988399
2011-01-01,32,11270520
2011-01-01,33,16619047
2011-01-01,35,228498368
2011-01-01,36,82421
2011-01-01,38,141335
2011-01-01,41,13388416
2011-01-01,42,34412392
2011-01-01,43,7880726
2011-01-01,45,149502016
2011-01-01,46,996988096
2011-01-01,47,97597600
2011-01-01,49,4171003
2011-01-01,50,2172088
2011-01-01,51,3188823
2011-01-01,52,11105147
2011-01-01,53,4129
2011-01-01,55,270366
2011-01-01,56,2192566
2011-01-01,58,10696209
2011-01-01,59,412956
2011-01-01,60,22779600
2011-01-01,61,68611000
2011-01-01,62,8818650
2011-01-01,63,421025
2011-01-01,64,36494032
2011-01-01,65,-99
2011-01-01,68,5362361
2011-01-01,69,43658
2011-01-01,70,5057747
2011-01-01,71,6575970
2011-01-01,72,2394207
2011-01-01,73,2793544
2011-01-01,74,232656
2011-01-01,75,-99
2011-01-01,77,5842543
2011-01-01,79,-99
2011-01-01,80,112922
2011-01-01,81,106768
2011-01-01,82,11372705
2011-01-01,85,200903
2011-01-01,86,7263455
2011-01-01,90,-99
2011-01-01,92,4231346
2011-01-01,93,498148
2011-01-01,94,8192379
2011-01-01,95,1795102
2011-01-01,96,1279929
2011-01-01,999,5704912
2011-02-01,1,13920638
2011-02-01,2,191290
2011-02-01,3,3406167
2011-02-01,5,-99
2011-02-01,6,153285216
2011-02-01,7,16019211
2011-02-01,8,5440258
2011-02-01,9,27595028
2011-02-01,10,152644960
2011-02-01,11,21745036
2011-02-01,12,12795890
2011-02-01,13,71082032
2011-02-01,14,11527995
2011-02-01,15,27820764
2011-02-01,16,7632045
2011-02-01,17,111557696
