fecha,letra,empresas
2012-03-01,M,61
2012-03-01,N,51
2012-03-01,O,-99
2012-03-01,P,4
2012-03-01,Q,6
2012-03-01,R,7
2012-03-01,S,21
2012-03-01,Z,10
2012-04-01,A,340
2012-04-01,B,82
2012-04-01,C,3377
2012-04-01,D,7
2012-04-01,E,5
2012-04-01,F,30
2012-04-01,G,1082
2012-04-01,H,84
2012-04-01,I,4
2012-04-01,J,97
2012-04-01,K,3
2012-04-01,L,20
2012-04-01,M,57
2012-04-01,N,38
2012-04-01,O,-99
2012-04-01,P,3
2012-04-01,Q,3
2012-04-01,R,4
2012-04-01,S,17
2012-04-01,Z,10
2012-05-01,A,340
2012-05-01,B,77
2012-05-01,C,3450
2012-05-01,D,7
2012-05-01,E,3
2012-05-01,F,35
2012-05-01,G,1083
2012-05-01,H,86
2012-05-01,I,4
2012-05-01,J,96
2012-05-01,K,4
2012-05-01,L,18
2012-05-01,M,65
2012-05-01,N,39
2012-05-01,P,-99
2012-05-01,Q,4
2012-05-01,R,6
2012-05-01,S,18
2012-05-01,Z,15
2012-06-01,A,321
2012-06-01,B,77
2012-06-01,C,3436
2012-06-01,D,5
2012-06-01,E,4
2012-06-01,F,32
2012-06-01,G,1118
2012-06-01,H,85
2012-06-01,I,7
2012-06-01,J,121
2012-06-01,K,5
2012-06-01,L,17
2012-06-01,M,58
2012-06-01,N,41
2012-06-01,O,-99
2012-06-01,P,5
2012-06-01,Q,4
2012-06-01,R,6
2012-06-01,S,20
2012-06-01,Z,12
2012-07-01,A,283
2012-07-01,B,81
2012-07-01,C,3455
2012-07-01,D,5
2012-07-01,E,4
2012-07-01,F,32
2012-07-01,G,1166
2012-07-01,H,70
2012-07-01,I,5
2012-07-01,J,132
2012-07-01,K,5
2012-07-01,L,19
2012-07-01,M,69
2012-07-01,N,47
2012-07-01,O,-99
2012-07-01,P,3
2012-07-01,Q,4
2012-07-01,R,6
2012-07-01,S,26
2012-07-01,Z,9
2012-08-01,A,274
2012-08-01,B,94
2012-08-01,C,3395
2012-08-01,D,7
2012-08-01,E,6
2012-08-01,F,37
2012-08-01,G,1174
2012-08-01,H,79
2012-08-01,I,6
2012-08-01,J,99
2012-08-01,K,-99
2012-08-01,L,17
2012-08-01,M,60
2012-08-01,N,52
2012-08-01,O,-99
2012-08-01,P,3
2012-08-01,Q,4
2012-08-01,R,10
2012-08-01,S,21
2012-08-01,Z,13
2012-09-01,A,291
2012-09-01,B,81
2012-09-01,C,3441
2012-09-01,D,6
2012-09-01,E,4
2012-09-01,F,28
2012-09-01,G,1122
2012-09-01,H,72
2012-09-01,I,4
2012-09-01,J,92
2012-09-01,K,3
2012-09-01,L,13
2012-09-01,M,54
2012-09-01,N,44
2012-09-01,P,3
2012-09-01,Q,3
2012-09-01,R,8
2012-09-01,S,15
2012-09-01,Z,8
2012-10-01,A,295
2012-10-01,B,76
2012-10-01,C,3497
2012-10-01,D,5
2012-10-01,E,-99
2012-10-01,F,38
2012-10-01,G,1194
2012-10-01,H,76
2012-10-01,I,4
2012-10-01,J,103
2012-10-01,K,3
2012-10-01,L,16
2012-10-01,M,62
2012-10-01,N,49
2012-10-01,O,-99
2012-10-01,P,4
2012-10-01,Q,3
2012-10-01,R,7
2012-10-01,S,19
2012-10-01,Z,5
2012-11-01,A,307
2012-11-01,B,82
2012-11-01,C,3461
2012-11-01,D,6
2012-11-01,E,4
2012-11-01,F,33
2012-11-01,G,1214
2012-11-01,H,89
2012-11-01,I,8
2012-11-01,J,97
2012-11-01,K,3
2012-11-01,L,18
2012-11-01,M,66
2012-11-01,N,46
2012-11-01,O,-99
2012-11-01,P,-99
2012-11-01,Q,5
2012-11-01,R,8
2012-11-01,S,18
2012-11-01,Z,4
2012-12-01,A,294
2012-12-01,B,76
2012-12-01,C,3425
2012-12-01,D,5
2012-12-01,E,-99
2012-12-01,F,28
2012-12-01,G,1203
2012-12-01,H,95
2012-12-01,I,5
2012-12-01,J,99
2012-12-01,K,3
2012-12-01,L,24
2012-12-01,M,72
2012-12-01,N,47
2012-12-01,O,-99
2012-12-01,P,-99
2012-12-01,Q,5
2012-12-01,R,7
2012-12-01,S,21
2012-12-01,Z,9
2013-01-01,A,272
2013-01-01,B,68
2013-01-01,C,3139
2013-01-01,D,6
2013-01-01,E,3
2013-01-01,F,33
2013-01-01,G,1048
2013-01-01,H,68
2013-01-01,I,5
2013-01-01,J,91
2013-01-01,K,-99
2013-01-01,L,9
2013-01-01,M,57
2013-01-01,N,35
2013-01-01,O,-99
2013-01-01,P,-99
2013-01-01,Q,6
2013-01-01,R,7
2013-01-01,S,17
2013-01-01,Z,-99
2013-02-01,A,267
2013-02-01,B,70
2013-02-01,C,2895
2013-02-01,D,5
2013-02-01,E,4
2013-02-01,F,24
2013-02-01,G,966
2013-02-01,H,74
2013-02-01,I,5
2013-02-01,J,80
2013-02-01,K,-99
2013-02-01,L,12
2013-02-01,M,47
2013-02-01,N,35
2013-02-01,P,3
2013-02-01,Q,3
2013-02-01,R,-99
2013-02-01,S,16
2013-02-01,Z,-99
2013-03-01,A,303
2013-03-01,B,72
2013-03-01,C,3326
2013-03-01,D,4
2013-03-01,E,4
2013-03-01,F,29
2013-03-01,G,1124
2013-03-01,H,82
2013-03-01,I,7
2013-03-01,J,102
2013-03-01,K,-99
2013-03-01,L,12
2013-03-01,M,65
2013-03-01,N,37
2013-03-01,O,-99
2013-03-01,P,-99
2013-03-01,Q,3
2013-03-01,R,7
2013-03-01,S,17
2013-03-01,Z,3
2013-04-01,A,314
2013-04-01,B,77
2013-04-01,C,3256
2013-04-01,D,5
2013-04-01,E,5
2013-04-01,F,25
2013-04-01,G,1080
2013-04-01,H,74
2013-04-01,I,3
2013-04-01,J,102
2013-04-01,K,-99
2013-04-01,L,20
2013-04-01,M,47
2013-04-01,N,42
2013-04-01,P,3
2013-04-01,Q,6
2013-04-01,R,7
2013-04-01,S,13
2013-04-01,Z,-99
2013-05-01,A,316
2013-05-01,B,85
2013-05-01,C,3282
2013-05-01,D,7
2013-05-01,E,4
2013-05-01,F,30
2013-05-01,G,1181
2013-05-01,H,86
2013-05-01,I,5
2013-05-01,J,83
2013-05-01,K,-99
2013-05-01,L,12
2013-05-01,M,65
2013-05-01,N,48
2013-05-01,O,-99
2013-05-01,P,6
2013-05-01,Q,4
2013-05-01,R,7
2013-05-01,S,17
2013-05-01,Z,3
2013-06-01,A,292
2013-06-01,B,75
2013-06-01,C,3176
2013-06-01,D,6
2013-06-01,E,3
2013-06-01,F,25
2013-06-01,G,1122
2013-06-01,H,79
2013-06-01,I,3
2013-06-01,J,98
2013-06-01,K,3
2013-06-01,L,14
2013-06-01,M,56
2013-06-01,N,33
2013-06-01,O,-99
2013-06-01,P,3
2013-06-01,Q,3
2013-06-01,R,7
2013-06-01,S,16
2013-06-01,Z,-99
2013-07-01,A,284
2013-07-01,B,72
2013-07-01,C,3230
2013-07-01,D,4
2013-07-01,E,5
2013-07-01,F,27
2013-07-01,G,1120
2013-07-01,H,79
2013-07-01,I,6
2013-07-01,J,97
2013-07-01,K,3
2013-07-01,L,16
2013-07-01,M,65
2013-07-01,N,44
2013-07-01,P,4
2013-07-01,Q,4
2013-07-01,R,5
2013-07-01,S,16
2013-07-01,Z,-99
2013-08-01,A,297
2013-08-01,B,74
2013-08-01,C,3251
2013-08-01,D,5
2013-08-01,E,4
2013-08-01,F,36
2013-08-01,G,1097
2013-08-01,H,81
2013-08-01,I,5
2013-08-01,J,84
2013-08-01,K,4
2013-08-01,L,10
2013-08-01,M,59
2013-08-01,N,36
2013-08-01,O,-99
2013-08-01,P,-99
2013-08-01,Q,6
2013-08-01,R,5
2013-08-01,S,13
2013-09-01,A,291
2013-09-01,B,78
2013-09-01,C,3242
2013-09-01,D,7
2013-09-01,E,4
2013-09-01,F,37
2013-09-01,G,1104
2013-09-01,H,66
2013-09-01,I,4
2013-09-01,J,83
2013-09-01,K,4
2013-09-01,L,12
2013-09-01,M,52
2013-09-01,N,42
2013-09-01,P,-99
2013-09-01,Q,4
2013-09-01,R,11
2013-09-01,S,19
2013-09-01,Z,-99
2013-10-01,A,262
2013-10-01,B,74
2013-10-01,C,3228
2013-10-01,D,6
2013-10-01,E,7
2013-10-01,F,29
2013-10-01,G,1076
2013-10-01,H,78
2013-10-01,I,-99
2013-10-01,J,83
2013-10-01,K,-99
2013-10-01,L,12
2013-10-01,M,58
2013-10-01,N,40
2013-10-01,O,-99
2013-10-01,P,3
2013-10-01,Q,4
2013-10-01,R,6
2013-10-01,S,13
2013-10-01,Z,-99
2013-11-01,A,249
2013-11-01,B,78
2013-11-01,C,3209
2013-11-01,D,7
2013-11-01,E,6
2013-11-01,F,32
2013-11-01,G,1045
2013-11-01,H,77
2013-11-01,I,3
2013-11-01,J,91
2013-11-01,K,-99
2013-11-01,L,9
2013-11-01,M,51
2013-11-01,N,35
2013-11-01,O,-99
2013-11-01,P,-99
2013-11-01,Q,3
2013-11-01,R,6
2013-11-01,S,16
2013-11-01,Z,-99
2013-12-01,A,263
2013-12-01,B,76
2013-12-01,C,3130
2013-12-01,D,4
2013-12-01,E,6
2013-12-01,F,27
2013-12-01,G,1022
2013-12-01,H,71
2013-12-01,I,6
2013-12-01,J,95
2013-12-01,K,3
2013-12-01,L,9
2013-12-01,M,64
2013-12-01,N,30
2013-12-01,P,3
2013-12-01,Q,5
2013-12-01,R,6
2013-12-01,S,15
2014-01-01,A,224
2014-01-01,B,73
2014-01-01,C,2865
2014-01-01,D,3
2014-01-01,E,3
2014-01-01,F,18
2014-01-01,G,885
2014-01-01,H,66
2014-01-01,J,91
2014-01-01,K,3
2014-01-01,L,12
2014-01-01,M,59
2014-01-01,N,31
2014-01-01,O,-99
2014-01-01,P,-99
2014-01-01,Q,3
2014-01-01,R,6
2014-01-01,S,10
2014-02-01,A,234
2014-02-01,B,74
2014-02-01,C,2775
2014-02-01,D,3
2014-02-01,E,5
2014-02-01,F,27
2014-02-01,G,855
2014-02-01,H,67
2014-02-01,I,5
2014-02-01,J,63
2014-02-01,K,4
2014-02-01,L,8
2014-02-01,M,45
2014-02-01,N,34
2014-02-01,Q,4
2014-02-01,R,6
2014-02-01,S,15
2014-03-01,A,276
2014-03-01,B,73
2014-03-01,C,2982
2014-03-01,D,5
2014-03-01,E,7
2014-03-01,F,21
2014-03-01,G,881
2014-03-01,H,63
2014-03-01,I,3
2014-03-01,J,80
2014-03-01,K,-99
2014-03-01,L,8
2014-03-01,M,55
2014-03-01,N,34
2014-03-01,P,-99
2014-03-01,Q,3
2014-03-01,R,4
2014-03-01,S,14
2014-04-01,A,275
2014-04-01,B,78
2014-04-01,C,2969
2014-04-01,D,6
2014-04-01,E,4
2014-04-01,F,27
2014-04-01,G,864
2014-04-01,H,78
2014-04-01,I,4
2014-04-01,J,73
2014-04-01,K,3
2014-04-01,L,9
2014-04-01,M,49
2014-04-01,N,33
2014-04-01,P,-99
2014-04-01,Q,-99
2014-04-01,R,5
2014-04-01,S,15
2014-05-01,A,302
2014-05-01,B,65
2014-05-01,C,3137
2014-05-01,D,9
2014-05-01,E,5
2014-05-01,F,33
2014-05-01,G,924
2014-05-01,H,71
2014-05-01,I,3
2014-05-01,J,87
2014-05-01,K,-99
2014-05-01,L,12
2014-05-01,M,57
2014-05-01,N,31
2014-05-01,O,-99
2014-05-01,P,5
2014-05-01,Q,-99
2014-05-01,R,5
2014-05-01,S,14
2014-06-01,A,273
2014-06-01,B,67
2014-06-01,C,2931
2014-06-01,D,7
2014-06-01,E,4
2014-06-01,F,27
2014-06-01,G,895
2014-06-01,H,75
2014-06-01,I,5
2014-06-01,J,78
2014-06-01,K,-99
2014-06-01,L,8
2014-06-01,M,47
2014-06-01,N,41
2014-06-01,O,-99
2014-06-01,P,-99
2014-06-01,Q,3
2014-06-01,R,3
2014-06-01,S,17
2014-07-01,A,275
2014-07-01,B,71
2014-07-01,C,2961
2014-07-01,D,7
2014-07-01,E,5
2014-07-01,F,27
2014-07-01,G,886
2014-07-01,H,73
2014-07-01,I,4
2014-07-01,J,95
2014-07-01,K,-99
2014-07-01,L,6
2014-07-01,M,55
2014-07-01,N,29
2014-07-01,O,-99
2014-07-01,P,-99
2014-07-01,Q,4
2014-07-01,R,3
2014-07-01,S,15
2014-08-01,A,282
2014-08-01,B,71
2014-08-01,C,3081
2014-08-01,D,5
2014-08-01,E,4
2014-08-01,F,27
2014-08-01,G,898
2014-08-01,H,86
2014-08-01,I,7
2014-08-01,J,74
2014-08-01,K,-99
2014-08-01,L,10
2014-08-01,M,58
2014-08-01,N,38
2014-08-01,O,-99
2014-08-01,P,-99
2014-08-01,Q,6
2014-08-01,R,5
2014-08-01,S,15
2014-09-01,A,267
2014-09-01,B,76
2014-09-01,C,3023
2014-09-01,D,6
2014-09-01,E,5
2014-09-01,F,27
2014-09-01,G,891
2014-09-01,H,91
2014-09-01,I,4
2014-09-01,J,72
2014-09-01,K,-99
2014-09-01,L,13
2014-09-01,M,53
2014-09-01,N,31
2014-09-01,P,-99
2014-09-01,Q,3
2014-09-01,R,3
2014-09-01,S,17
2014-10-01,A,278
2014-10-01,B,72
2014-10-01,C,3125
2014-10-01,D,7
2014-10-01,E,4
2014-10-01,F,22
2014-10-01,G,899
2014-10-01,H,90
2014-10-01,I,3
2014-10-01,J,78
2014-10-01,K,-99
2014-10-01,L,8
2014-10-01,M,59
2014-10-01,N,34
2014-10-01,P,-99
2014-10-01,Q,5
2014-10-01,R,5
2014-10-01,S,15
2014-11-01,A,283
2014-11-01,B,71
2014-11-01,C,3004
2014-11-01,D,8
2014-11-01,E,6
2014-11-01,F,24
2014-11-01,G,874
2014-11-01,H,82
2014-11-01,I,5
2014-11-01,J,69
2014-11-01,K,-99
2014-11-01,L,11
2014-11-01,M,59
2014-11-01,N,35
2014-11-01,O,-99
2014-11-01,P,-99
2014-11-01,Q,5
2014-11-01,R,6
2014-11-01,S,19
2014-12-01,A,289
2014-12-01,B,76
2014-12-01,C,2972
2014-12-01,D,6
2014-12-01,E,6
2014-12-01,F,23
2014-12-01,G,862
2014-12-01,H,75
2014-12-01,I,-99
2014-12-01,J,77
2014-12-01,K,-99
2014-12-01,L,9
2014-12-01,M,65
2014-12-01,N,31
2014-12-01,O,-99
2014-12-01,P,3
2014-12-01,Q,4
2014-12-01,R,6
2014-12-01,S,16
2015-01-01,A,244
2015-01-01,B,68
2015-01-01,C,2653
2015-01-01,D,5
2015-01-01,E,7
2015-01-01,F,20
2015-01-01,G,816
2015-01-01,H,74
2015-01-01,J,74
2015-01-01,K,-99
2015-01-01,L,10
2015-01-01,M,51
2015-01-01,N,27
2015-01-01,O,-99
2015-01-01,P,4
2015-01-01,Q,4
2015-01-01,R,4
2015-01-01,S,13
2015-02-01,A,248
2015-02-01,B,62
2015-02-01,C,2609
2015-02-01,D,3
2015-02-01,E,5
2015-02-01,F,21
2015-02-01,G,752
2015-02-01,H,67
2015-02-01,I,3
2015-02-01,J,68
2015-02-01,K,-99
2015-02-01,L,8
2015-02-01,M,50
2015-02-01,N,30
2015-02-01,Q,3
2015-02-01,R,6
2015-02-01,S,12
2015-03-01,A,299
2015-03-01,B,71
2015-03-01,C,2823
2015-03-01,D,-99
2015-03-01,E,4
2015-03-01,F,22
2015-03-01,G,820
2015-03-01,H,67
2015-03-01,I,5
2015-03-01,J,71
2015-03-01,K,-99
2015-03-01,L,7
2015-03-01,M,51
2015-03-01,N,34
2015-03-01,O,-99
2015-03-01,P,-99
2015-03-01,Q,-99
2015-03-01,R,5
2015-03-01,S,14
2015-04-01,A,284
2015-04-01,B,69
2015-04-01,C,2703
2015-04-01,D,3
2015-04-01,E,6
2015-04-01,F,22
2015-04-01,G,808
2015-04-01,H,58
2015-04-01,I,3
2015-04-01,J,63
2015-04-01,K,3
2015-04-01,L,8
2015-04-01,M,49
2015-04-01,N,33
2015-04-01,P,-99
2015-04-01,Q,5
2015-04-01,R,3
2015-04-01,S,15
2015-05-01,A,286
2015-05-01,B,67
2015-05-01,C,2884
2015-05-01,D,3
2015-05-01,E,7
2015-05-01,F,16
2015-05-01,G,871
2015-05-01,H,62
2015-05-01,I,4
2015-05-01,J,69
2015-05-01,K,-99
2015-05-01,L,11
2015-05-01,M,52
2015-05-01,N,35
2015-05-01,P,-99
2015-05-01,Q,4
2015-05-01,R,-99
2015-05-01,S,13
2015-06-01,A,299
2015-06-01,B,75
2015-06-01,C,2805
2015-06-01,D,10
2015-06-01,E,3
2015-06-01,F,22
2015-06-01,G,821
2015-06-01,H,64
2015-06-01,I,3
2015-06-01,J,65
2015-06-01,K,-99
2015-06-01,L,10
2015-06-01,M,51
2015-06-01,N,28
2015-06-01,O,-99
2015-06-01,P,-99
2015-06-01,Q,5
2015-06-01,R,6
2015-06-01,S,12
2015-07-01,A,262
2015-07-01,B,69
2015-07-01,C,2813
2015-07-01,D,5
2015-07-01,E,-99
2015-07-01,F,24
2015-07-01,G,814
2015-07-01,H,77
2015-07-01,I,5
2015-07-01,J,71
2015-07-01,K,-99
2015-07-01,L,8
2015-07-01,M,42
2015-07-01,N,27
2015-07-01,P,-99
2015-07-01,Q,3
2015-07-01,R,-99
2015-07-01,S,16
2015-08-01,A,247
2015-08-01,B,64
2015-08-01,C,2742
2015-08-01,D,5
2015-08-01,E,6
2015-08-01,F,13
2015-08-01,G,810
2015-08-01,H,68
2015-08-01,I,3
2015-08-01,J,67
2015-08-01,K,-99
2015-08-01,L,4
2015-08-01,M,50
2015-08-01,N,23
2015-08-01,P,3
2015-08-01,Q,8
2015-08-01,R,3
2015-08-01,S,11
2015-09-01,A,247
2015-09-01,B,72
2015-09-01,C,2843
2015-09-01,D,4
2015-09-01,E,4
2015-09-01,F,19
2015-09-01,G,821
2015-09-01,H,80
2015-09-01,I,-99
2015-09-01,J,55
2015-09-01,K,-99
2015-09-01,L,11
2015-09-01,M,47
2015-09-01,N,24
2015-09-01,P,3
2015-09-01,Q,3
2015-09-01,R,5
2015-09-01,S,9
2015-10-01,A,258
2015-10-01,B,70
2015-10-01,C,2733
2015-10-01,D,6
2015-10-01,E,6
2015-10-01,F,16
2015-10-01,G,788
2015-10-01,H,78
2015-10-01,J,75
2015-10-01,K,-99
2015-10-01,L,5
2015-10-01,M,51
2015-10-01,N,33
2015-10-01,O,-99
2015-10-01,P,-99
2015-10-01,Q,4
2015-10-01,R,7
2015-10-01,S,14
2015-11-01,A,260
2015-11-01,B,66
2015-11-01,C,2763
2015-11-01,D,4
2015-11-01,E,3
2015-11-01,F,24
2015-11-01,G,811
2015-11-01,H,64
2015-11-01,I,3
2015-11-01,J,55
2015-11-01,K,-99
2015-11-01,L,5
2015-11-01,M,34
2015-11-01,N,22
2015-11-01,Q,4
2015-11-01,R,3
2015-11-01,S,8
2015-12-01,A,271
2015-12-01,B,67
2015-12-01,C,2628
2015-12-01,D,6
2015-12-01,E,5
2015-12-01,F,19
2015-12-01,G,730
2015-12-01,H,60
2015-12-01,I,-99
2015-12-01,J,58
2015-12-01,K,-99
2015-12-01,L,9
2015-12-01,M,44
2015-12-01,N,32
2015-12-01,O,-99
2015-12-01,P,-99
2015-12-01,Q,4
2015-12-01,R,5
2015-12-01,S,14
2016-01-01,A,245
2016-01-01,B,67
2016-01-01,C,2451
2016-01-01,D,8
2016-01-01,E,-99
2016-01-01,F,19
2016-01-01,G,673
2016-01-01,H,69
2016-01-01,I,-99
2016-01-01,J,61
2016-01-01,K,-99
2016-01-01,L,4
2016-01-01,M,46
2016-01-01,N,27
2016-01-01,O,-99
2016-01-01,P,-99
2016-01-01,Q,5
2016-01-01,R,-99
2016-01-01,S,14
2016-02-01,A,268
2016-02-01,B,63
2016-02-01,C,2509
2016-02-01,D,4
2016-02-01,E,3
2016-02-01,F,21
2016-02-01,G,702
2016-02-01,H,66
2016-02-01,I,3
2016-02-01,J,53
2016-02-01,K,-99
2016-02-01,L,3
2016-02-01,M,33
2016-02-01,N,29
2016-02-01,O,-99
2016-02-01,P,3
2016-02-01,Q,4
2016-02-01,R,4
2016-02-01,S,12
2016-03-01,A,286
2016-03-01,B,70
2016-03-01,C,2601
2016-03-01,D,6
2016-03-01,E,-99
2016-03-01,F,22
2016-03-01,G,813
2016-03-01,H,72
2016-03-01,I,5
2016-03-01,J,65
2016-03-01,K,-99
2016-03-01,L,5
2016-03-01,M,34
2016-03-01,N,42
2016-03-01,O,-99
2016-03-01,P,-99
2016-03-01,Q,4
2016-03-01,R,5
2016-03-01,S,14
2016-04-01,A,325
2016-04-01,B,76
2016-04-01,C,2813
2016-04-01,D,-99
2016-04-01,E,3
2016-04-01,F,28
2016-04-01,G,824
2016-04-01,H,74
2016-04-01,I,-99
2016-04-01,J,67
2016-04-01,K,-99
2016-04-01,L,3
2016-04-01,M,40
2016-04-01,N,35
2016-04-01,O,-99
2016-04-01,P,-99
2016-04-01,Q,3
2016-04-01,R,3
2016-04-01,S,14
2016-05-01,A,343
2016-05-01,B,62
2016-05-01,C,2728
2016-05-01,D,5
2016-05-01,E,3
2016-05-01,F,19
2016-05-01,G,838
2016-05-01,H,74
2016-05-01,I,3
2016-05-01,J,64
2016-05-01,K,-99
2016-05-01,L,4
2016-05-01,M,45
2016-05-01,N,40
2016-05-01,O,-99
2016-05-01,P,3
2016-05-01,Q,3
2016-05-01,R,5
2016-05-01,S,17
2016-06-01,A,290
2016-06-01,B,68
2016-06-01,C,2640
2016-06-01,D,4
2016-06-01,E,-99
2016-06-01,F,16
2016-06-01,G,812
2016-06-01,H,73
2016-06-01,I,-99
2016-06-01,J,70
2016-06-01,K,-99
2016-06-01,L,6
2016-06-01,M,35
2016-06-01,N,33
2016-06-01,O,-99
2016-06-01,P,3
2016-06-01,Q,5
2016-06-01,R,6
2016-06-01,S,19
2016-07-01,A,275
2016-07-01,B,67
2016-07-01,C,2749
2016-07-01,D,5
2016-07-01,E,5
2016-07-01,F,18
2016-07-01,G,812
2016-07-01,H,75
2016-07-01,I,4
2016-07-01,J,78
2016-07-01,K,-99
2016-07-01,L,6
2016-07-01,M,38
2016-07-01,N,34
2016-07-01,O,-99
2016-07-01,Q,4
2016-07-01,R,4
2016-07-01,S,14
2016-08-01,A,282
2016-08-01,B,72
2016-08-01,C,2757
2016-08-01,D,6
2016-08-01,E,3
2016-08-01,F,18
2016-08-01,G,810
2016-08-01,H,78
2016-08-01,I,4
2016-08-01,J,60
2016-08-01,K,-99
2016-08-01,L,6
2016-08-01,M,41
2016-08-01,N,35
2016-08-01,P,3
2016-08-01,Q,4
2016-08-01,R,3
2016-08-01,S,12
2016-09-01,A,271
2016-09-01,B,74
2016-09-01,C,2859
2016-09-01,D,5
2016-09-01,E,4
2016-09-01,F,24
2016-09-01,G,808
2016-09-01,H,74
2016-09-01,I,3
2016-09-01,J,65
2016-09-01,K,-99
2016-09-01,L,5
2016-09-01,M,44
2016-09-01,N,24
2016-09-01,O,-99
2016-09-01,P,-99
2016-09-01,Q,4
2016-09-01,R,-99
2016-09-01,S,13
2016-10-01,A,282
2016-10-01,B,74
2016-10-01,C,2776
2016-10-01,D,6
2016-10-01,E,4
2016-10-01,F,23
2016-10-01,G,783
2016-10-01,H,74
2016-10-01,I,-99
2016-10-01,J,55
2016-10-01,K,-99
2016-10-01,L,5
2016-10-01,M,47
2016-10-01,N,27
2016-10-01,O,-99
2016-10-01,P,-99
2016-10-01,Q,3
2016-10-01,R,4
2016-10-01,S,11
2016-11-01,A,295
2016-11-01,B,75
2016-11-01,C,2771
2016-11-01,D,5
2016-11-01,E,4
2016-11-01,F,20
2016-11-01,G,844
2016-11-01,H,72
2016-11-01,I,4
2016-11-01,J,68
2016-11-01,K,3
2016-11-01,L,-99
2016-11-01,M,35
2016-11-01,N,34
2016-11-01,P,-99
2016-11-01,Q,3
2016-11-01,S,14
2016-12-01,A,285
2016-12-01,B,75
2016-12-01,C,2759
2016-12-01,D,5
2016-12-01,E,9
2016-12-01,F,19
2016-12-01,G,863
2016-12-01,H,83
2016-12-01,I,-99
2016-12-01,J,61
2016-12-01,K,-99
2016-12-01,L,3
2016-12-01,M,46
2016-12-01,N,41
2016-12-01,O,-99
2016-12-01,P,-99
2016-12-01,Q,6
2016-12-01,R,4
2016-12-01,S,17
2017-01-01,A,267
2017-01-01,B,65
2017-01-01,C,2514
2017-01-01,D,4
2017-01-01,E,3
2017-01-01,F,15
2017-01-01,G,754
2017-01-01,H,62
2017-01-01,I,3
2017-01-01,J,72
2017-01-01,K,-99
2017-01-01,L,3
2017-01-01,M,35
2017-01-01,N,28
2017-01-01,O,-99
2017-01-01,Q,3
2017-01-01,R,3
2017-01-01,S,11
2017-02-01,A,276
2017-02-01,B,64
2017-02-01,C,2467
2017-02-01,D,8
2017-02-01,E,4
2017-02-01,F,22
2017-02-01,G,773
2017-02-01,H,68
2017-02-01,I,-99
2017-02-01,J,62
2017-02-01,K,-99
2017-02-01,L,6
2017-02-01,M,28
2017-02-01,N,26
2017-02-01,O,-99
2017-02-01,P,-99
2017-02-01,Q,4
2017-02-01,R,5
2017-02-01,S,8
2017-03-01,A,291
2017-03-01,B,67
2017-03-01,C,2622
2017-03-01,D,4
2017-03-01,E,5
2017-03-01,F,10
2017-03-01,G,794
2017-03-01,H,71
2017-03-01,I,4
2017-03-01,J,72
2017-03-01,K,-99
2017-03-01,L,4
2017-03-01,M,40
2017-03-01,N,31
2017-03-01,O,-99
2017-03-01,P,-99
2017-03-01,Q,5
2017-03-01,R,4
2017-03-01,S,11
2017-04-01,A,296
2017-04-01,B,69
2017-04-01,C,2640
2017-04-01,D,6
2017-04-01,E,4
2017-04-01,F,19
2017-04-01,G,779
2017-04-01,H,62
2017-04-01,I,-99
2017-04-01,J,54
2017-04-01,K,-99
2017-04-01,L,4
2017-04-01,M,27
2017-04-01,N,30
2017-04-01,O,-99
2017-04-01,Q,4
2017-04-01,R,4
2017-04-01,S,15
2017-05-01,A,295
2017-05-01,B,69
2017-05-01,C,2687
2017-05-01,D,10
2017-05-01,E,6
2017-05-01,F,19
2017-05-01,G,803
2017-05-01,H,77
2017-05-01,I,-99
2017-05-01,J,64
2017-05-01,K,-99
2017-05-01,L,3
2017-05-01,M,42
2017-05-01,N,32
2017-05-01,O,-99
2017-05-01,Q,5
2017-05-01,R,4
2017-05-01,S,12
2017-06-01,A,279
2017-06-01,B,63
2017-06-01,C,2637
2017-06-01,D,5
2017-06-01,E,4
2017-06-01,F,15
2017-06-01,G,804
2017-06-01,H,73
2017-06-01,I,4
2017-06-01,J,62
2017-06-01,K,3
2017-06-01,L,3
2017-06-01,M,30
2017-06-01,N,30
2017-06-01,O,-99
2017-06-01,P,3
2017-06-01,Q,4
2017-06-01,R,4
2017-06-01,S,17
2017-07-01,A,282
2017-07-01,B,67
2017-07-01,C,2740
2017-07-01,D,10
2017-07-01,E,4
2017-07-01,F,7
2017-07-01,G,792
2017-07-01,H,79
2017-07-01,I,-99
2017-07-01,J,76
2017-07-01,K,-99
2017-07-01,L,3
2017-07-01,M,45
2017-07-01,N,35
2017-07-01,O,-99
2017-07-01,P,-99
2017-07-01,Q,5
2017-07-01,R,4
2017-07-01,S,11
2017-08-01,A,264
2017-08-01,B,65
2017-08-01,C,2747
2017-08-01,D,7
2017-08-01,E,4
2017-08-01,F,10
2017-08-01,G,798
2017-08-01,H,73
2017-08-01,I,4
2017-08-01,J,61
2017-08-01,K,-99
2017-08-01,L,5
2017-08-01,M,41
2017-08-01,N,32
2017-08-01,P,-99
2017-08-01,Q,4
2017-08-01,R,-99
2017-08-01,S,15
2017-09-01,A,264
2017-09-01,B,61
2017-09-01,C,2811
2017-09-01,D,6
2017-09-01,E,6
2017-09-01,F,12
2017-09-01,G,829
2017-09-01,H,85
2017-09-01,I,-99
2017-09-01,J,60
2017-09-01,K,-99
2017-09-01,L,3
